회계연도,기관명,계약명,계약일,계약금액,계약방법,계약상대자,키워드
2025,노형중학교,학업중단예방 체험프로그램 운영을 위한 물품 구입(큐브),2025-12-08,1200000,1인수의,올레오피스,(전수)
2025,노형중학교,인쇄실 고속복사기 부품교체(스윙가이드 외 1종),2025-12-08,2435000,1인수의,(주)대성정보기술,(전수)
2025,제주서초등학교,[카드]유치원 학습준비물 구입,2025-12-08,1593720,1인수의,이케이 주식회사,(전수)
2025,김녕중학교,2025학년도 맞춤형 독서인문교육 운영 계획 및 행사 물품 구입,2025-12-08,3355000,1인수의,세모작,(전수)
2025,흥산초등학교,2025학년도 제77회 졸업기념 앨범 제작,2025-12-08,1105300,1인수의,주식회사 위블링,(전수)
2025,오현중학교,2025학년도 2학년 꿈끼주간 프로그램 운영 물품 구입,2025-12-08,3210000,1인수의,마이매직 엔터테인먼트,(전수)
2025,세화고등학교,본관동 중앙현관 입구 천정 재도장공사 실시,2025-12-08,2013000,1인수의,주식회사 더혜윰,(전수)
2025,성산중학교,"체육수업, 학교스포츠클럽, 1교1스포츠활동 활성화를 위한 배드민턴 용품(셔틀콕 외 1종)",2025-12-08,2745000,1인수의,구구스포츠,(전수)
2025,제주중앙여자고등학교,국악관현악단 보면대 및 보면대 정리대 구입,2025-12-08,6000000,1인수의,팀에어,(전수)
2025,신제주초등학교,(원인)2025학년도 장서점검 용역 실시,2025-12-08,1155000,1인수의,사서책?&1급마크,(전수)
2025,서호초등학교,유치원 12월 교육활동 운영물품 구입,2025-12-08,1140000,1인수의,플로아라,(전수)
2025,조천중학교,(카드)학교 도서관 소모품 구입,2025-12-08,1276130,1인수의,쿠팡(주),(전수)
2025,신창중학교,신창초중학교 인조잔디 운동장 교체공사 도급자재 구입,2025-12-08,1711200,1인수의,제주지방조달청,(전수)
2025,제주영지학교,(카드) 학습자료실 학습준비물 구입,2025-12-08,2826960,1인수의,주식회사 아이스크림미디어,(전수)
2025,새서귀초등학교,2025학년도 12월 방과후(레고로봇과학) 교구 구입,2025-12-08,1045000,1인수의,M.SCIENCE,(전수)
2025,시흥초등학교,(카드)본관동 및 다목적강당 환경정비용 화분 구입,2025-12-08,1478000,1인수의,나리플라워,(전수)
2025,저청중학교,(카드)[중]학생맞춤통합복지 다문화학생 지원 &apos;우리가 함께한 순간들&apos; 학,2025-12-08,1159010,1인수의,(주)쿠팡,(전수)
2025,도평초등학교,CCTV 카메라 교체비 지급,2025-12-08,1980000,1인수의,(주)에스케이쉴더스 제주지점,(전수)
2025,신창중학교,(초)2025학년도 교내 학교스포츠클럽 대회 상품 구입(손난로 외 2종),2025-12-08,1242000,1인수의,네이버파이낸셜 주식회사,(전수)
2025,제주고등학교,학교운동부 야구부 동계강화훈련 대비 훈련 용품(점프박스 외 1종) 구입,2025-12-08,1000000,1인수의,스포츠하이,(전수)
2025,종달초등학교,[S2B]2025학년도 영어교수학습자료 구입,2025-12-08,1499900,1인수의,소심한책방,(전수)
2025,서귀포온성학교,(조달)교장실 회의용 의자 구입,2025-12-08,1750000,1인수의,제주지방조달청,(전수)
2025,대정여자고등학교,2025학년도 학생맞춤형교육복지 사제동행프로그램 운영(크리스마스트리 만들기) 물품 구입,2025-12-08,1300000,1인수의,나무꾼과 플로리스트,(전수)
2025,하귀일초등학교,[카드] 유치원 졸업 관련 물품(미니 배너 외 2종) 구입,2025-12-08,1026000,1인수의,이케이 주식회사,(전수)
2025,제주여자고등학교,2025학년도 3학년 졸업식 운영 물품 구입,2025-12-08,2076360,1인수의,(주)우리성원,(전수)
2025,신광초등학교,(S2B)2025학년도 4분기 학습준비물 구입(1~5학년),2025-12-08,2163150,1인수의,주식회사 신동아문구,(전수)
2025,신광초등학교,2025학년도 1학년 평화교실 변경 운영 물품 구입(도너츠6구 외 4종),2025-12-08,1380000,1인수의,아트크림공방,(전수)
2025,월랑유치원,A4 복사용지 외 11종 구입,2025-12-08,1193680,1인수의,제주특별자치도장애인생산품판매시설,(전수)
2025,제주영지학교,전공과 전통된장(고추장) 만들기 체험,2025-12-08,1000000,1인수의,제주물마루된장학교 영농조합법인,(전수)
2025,제주여자상업고등학교,2025년 하반기 냉난방기 종합 세척 용역,2025-12-08,5890000,1인수의,엠씨(MC)시스템,(전수)
2025,신성여자고등학교,2025년도 신성뮤지컬 콘테스트 예선전 음향 대여비 지급,2025-12-08,1650000,1인수의,가톨릭문화기획imd,(전수)
2025,인화초등학교,A4 복사용지 구입,2025-12-08,1500000,1인수의,제주특별자치도 장애인생산품판매시설,(전수)
2025,제주서중학교,음악 교과 운영을 위한 1학생 1악기(롤피아노) 구입,2025-12-08,4966600,1인수의,OH MUSIC(오뮤직),(전수)
2025,동홍초등학교,2025학년도 3차 학교도서관 도서 구입,2025-12-08,3392370,1인수의,사서책?＆1급마크,(전수)
2025,신제주초등학교,(원인)12월 핸드타올외 1종 구입,2025-12-08,1443000,1인수의,제주특별자치도장애인생산품판매시설,(전수)
2025,남녕고등학교,"2025학년도 과학중점 운영 자료 발간(리플릿, 신문, 보고서책자)",2025-12-08,5684000,1인수의,디자인세이,(전수)
2025,서귀포여자중학교,오수집수조 메인 송출관 보수 공사,2025-12-08,5000000,1인수의,주식회사 제주수중모터펌프,(전수)
2025,도련초등학교,복사용지 구입,2025-12-08,1395000,1인수의,제주특별자치도장애인생산품판매시설,(전수)
2025,인화초등학교,2025학년도 오케스트라 및 문화예술프로그램 교구 구입(유포늄),2025-12-08,8400000,1인수의,제이뮤직,(전수)
2025,제주중앙여자고등학교,2025학년도 교지 『잔디23호』 제작,2025-12-08,12000000,1인수의,올레풍경,(전수)
2025,남녕고등학교,2025 교악대 소모품 구입비 및 악기수리비 지출,2025-12-08,2272000,1인수의,아뜰리에윈드,(전수)
2025,도련초등학교,2025학년도 6학년 졸업식 운영물품 및 상품 구입(상장케이스 외),2025-12-08,2658350,1인수의,(주)이든교육,(전수)
2025,한라초등학교,송년 음악회 팜플렛 및 포스터 제작,2025-12-08,1001000,1인수의,삼진기획,(전수)
2025,제주서초등학교,2025학년도 유치원 찾아오는 문화체험(리스만들기) 물품 구입,2025-12-08,1334000,1인수의,톤톤,(전수)
2025,함덕중학교,2025학년도 3학년 교육과정 내실화 키링 만들기 프로그램 운영에 따른 재료(키링 재료),2025-12-08,1200000,1인수의,풋사랑,(전수)
2025,제주고등학교,교육용 자동심장충격기(제세동기) 구입,2025-12-08,2000000,1인수의,제주메디,(전수)
2025,노형중학교,학교스포츠클럽 및 학생건강체력증진을 위한 물품 구입(그립 외 2종),2025-12-08,1580000,1인수의,나이스민턴,(전수)
2025,백록초등학교,[유치원]김치 만들기 재료 구입,2025-12-08,1242000,1인수의,제주리테일2020,(전수)
2025,표선초등학교,12월 놀이지원을 위한 물품 구입,2025-12-08,3424790,1인수의,이케이주식회사,(전수)
2025,신성여자고등학교,학교 부지내 담장 수목 전정 용역 실시,2025-12-08,3000000,1인수의,주식회사 산들나무병원,(전수)
2025,오현고등학교,교악대 연주용 악보 구입,2025-12-08,1327000,1인수의,서울음악사,(전수)
2025,제주북초등학교,2025년 선택형 돌봄 프로그램(초등돌봄교실) 운영물품구입,2025-12-08,1834300,1인수의,아이꿈터제주점,(전수)
2025,제주북초등학교,2025학년도 3학년 동시집 제작,2025-12-08,2190000,1인수의,온누리디앤피,(전수)
2025,남광초등학교,건강체력교실 우수 참여학생 상품 및 운영 물품 구입,2025-12-08,1266000,1인수의,에듀랜드,(전수)
2025,제주과학고등학교,입학담당관실 운영물품(복사용지) 구입,2025-12-08,1240000,1인수의,제주특별자치도 장애인생산품판매시설,(전수)
2025,한림공업고등학교,2025학년도 정밀기계과 실습안전에 따른 안전용품 및 보호구(용접개폐면 외 17종) 구입,2025-12-08,6089000,1인수의,민엔지니어링,(전수)
2025,한라중학교,(S2B)2025학년도 3학년 2학기 크리스마스 키링 제작 구입,2025-12-08,1322100,1인수의,스쿨더하기,(전수)
2025,도련초등학교,(유치원)스티커 컬러링북 구입,2025-12-08,2592000,1인수의,(주) 한라서적타운,(전수)
2025,도평초등학교,유치원 유초이음 찾아오는 체험학습(샌드아트 공연 관람 및 체험) 비용 지급,2025-12-08,1155000,1인수의,마이매직 엔터테인먼트,(전수)
2025,아라초등학교,2025학년도 아라초등학교 수학과학영재학급 물품(축구로봇키트) 구입,2025-12-08,1000000,1인수의,에듀링크,(전수)
2025,동광초등학교,11월 선택형방과후 컴퓨터 프로그램 위탁 용역비,2025-12-08,9058500,1인수의,사회적협동조합제주교육나눔,(전수)
2025,중문초등학교,유치원 슬라임시계 만들기 재료구입,2025-12-08,1450000,1인수의,몽슬슬라임 카페,(전수)
2025,신성여자고등학교,유네스코학교 교재 및 국어과 학습 교재 구입,2025-12-08,3358080,1인수의,남문서점,(전수)
2025,신광초등학교,상수도 누수 탐지 및 누수배관 수리,2025-12-08,2500000,1인수의,한길누수,(전수)
2025,제주중앙초등학교,1학년 협의실 복사기 소모품 구입,2025-12-08,1100000,1인수의,(주)대성정보기술,(전수)
2025,도리초등학교,(카드)2025 마을교육공동체 선도학교 김장나눔사업 운영물품 구입(절임배추 외),2025-12-08,2934000,1인수의,제주시농업협동조합 하나로마트 노형점,(전수)
2025,한라중학교,2025학년도 2학년 2학기 꿈끼탐색주간 운영 물품 구입,2025-12-08,3219650,1인수의,올레오피스,(전수)
2025,도남초등학교,[S2B]제64회 탐라문화제 학생문화축제 공연학생 상품권 지급,2025-12-08,1707200,1인수의,도남서점,(전수)
2025,신성여자중학교,(학교장터) 2025 샛별도서관 제3차 신간도서 구입,2025-12-08,1083060,1인수의,(주)한라서적타운,(전수)
2025,노형초등학교,카드)2025학년도 꿈과 끼를 펼치는 3학년 학예 발표회 운영 물품 구입(눈사람오르골 만들,2025-12-08,1328900,1인수의,주식회사 아이스크림미디어,(전수)
2025,제주영지학교,"(카드) 초등학교 1,2학년 학급 운영 물품 구입(다람쥐 젠가 보드 게임)",2025-12-08,1300800,1인수의,쿠팡 주식회사,(전수)
2025,제주영지학교,"(카드) 초등학교 1,2학년 학급 운영 물품 구입",2025-12-08,1447260,1인수의,주식회사 아이스크림미디어,(전수)
2025,남주중학교,전화 교환기 VM카드 교체 및 녹취기 구입,2025-12-08,3168000,1인수의,"주식회사 올레전자(OLLE Electron Co.,Ltd.)",(전수)
2025,효돈중학교,2025학년도 디카시 캘린더 제작,2025-12-08,1054320,1인수의,(주)아비즈,(전수)
2025,한림공업고등학교,2025학년도 협약형특성화고 운영에 따른 정밀기계과 항공우주관련 실습장비(?트실습대 외 10종) 구입,2025-12-08,52194400,1인수의,(주)가인여행사,(전수)
2025,한림공업고등학교,(카드) 2025학년도 IT전자과 교육과정 운영에 따른 실습 재료( IOT 조명 외 2종),2025-12-08,1053910,1인수의,11번가,(전수)
2025,한림공업고등학교,(카드) 기계과 배관전공심화동아리 훈련 재료(솔더링 페이스트 외 13종) 구입비 지출,2025-12-08,1021240,1인수의,(주)나비엠알오,(전수)
2025,제주서중학교,2025학년도 학부모 동아리 체험활동 운영 물품 구입,2025-12-06,2000000,1인수의,애월농업협동조합 하나로마트,(전수)
2025,서귀포중학교,2025학년도 학교 도서관 3차 도서 구입,2025-12-06,3494610,1인수의,천지도서,(전수)
2025,한라중학교,(S2B)2025학년도 1학년 기술가정과 실습 재료 구입,2025-12-06,1118750,1인수의,은콩지음,(전수)
2025,성산중학교,[카드]2025 회복적 생활교육 현장 체험 학습 운영 경비 지출,2025-12-06,1126000,1인수의,주식회사놀유니버스,(전수)
2025,재릉초등학교,방과후학교 실험과학 12월 재료 구입비,2025-12-06,1500000,1인수의,키즈랩 울산동구센터,(전수)
2025,영주고등학교,영주고등학교 동지역 평준화 일반고 전환 연구 위탁 용역,2025-12-05,20000000,1인수의,제주대학교산학협력단,(전수)
2025,물메초등학교,본관 지붕 일부 방수공사 전자(G2B) 계약 체결,2025-12-05,9988000,1인수의,금진기업 주식회사,(전수)
2025,제주여자상업고등학교,제주여자상업고등학교 축구부 휴게실 보수공사,2025-12-05,19642000,1인수의,주식회사 애지,(전수)
2025,삼양초등학교,6학년 찾아오는 체험활동(꽃바구니 만들기)에 따른 재료 구입,2025-12-05,1168000,1인수의,초록목록,(전수)
2025,오현중학교,2025년12월~1월 오현중 식재료(가금류) 변경계약,2025-11-27,4126300,2인이상수의,주식회사 민트프레시,(전수)
2025,덕수초등학교,학교 프린터 잉크 구입,2025-12-05,2308000,1인수의,주식회사해피넷,(전수)
2025,효돈초등학교,2025 제주어 디카 동시집 제작,2025-12-05,5000000,1인수의,한그루,(전수)
2025,남녕고등학교,남녕고등학교 과일류 소액수의,2025-11-26,3323550,입찰,오름청과,(전수)
2025,오현중학교,2025년12월~1월 오현중 식재료(가금류) 계약,2025-11-27,4126300,2인이상수의,주식회사 민트프레시,(전수)
2025,외도초등학교,2025년 12월 제18차 병설유치원 교육활동 운영 물품 구입(액자저금통),2025-12-05,2640000,1인수의,민들레사진관,(전수)
2025,서귀포중학교,2025학년도 12월 식단 변경 및 식재료 추가 구입,2025-12-05,1363500,1인수의,우성종합유통,(전수)
2025,아라중학교,(원인)2025학년도 3학년 제주이해교육 연계 자기개발시기 프로그램(4·3 평화 인권 교육,2025-12-05,1200000,1인수의,치즈박스,(전수)
2025,한림여자중학교,위(Wee)클래스 환경개선 사업에 따른 가구(수납장 외 1종) 구입,2025-12-05,1229000,1인수의,미듬가구,(전수)
2025,제주중앙고등학교,2026년 시즌 준비에 따른 학교 운동부(축구) 단체 피복 구입비 지출,2025-12-05,17995000,1인수의,(주)대원이노스,(전수)
2025,오현중학교,2025학년도 진로교육 프로그램 운영 경비 지급,2025-12-05,7000000,1인수의,성장파트너 인,(전수)
2025,중문초등학교,25.12월 선택형 방과후프로그램 재료 구입(쿠키클레이),2025-12-05,1410000,1인수의,창작나라조형마을,(전수)
2025,북촌초등학교,학교 다목적강당 필로티주자창 외벽 사다리 중간부 스텐 안전난간·발판 설치 비용 지급,2025-12-05,2392000,1인수의,현대기업일일구열쇠,(전수)
2025,도평초등학교,유치원 활동 재료 구입비 지급(접이식 에코백 외 21종),2025-12-05,1370000,1인수의,올레오피스,(전수)
2025,도평초등학교,[카드] 유치원 크리스마스 산타활동을 위한 활동재료 구입비 지급(털모자),2025-12-05,1940400,1인수의,(주)히말제주,(전수)
2025,아라초등학교,"[유치원, 카드]12월 1차 놀이재료 구입",2025-12-05,1994870,1인수의,이케이 주식회사,(전수)
2025,동화초등학교,유치원 슬기반 12월 학급놀이용 자료(겨울철 놀이 6종 세트 외 22종) 구입,2025-12-05,1170300,1인수의,이케이주식회사,(전수)
2025,성산고등학교,2025년도 카누부 동계훈련 용품구입(런닝화 외 2종),2025-12-05,2250000,1인수의,아디다스 제주,(전수)
2025,성산고등학교,2025년도 카누부 동계훈련 용품구입(패딩),2025-12-05,1250000,1인수의,(주)히말제주,(전수)
2025,백록초등학교,2025 학교신문 발간(제34호),2025-12-05,2300000,1인수의,(주)디오위드,(전수)
2025,신엄중학교,(카드)2025학년도 3학년 교외진로체험학습 체험비 지급,2025-12-05,1410000,1인수의,사라몽,(전수)
2025,하원초등학교,(카드)학생 교육활동을 위한 물품 구입,2025-12-05,1557800,1인수의,스포타임,(전수)
2025,제주중앙중학교,[카드]2025학년도 2학기 3학년 기술-가정 또띠아 피자 만들기 실습 재료 구입,2025-12-05,1843500,1인수의,(주)제스코마트,(전수)
2025,삼성초등학교,(카드)유치원 창의인성 자료 구입,2025-12-05,1983600,1인수의,남문서점,(전수)
2025,곽금초등학교,선택형 방과후 프로그램 소모품 구입(토너),2025-12-05,1280000,1인수의,(주)대성정보기술,(전수)
2025,성산중학교,[카드]2025학년도 도서관 행사 느린 우체통 상품(도서 외 3종) 구입,2025-12-05,1057000,1인수의,(주)알라딘커뮤니케이션,(전수)
2025,오라초등학교,2025학년도 졸업식 운영 물품 구입비 지급,2025-12-05,1311200,1인수의,(주)아이스크림미디어,(전수)
2025,신촌초등학교,[카드] 유치원 교육과정 및 방과후과정 활동재료(붕어빵 놀이 외 23종) 구입비 지급,2025-12-05,1556380,1인수의,이케이(키드키즈몰),(전수)
2025,남원중학교,2025학년도 특수학급 방과후학교 통합교육 운영 실습 재료 구입,2025-12-05,1400000,1인수의,강현주바리스타학원,(전수)
2025,서귀포산업과학고등학교,CCTV 광케이블 구축,2025-12-05,1000000,1인수의,주식회사 천우,(전수)
2025,신례초등학교,(카드)겨울철 스포츠클럽 운영 물품 구입,2025-12-05,1251600,1인수의,(주)아이스크림미디어,(전수)
2025,법환초등학교,[카드] 2025 디지털 선도학교 운영을 위한 물품 구입,2025-12-05,1672900,1인수의,쿠팡(주),(전수)
2025,아라초등학교,[S2B]2025년 12월 선택형방과후프로그램(로봇큐브) 교재교구 구입,2025-12-05,3305500,1인수의,제주교육미디어,(전수)
2025,아라초등학교,2025년 12월 선택형방과후프로그램(항공과학) 교재교구 구입,2025-12-05,1400000,1인수의,제이플,(전수)
2025,아라초등학교,2025년 12월 선택형방과후프로그램(창의과학) 교재교구 구입,2025-12-05,1563000,1인수의,한라영재교구사,(전수)
2025,아라초등학교,2025년 12월 선택형방과후프로그램(클레이) 교재교구 구입,2025-12-05,1170000,1인수의,가람아트,(전수)
2025,한라초등학교,2025학년도 12월 저녁돌봄 운영 물품 구입,2025-12-05,1603060,1인수의,(주)아이스크림미디어,(전수)
2025,도남초등학교,1학년 찾아오는 교내체험학습 &apos;크리스마스 쿠키 만들기 체험&apos; 실시,2025-12-05,1104000,1인수의,안나슈가스토리,(전수)
2025,제주여자상업고등학교,학교스포츠클럽 물품 구입,2025-12-05,3260000,1인수의,스포츠플레이스,(전수)
2025,한라중학교,(S2B)2025학년도 3학년 2학기 크리스마스 쿠키 제작 구입,2025-12-05,4249500,1인수의,그린미래,(전수)
2025,함덕초등학교,(선인) 2025학년도 정보화실 운영 물품 구입,2025-12-05,1845000,1인수의,(주)대성정보기술,(전수)
2025,신제주초등학교,(카드원인)유치원 학습준비물(크리스마스 선물) 구입,2025-12-05,2745120,1인수의,(주)엠에이치앤코모던하우스 제주아라점,(전수)
2025,이도초등학교,2025학년도 학교 도서관 3차 도서 구입,2025-12-05,3247110,1인수의,성안서점,(전수)
2025,하귀일초등학교,초 1-2무상 방과후 프로그램 운영물품(화이트보드 외 47종) 구입,2025-12-05,5178610,1인수의,주식회사 신동아문구,(전수)
2025,한라초등학교,2025 송년 음악회 음향 및 조명 장비 임차,2025-12-05,3000000,1인수의,제주상상이벤트,(전수)
2025,삼성초등학교,삼성초 과학 수업 준비물 구입,2025-12-05,2743300,1인수의,제주교육미디어,(전수)
2025,삼양초등학교,6학년 컵케이크 만들기 체험 활동에 따른 재료 구입,2025-12-05,2058000,1인수의,쁘띠,(전수)
2025,함덕초등학교,수목 치료 작업 용역,2025-12-05,9979200,1인수의,주식회사 수목,(전수)
2025,서귀포온성학교,(S2B)2025학년도 스포츠지원실 체육 물품 구입,2025-12-05,4265000,1인수의,K3,(전수)
2025,표선초등학교,2025학년도 농어촌 특색 프로그램 및 졸업식 물품 구입(배터리),2025-12-05,1550450,1인수의,대한판촉주식회사 제주점,(전수)
2025,영주고등학교,(농협카드) 2025학년도 예술제 행사 운영에 따른 소품 구입_(G마켓),2025-12-05,1196730,1인수의,G마켓,(전수)
2025,서호초등학교,유치원 12월 교육활동(김장키트)비 지급,2025-12-05,1140000,1인수의,앙글방글,(전수)
2025,물메초등학교,교무실 복사기 토너 구입,2025-12-05,1102000,1인수의,주식회사 해피넷,(전수)
2025,하귀초등학교,2025학년도 선택형 돌봄 프로그램(초등돌봄교실) 운영물품 구입,2025-12-05,1677000,1인수의,아이꿈터제주점,(전수)
2025,신성여자고등학교,2025학년도 SW·AI 관련 수업에 필요한 실습 교구(모두의 마이크로비트 키트) 구입,2025-12-05,2042000,1인수의,제주교육넷,(전수)
2025,봉개초등학교,과학 실험실습용 재료 구입(6차),2025-12-05,1172850,1인수의,제주교육미디어,(전수)
2025,한림여자중학교,3학년 진로학기 프로그램 &apos;드론 축구 교실&apos; 운영용 장비 대여,2025-12-05,1500000,1인수의,주식회사 제주도드론,(전수)
2025,김녕초등학교,[동복] 2025학년도 12월 문화예술체험학습 &apos;영화관 나들이&apos; 차량 임,2025-12-05,1100000,1인수의,중앙우등관광(주),(전수)
2025,제주중앙여자고등학교,(카드)2025 샐비어 동아리 축제 부스(키네틱 외) 운영 물품 구입,2025-12-05,1254120,1인수의,쿠팡(주),(전수)
2025,제주제일중학교,학교스포츠클럽 및 체육 수업 용품 구입,2025-12-05,1061000,1인수의,우주스포츠,(전수)
2025,제주동여자중학교,2025학년도 2학년 2학기 꿈끼탐색주간 운영물품(드림캐쳐 만들기 재료) 구입,2025-12-05,1566500,1인수의,조슬린의 우아한 공방,(전수)
2025,이도초등학교,2025학년도 특수학급 방과후학교(음악) 교구(SOL 신형 컬러터치벨 8음 외 24종) 구,2025-12-05,1450000,1인수의,제주교재사,(전수)
2025,이도초등학교,유치원 운영물품(펠트트리 외 11종) 구입,2025-12-05,1857400,1인수의,제주교재사,(전수)
2025,제주중학교,2025학년도 공간참여프로젝트 운영을 위한 재료 구입,2025-12-05,4000000,1인수의,제주리오광고디자인애드,(전수)
2025,아라중학교,"(원인,S2B)2025학년도 3학년 자기개발시기 프로그램(제주 이해 티셔츠 만들기) 운영",2025-12-05,1399000,1인수의,조앤지컴퍼니,(전수)
2025,납읍초등학교,2025학년도 꿈길한마당 운영에 따른 체험비 지출,2025-12-05,3780000,1인수의,"사막여우,드림창고",(전수)
2025,태흥초등학교,선택형 방과후학교 로봇과학반 재료 구입,2025-12-05,1050500,1인수의,제주교육미디어,(전수)
2025,사계초등학교,채소섭취확대 요리활동(김치만들기) 재료 구입,2025-12-05,1219000,1인수의,초록꿈디자인,(전수)
2025,동광초등학교,학교운동부 훈련용품 구입,2025-12-05,1710000,1인수의,학교백화점,(전수)
2025,화북초등학교,관악부 및 문화예술교육 활동 운영 물품 구입,2025-12-05,1500000,1인수의,코스모스악기제주점,(전수)
2025,중문초등학교,25.12월 선택형 방과후프로그램 재료구입(창의과학),2025-12-05,1248000,1인수의,키즈랩울산동구센터,(전수)
2025,중문초등학교,유치원 찾아오는 놀이동산 체험 교구대여비 지급,2025-12-05,1500000,1인수의,키즈월드,(전수)
2025,신성여자고등학교,2025년 디지털튜터 활동의 일환으로 디지털 기기 파손대비를 위한 소모품 구입,2025-12-05,1213150,1인수의,네이버파이낸셜주식회사,(전수)
2025,삼성여자고등학교,과학실습을 위한 물품 구입,2025-12-05,1714200,1인수의,랩프로,(전수)
2025,인화초등학교,푸른솔도서관 운영 물품 구입(조명레일 외),2025-12-05,1300000,1인수의,해인전력,(전수)
2025,오라초등학교,과학 수업 준비물 (1회용홈판 24구 외) 구입비 지급,2025-12-05,1008800,1인수의,제주교육미디어,(전수)
2025,제주영지학교,2025학년도 늘봄방과후학교 운영 물품 구입,2025-12-05,1310000,1인수의,(주)대성정보기술,(전수)
2025,제주고등학교,보건실 프린터 토너 카트리지(검정 외 3종) 구입,2025-12-05,1209000,1인수의,주식회사 해피넷,(전수)
2025,제주동여자중학교,2025 기술가정 실습재료 구입,2025-12-05,1694000,1인수의,나루치교육,(전수)
2025,제주동여자중학교,2025 한솔바라기교실(행복교실) 제과제빵 운영 물품 구입,2025-12-05,1200000,1인수의,소이쿠킹학원,(전수)
2025,제주동여자중학교,2025학년도 2학년 2학기 꿈끼탐색주간 운영물품( 가죽 크로스백 만들기) 구입,2025-12-05,1680000,1인수의,나루치교육,(전수)
2025,이도초등학교,유치원 운영물품(부직포가방 외 3종) 구입,2025-12-05,1538600,1인수의,아이꿈터제주점,(전수)
2025,도련초등학교,(유치원) 졸업 물품 구입(연필깎이) 구입,2025-12-05,1980000,1인수의,아뜰리에064,(전수)
2025,성산중학교,[카드]2025학년도 진로학기와 연계한 3학년 체험학습 운영 경비 지출,2025-12-05,2127000,1인수의,스톤EDGE볼링,(전수)
2025,중문중학교,학교 인쇄실 복사용지 및 문서보존상자 구입,2025-12-05,1057500,1인수의,제주특별자치도장애인생산품판매시설,(전수)
2025,신제주초등학교,(원인)2025학년도 11월 업체위탁 방과후 프로그램(컴퓨터) 교육활동비 지급,2025-12-05,8250750,1인수의,사회적협동조합 창의융합인재교육원,(전수)
2025,신제주초등학교,(원인)2025학년도 11월 업체위탁 방과후 프로그램(키성장) 교육활동비 지급,2025-12-05,1785000,1인수의,한빛사회적협동조합,(전수)
2025,동화초등학교,교실 수업 개선을 위한 물품(10면체주사위 외 10종) 구입,2025-12-05,2240560,1인수의,엠사이언스,(전수)
2025,서귀포대신중학교,2025 교직원 도외 워크숍 공연 관람권 구입,2025-12-05,2880000,1인수의,주식회사 놀유니버스,(전수)
2025,제주영지학교,2025학년도 교육활동침해 예방 교직원 힐링 프로그램 운영물품 구입,2025-12-05,1745200,1인수의,남문서점,(전수)
2025,화북초등학교,2025학년도 11월 선택형 방과후 프로그램 컴퓨터교실 위탁운영비 지급,2025-12-05,3602500,1인수의,사회적협동조합 창의융합인재교육원,(전수)
2025,이도초등학교,유치원 운영물품(크리스마스불빛 반짝이 밴드 외 40종) 구입,2025-12-05,2062610,1인수의,이케이주식회사,(전수)
2025,대정고등학교,2025학년도 3학년 수능이후프로그램운영(환경정화 활동) 탐나는 전 구입,2025-12-05,1000000,1인수의,대정농업협동조합,(전수)
2025,남주고등학교,시험지 인쇄용 잉크 및 마스터지 구입비 지급,2025-12-05,1001000,1인수의,미놀타 OA,(전수)
2025,성읍초등학교,2025학년도 교육복지 체험 프로그램 자전거교육 체험비 지급,2025-12-05,2310000,1인수의,주식회사 푸른바이크쉐어링,(전수)
2025,월랑초등학교,11월 방과후학교 컴퓨터교실 위탁운영에 따른 용역대가 지급,2025-12-05,8498980,1인수의,사회적협동조합제주교육나눔,(전수)
2025,서귀북초등학교,2025학년도 4분기 학습준비물 구입,2025-12-05,3053490,1인수의,오피스디포서귀포점주식회사,(전수)
2025,하례초등학교,2025학년도 평생교육 프로그램 운영비 지급,2025-12-05,1000000,1인수의,제주공방 제주팩토리,(전수)
2025,남주중학교,2025학년도 1학년 학급별 사진첩 구입,2025-12-05,1046400,1인수의,주식회사 위블링,(전수)
2025,장전초등학교,2025학년도 IB 학교 운영 물품(스마트모니터) 구입,2025-12-05,1170000,1인수의,(주)대성정보기술,(전수)
2025,보성초등학교,보성초 건물 도색 및 현관 리모델링 공사 감리 용역 실시,2025-12-05,2500000,1인수의,건축사사무소 서인,(전수)
2025,보성초등학교,보성초등학교 건물 도색 및 본관 현관 리모델링 공사 실시,2025-12-05,150541600,2인이상수의,삼호건설(주),(전수)
2025,조천초등학교,2025학년도 학생 자치활동 운영물품 구입(크리스마스 선물 상자),2025-12-05,1262800,1인수의,(주)아이스크림미디어,(전수)
2025,조천초등학교,2025학년도 독서교육주간 &apos;가족 서점 나들이&apos; 행사 도서 구입,2025-12-05,4681080,1인수의,중앙서적,(전수)
2025,한림공업고등학교,"(카드) 2025학년도 건축과 안전용품(도장용 보호 앞치마 3종, 180개) 구입비 지출",2025-12-05,3037400,1인수의,"(주)이베이코리아(옥션,지마켓)",(전수)
2025,제주제일고등학교,[G2B] 학교운동부(축구부) 선수대기실 사물함 제작,2025-12-04,25000000,1인수의,제이앤제이,(전수)
2025,남녕고등학교,2025학년도 제 38회 졸업 기념 주물 제작비용 지출,2025-12-04,4200000,1인수의,영구종합상사,(전수)
2025,남주중학교,2025학년도 도서관 2차 도서구입 계약체결,2025-12-04,4144050,1인수의,(주)DLS,(전수)
2025,제주제일고등학교,오케스트라 정기연주회 영상 촬영비 지급,2025-12-04,1000000,1인수의,나무섬 스냅,(전수)
2025,신례초등학교,농어촌유학 활성화 방과후 프로그램 운영 승마 체험 용역 실시,2025-12-04,3572000,1인수의,의귀마을영농조합법인,(전수)
