계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
-3fc17aaa9fb5,물품,보건일지 운용프로그램(스쿨닥터) 사용료,2025-04-01,65000,경상남도교육청 무학초등학교,무학초등학교,(주)스쿨닥터,9022039,초등학교,경상남도,
-caff05ce3b7a,물품,(카드)2026학년도 보건일지 스쿨닥터 프로그램 구입비 지출,2026-03-03,75000,경상남도교육청 집현초등학교,집현초등학교,(주)스쿨닥터,9051043,초등학교,경상남도,
-379fa655a2fe,물품,[S2B]정보화기기 어플(북크리에이터) 라이센스 구독(1개월),2025-11-27,24000,경상남도교육청 황산초등학교,황산초등학교,올댓스쿨 주식회사,9151036,초등학교,경상남도,
-d39bbf2c2a5b,물품,2025. 디지털 미디어 리터러시 교육 실천학교 운영물품 구입(북크리에이터),2025-06-19,147000,경상남도교육청 거제용소초등학교,거제용소초등학교,S2B학교장터(엔에이치엔케이씨피(주),9111140,초등학교,경상남도,
-d1231ddca84c,물품,2026. AI·디지털 활용 선도학교 운영을 에듀테크(북크리에이터) 구독료 지출,2026-06-16,216000,경상남도교육청 고제초등학교,고제초등학교,주안테크,9211007,초등학교,경상남도,
-db8ab03a9a98,물품,AI·디지털 활용 선도학교 에듀테크(북크리에이터) 구입,2026-05-28,144000,경상남도교육청 가북초등학교,가북초등학교,스쿨위드,9211004,초등학교,경상남도,
-15a82b091b17,물품,2024. 교육용 SW라이센스 및 원격수업지원 운영물품(블루킷 플러스 외) 구입,2025-02-04,537100,경상남도교육청 노산초등학교,노산초등학교,(주)아이스크림미디어,9081010,초등학교,경상남도,
-c6536dbd9837,물품,교육용 에듀테크(블루킷 라이선스) 구입,2026-03-19,129000,경상남도교육청 삼현여자중학교,삼현여자중학교,주식회사 지마켓,9051056,중학교,경상남도,
-311a20881724,물품,학습지원실 전자칠판 부속품(블루투스 스피커 ) 구입,2024-01-15,1238000,경상남도교육청 진주여자고등학교,진주여자고등학교,지마켓글로벌 유한책임회사,9010065,고등학교,경상남도,
-ac5bbf924351,물품,빅데이터 기반 AI 활용 선도학교 자료(블루투스 스피커 외 1종) 구입,2024-11-28,169260,경상남도교육청 함양초등학교,함양초등학교,쿠팡(주),9201017,초등학교,경상남도,
-c256937f2456,물품,2-7교실 학습 지원용 운영물품(블루투스 스피커) 구입,2026-01-12,64310,경상남도교육청 감계초등학교,감계초등학교,G마켓,9022443,초등학교,경상남도,
-f635c3cc0fa3,물품,[법인카드] 체육교과 수업용품(이동식 블루투스 스피커) 구입비 지출,2025-09-08,293250,경상남도교육청 마산중앙고등학교,마산중앙고등학교,쿠팡(주),9010094,고등학교,경상남도,
-77281125e46b,물품,"2025. 1, 2학년 선택형비교과체험활동(블루투스 스피커 만들기) 수업료 지급",2025-08-14,1110000,경상남도교육청 마산용마고등학교,마산용마고등학교,커파하우스,9010273,고등학교,경상남도,
-c95fb078a39f,물품,[영어과] 수업 교구 구입(블루투스 스피커),2025-04-29,89390,경상남도교육청 김해생명과학고등학교,김해생명과학고등학교,주식회사 지마켓,9010327,고등학교,경상남도,
-8eed9e7978ce,물품,2025학년도 체육과 수업 물품(블루투스 스피커) 구입비 지급,2025-04-07,537000,경상남도교육청 구산고등학교,구산고등학교,(주)이베이코리아(G마켓),9010516,고등학교,경상남도,
-b540b2298bd3,물품,[카드]과학1실 6학년 과학수업용 블루투스 스피커 구입,2025-03-21,124900,경상남도교육청 김해율산초등학교,김해율산초등학교,(주)지마켓-옥션,9091225,초등학교,경상남도,
-9c572b601a73,물품,[카드]과학2실 과학수업용 블루투스 스피커 구입,2025-03-18,124900,경상남도교육청 김해율산초등학교,김해율산초등학교,(주)지마켓-옥션,9091225,초등학교,경상남도,
-ece8e54c4406,물품,정보화 물품 구입(수업용 블루투스 스피커),2026-04-01,549000,경상남도교육청 산청초등학교,산청초등학교,지마켓글로벌 유한책임회사,9191011,초등학교,경상남도,
-0975cc97d141,물품,[카드] 돌봄교실 단체프로그램 운영물품(블루투스 스피커 등) 구입,2026-03-30,73800,경상남도교육청 대산초등학교,대산초등학교,쿠팡(주),,,경상남도,
-5e06008b4c92,물품,2026. AI·디지털 활용 선도학교 AI 코스웨어(상태창) 구입비 지급(2분기),2026-05-29,99000,경상남도교육청 칠서초등학교,칠서초등학교,상태창( STATUP),9131020,초등학교,경상남도,
-849b176b34c6,물품,2026. AI·디지털 활용 선도학교 AI 코스웨어(상태창) 구입비 지급,2026-05-12,99000,경상남도교육청 칠서초등학교,칠서초등학교,상태창( STATUP),9131020,초등학교,경상남도,
-d0cfd35d71d0,물품,2026. AI·디지털 활용 선도학교 AI 코스웨어(상태창) 구입비 지급,2026-04-20,99000,경상남도교육청 칠서초등학교,칠서초등학교,상태창( STATUP),9131020,초등학교,경상남도,
-eb4ce3fba4f7,물품,2026학년도 특수교육대상자 소중한글 앱 구독료 구입,2026-03-20,216000,경상남도교육청 신방초등학교,신방초등학교,s2b 학교장터(S2B),9022062,초등학교,경상남도,
-ea84df4ae00a,물품,2025학년도 자유학기활동 운영물품 구입(주제선택:소프트웨어야 놀자)비 지급,2025-06-18,409500,경상남도교육청 합포중학교,합포중학교,쿠팡(주),9022175,중학교,경상남도,
-c525858183cd,물품,교수-학습지원 소프트웨어(스쿨마스터) 구입,2025-02-18,132000,경상남도교육청 의령초등학교,의령초등학교,스쿨마스터,9121013,초등학교,경상남도,
-dcf839bdcf99,물품,스쿨마스터2025 라이선스 구입,2025-02-17,100000,경상남도교육청 마전초등학교,마전초등학교,파프리카,9111015,초등학교,경상남도,
-49ba52ed160c,물품,2025학년도 교육과정 편성 프로그램(스쿨마스터) 구입비 지급,2025-02-10,100000,경상남도교육청 용연초등학교,용연초등학교,스쿨마스터,9151026,초등학교,경상남도,
