회계연도,기관명,계약방법,계약명,계약일,계약금액,계약상대자,키워드
2025,명진중학교,1인수의,컴퓨터실 무선마이크 장치 설치,2025-12-01,1455000,한일미디어텍,(전수)
2025,명문초등학교,1인수의,2025학년도 4분기 학습준비물 구입비 지출,2025-12-01,4690630,드림디포 부경유통,(전수)
2025,명서초등학교,1인수의,2025학년도 12월 학교도서관 인력지원(사서도우미) 용역비 지급(S2B),2025-12-01,1650000,부산동래지역자활센터,(전수)
2025,반여고등학교,1인수의,2025년 씨름부 12월 훈련비 지급,2025-12-01,1050000,아이마트,(전수)
2025,명원초등학교,1인수의,2025학년도 명원 TOP 오케스트라 정기연주회 팜플렛 등 제작(s2b),2025-12-01,2590500,디자인 바람,(전수)
2025,명원초등학교,1인수의,과일 타르트 만들기 요리 체험(s2b),2025-12-01,1792000,요리노리연구소 동부산지사,(전수)
2025,명원초등학교,1인수의,유치원 11월분 통학버스 차량운행 용역비 지급,2025-12-01,5040000,하나고속관광(주),(전수)
2025,명원초등학교,1인수의,유치원 12월 교육활동 준비물 구입,2025-12-01,1441700,지마켓글로벌 유한책임회사,(전수)
2025,명원초등학교,1인수의,유치원 12월 교육활동 준비물(s2b),2025-12-01,2238460,이케이 주식회사,(전수)
2025,반안초등학교,1인수의,"2025학년도 3,4학년 문화예술체험활동(댄스) 프로그램 운영비 지급",2025-12-01,1300000,주식회사 원데이아트컴퍼니,(전수)
2025,반안중학교,1인수의,업무용 노트북 구입비 지출,2025-12-01,3041600,모든교육 주식회사,(전수)
2025,명지가온유치원,1인수의,2025학년도 크리스마스 포토존 설치,2025-12-01,1400000,미스터벌룬이벤트,(전수)
2025,명지유치원,1인수의,2025년 12월 방과후과정 영어 특성화프로그램 운영비 지급,2025-12-01,1260000,삼성교육사,(전수)
2025,명지중학교,1인수의,2025학년도 12월 무인 기계경비 용역비 외 6건 지출,2025-12-01,2356080,기태시스템,(전수)
2025,동주여자고등학교,1인수의,(S2B)2025학년도 체육과 운영 물품 구입,2025-12-01,1580370,제이에스스포,(전수)
2025,안락초등학교,1인수의,우수학교스포츠클럽 티볼부 물품 구입,2025-12-01,1373740,지마켓,(전수)
2025,신정중학교,1인수의,2025학년도 가정과 3학년 실습 물품 구입대금 지급,2025-12-01,1750410,쿠팡(주),(전수)
2025,오션중학교,1인수의,종량제 쓰레기봉투 구입(S2B),2025-12-01,3300000,(주)백산기업,(전수)
2025,연산중학교,1인수의,2025학년도 학교운동부(사격) 훈련 장비(사격복) 구입비 지출,2025-12-01,1760000,사격인의 집,(전수)
2025,오션중학교,1인수의,행정실 칼라프린트 토너 구입(S2B),2025-12-01,1228000,주식회사 프리솔루션,(전수)
2025,양운초등학교,1인수의,2025학년도 AI디지털 교육자료(구 AIDT) 구입,2025-12-01,8185980,주식회사 와이비엠,(전수)
2025,영도제일중학교,1인수의,25학년도 1학년 건강검진비 지급(영도병원),2025-12-01,4805620,영도병원,(전수)
2025,양운고등학교,1인수의,2026학년도 출석부 및 업무수첩 구입 대금지급,2025-12-01,1039500,금성제책사,(전수)
2025,오션초등학교,1인수의,(s2b)2025학년도 4분기 학습준비물 구입 대금 지급,2025-12-01,5388000,대일전산,(전수)
2025,연지초등학교,1인수의,2025학년도 낙우송 발간 지출,2025-12-01,4620000,다봄디자인,(전수)
2025,영도제일중학교,1인수의,2025학년도 제4차 신간도서 구입,2025-12-01,1900260,예림서점,(전수)
2025,영남중학교,1인수의,학교운동부 부대시설(샤워실) 개보수 공사,2025-12-01,10000000,서휘금속,(전수)
2025,양성초등학교,1인수의,2025학년도 보살핌늘봄 운영물품 구입비 지급,2025-12-01,5274920,지마켓,(전수)
2025,연서초등학교,1인수의,(S2B) 2025학년도 4분기 학습준비물 구입,2025-12-01,1595410,퍼니잼잼 연서점,(전수)
2025,신정중학교,1인수의,2025학년도 2학기 학급운영비 지출,2025-12-01,1536600,학급운영비,(전수)
2025,신정중학교,1인수의,2025학년도 교직원 및 학생 대상 심폐소생술 등 응급처치를 위한 교육수당 지출,2025-12-01,2000000,"다솜에듀, 골든타임구조단",(전수)
2025,엄궁초등학교,1인수의,2025년 디지털 기반 교육혁신 선도학교 교수학습자료 구입,2025-12-01,1286610,네이버파이낸셜 주식회사,(전수)
2025,연제초등학교,1인수의,2025학년도 5기(12월) 수익자부담 학습형 늘봄프로그램 교재비 지급,2025-12-01,1992800,학림도서,(전수)
2025,오륙도중학교,1인수의,AI활용 학생 활동 재료 구입,2025-12-01,2295000,달콩달콩,(전수)
2025,안남초등학교,1인수의,2025학년도 안남초 2학기 전자도서 구입비 지출,2025-12-01,2000000,(주) 교보문고,(전수)
2025,오륙도중학교,1인수의,방송실 물품마이크 스탠드 등 구입,2025-12-01,1068100,인터엠부산전문점,(전수)
2025,연제초등학교,1인수의,(유치원) 찾아오는 체험학습비 지출(케이크 만들기)(S2B),2025-12-01,1088320,봉봉키즈,(전수)
2025,오륙도중학교,1인수의,화장실 위생용품 두루마리화장지 등 구입,2025-12-01,1140000,에듀스토리,(전수)
2025,연포초등학교,2인이상수의,"2025년 12월 연포초등학교 축산물A(소,돼지) 소액수의",2025-12-01,7385100,환인식품,(전수)
2025,연포초등학교,2인이상수의,"2025년 12월 연포초등학교 축산물B(닭,오리) 소액수의",2025-12-01,1360500,골든미트,(전수)
2025,연포초등학교,1인수의,2025년 12월 연포초등학교 친환경 농산물 식재료 견적요청,2025-12-01,14338920,기장군 친환경농산물 급식지원센타,(전수)
2025,신정초등학교,1인수의,디지털 기반 연구학교 운영을 위한 소모품 구입비 지출,2025-12-01,2020200,이룸 스튜디오,(전수)
2025,엄궁누리유치원,2인이상수의,2025년 12월 엄궁누리유치원 육류 구매 계약,2025-12-01,1266000,한푸드,(전수)
2025,엄궁누리유치원,2인이상수의,"2025년 12월 엄궁누리유치원 농,수,공산품 구매 계약",2025-12-01,4199240,혜담푸드,(전수)
2025,오션중학교,1인수의,수목정비 및 화단 제초 작업(S2B),2025-12-01,3960000,대한꽃농원,(전수)
2025,연제초등학교,1인수의,2025학년도 11월 수익자부담(방과후) 늘봄학교 교재비 지급,2025-12-01,2184750,학림도서,(전수)
2025,부산자동차마이스터고등학교,1인수의,(마)2025학년도 제2회 산학관협의회 행사장 대관(S2B),2025-12-01,3290000,엠에스에이호텔앤컨벤션,(전수)
2025,부산혜남학교,2인이상수의,부산혜남학교 농수공산품 구매계약 변경,2025-12-01,18303300,새벽푸드,(전수)
2025,부일전자디자인고등학교,1인수의,2025학년도 3학년 현장체험학습(아르떼 뮤지엄) 실시 지급 -아르떼뮤지엄,2025-12-01,1272000,아르떼뮤지엄 부산,(전수)
2025,부산은애학교,1인수의,농업실습장 소모품 구입의 건,2025-12-01,1157930,11번가 주식회사,(전수)
2025,부산진초등학교,1인수의,2025학년도 cctv 추가 설치(돌봄 교실 주변),2025-12-01,3000000,(주) 에스원,(전수)
2025,부산해군과학기술고등학교,1인수의,2025학년도 기계과 안전보건 물품 방진마스크 외 1종 구입(s2b),2025-12-01,1677000,동남상사,(전수)
2025,부산체육고등학교,1인수의,부산체육고등학교 월계관 1층 4층 바닥공사에 따른 실내기 이전 설치,2025-12-01,9372000,주식회사 경성시스템,(전수)
2025,분포초등학교,2인이상수의,2025년 12월 분포초등학교 농수공잡곡 식재료 구매계약,2025-12-01,56312600,수다푸드,(전수)
2025,분포중학교,1인수의,인쇄용 중질지 및 복사용지 구입비 지출,2025-12-01,1920000,한국장애인고용지원(주),(전수)
2025,부산해마루학교,1인수의,(학교기업)2025학년도 에코마켓 운영 물품 구입대금 지출,2025-12-01,1556210,쿠팡(주),(전수)
2025,부산해군과학기술고등학교,1인수의,2025학년도 해군기계과 실습재료(11월) 구입(s2b),2025-12-01,7437200,성일테크,(전수)
2025,부산일과학고등학교,1인수의,(지능형과학실) 지능형 과학실 물품 조달구입,2025-12-01,11900000,부산지방조달청,(전수)
2025,부산영선중학교,1인수의,2025학년도 십오통활 집단상담 운영비 지출,2025-12-01,8852250,한국상담대학원대학교,(전수)
2025,부산진여자고등학교,1인수의,"2025학년도 12월 농,수,잡곡,김치 구입",2025-12-01,18121840,부유헌,(전수)
2025,부산진여자고등학교,1인수의,"2025학년도 12월 축산(소,돼지,닭,오리) 구입",2025-12-01,8632900,조은,(전수)
2025,부산중앙중학교,1인수의,IB 학생 교육용 책자 인쇄비 지출,2025-12-01,1051120,하늘기획,(전수)
2025,부산일과학고등학교,1인수의,"[원인행위] 2025년도 12월 R&E 프로그램(지구과학 1C, 2C팀) 연구 활동 실습",2025-12-01,1181100,쿠팡(주),(전수)
2025,부산체육고등학교,1인수의,(붐업 운영 물품) 역도부 제106회 전국체육대회 붐업 운영 물품 구입,2025-12-01,1342280,유한회사나이키코리아,(전수)
2025,효림초등학교,1인수의,"2025학년도 1, 4학년 학생건강검진 비용 지급(장림한서병원)",2025-12-01,1874400,장림한서병원,(전수)
2025,거학초등학교,1인수의,"공간재구조화, 학교 비품 비가구류 구매 대금 지급(루트온플러스)",2025-12-01,4950000,주식회사루트온플러스,(전수)
2025,경남공업고등학교,1인수의,2025년 12월 시니어클럽 용역비 지급,2025-12-01,1963500,부산진시니어클럽 시장형 사업단,(전수)
2025,개성고등학교,1인수의,냉난방기 실외기 냉매회수 용역비 지출,2025-12-01,2750000,주식회사 선진환경,(전수)
2025,광무여자중학교,1인수의,12월분 학교도서관 지역자활센터 인력 위탁 용역료 지급,2025-12-01,1003120,부산부산진 지역자활센터,(전수)
2025,가동유치원,1인수의,[S2B] 12월 찾아오는 현장체험학습(케이크 만들기) 체험비 지급,2025-12-01,2575000,요리노리연구소,(전수)
2025,개원초등학교,1인수의,2025학년도 겨울방학 학습형늘봄(체육영역) 프로그램 운영 물품 구입,2025-12-01,4576090,지마켓글로벌 유한책임회사,(전수)
2025,거학초등학교,1인수의,"공간재구조화, 학교 비품 비가구류 구매 대금 지급(트리엠)",2025-12-01,4019100,(주)트리엠,(전수)
2025,광남초등학교,1인수의,스키부 훈련용품 구입(대한체육회 창단지원금),2025-12-01,5400000,퓨어스포츠,(전수)
2025,거제여자중학교,1인수의,"(S2B)2025학년도 문화예술체험활동 1,2학년 공연관람",2025-12-01,5000000,연희퍼포머그룹 처랏,(전수)
2025,거학초등학교,1인수의,"공간재구조화, 학교 비품 비가구류 구매 대금 지급(청우씨엔티)",2025-12-01,9350000,주식회사 청우씨엔티,(전수)
2025,경일중학교,1인수의,2025년 11월 배식인력 용역비 지급,2025-12-01,1412490,부산현대미화,(전수)
2025,거학초등학교,1인수의,"공간재구조화, 학교 비품 비가구류 구매 대금 지급(삼성전자)",2025-12-01,14639100,삼성전자 주식회사,(전수)
2025,가야여자중학교,1인수의,[S2B] 2025학년도 2학기 문화예술체험활동 실시,2025-12-01,2500000,파이프라인,(전수)
2025,광일초등학교,1인수의,2025학년도 유치원 크리스마스 행사-인형극 관람비 지급(S2B),2025-12-01,1050000,두엔터,(전수)
2025,가야여자중학교,1인수의,[S2B] 2025학년도 가야 문학 성큼성큼 콘서트 운영비 지출,2025-12-01,2100000,청소년문화연대 킥킥,(전수)
2025,가야여자중학교,1인수의,[S2B] 2025학년도 영산홍학예제 장비 대여,2025-12-01,2200000,주)커뮤니티콤마,(전수)
2025,금강초등학교,1인수의,12월 보살핌 늘봄교실 운영 물품 구입,2025-12-01,1239290,주식회사 지마켓,(전수)
2025,구포초등학교,1인수의,4학년 진로체험학습(자개공예) 용역 계약 체결,2025-12-01,1410000,해피아트,(전수)
2025,구포초등학교,1인수의,2025학년도 무상 학습형 늘봄 4기(2025. 12.~2026. 2.) 재료 구매,2025-12-01,2338490,주식회사 지마켓,(전수)
2025,가평초등학교,1인수의,전자태그기반 물품관리시스템 구축 비품 및 소모품 구입,2025-12-01,7997000,그린스쿨,(전수)
2025,강동유치원,1인수의,(S2B) 놀이 물품 구입비 지출,2025-12-01,3810000,엘랩,(전수)
2025,구덕초등학교,1인수의,[원인] 2025학년도 제9회 리딩톤오케스트라 정기연주회 팜플렛 및 현수막 제작 비용 지출,2025-12-01,1540000,아우룸(AURUM)기획,(전수)
2025,구덕초등학교,1인수의,[원인] 2025년 구덕초 전자칠판 수리비 지출,2025-12-01,1700000,(주)디아이앤씨,(전수)
2025,가람중학교,1인수의,2025학년도 과학교구 구입비 지출,2025-12-01,2287920,쿠팡(주),(전수)
2025,강동초등학교,1인수의,12월 통학차량 운영비 지급,2025-12-01,9838400,경남고속뉴부산관광협동조합,(전수)
2025,구남중학교,1인수의,2025학년도 전환기진로연계교육 프로그램 운영비 지출,2025-12-01,1500000,글로벌인재개발연구원,(전수)
2025,강동초등학교,1인수의,정보화기기(레이저프린터) 조달 구입,2025-12-01,1500000,삼성전자 주식회사,(전수)
2025,가락중학교,1인수의,(교육경비 보조금)학예제 물품 구입,2025-12-01,1057050,쿠팡(주),(전수)
2025,괘법초등학교,1인수의,2025학년도 친교의 날 운영 물품 구입(크로스백)(S2B),2025-12-01,1793400,삼원기획인쇄,(전수)
2025,광일초등학교,1인수의,교실 및 특별실 프린터기 토너 구입비 지급(S2B),2025-12-01,1936000,아이티워크,(전수)
2025,개림초등학교,1인수의,2025학년도 유치원 12월 찾아오는 현장체험학습 실시,2025-12-01,1960000,요리노리연구소 동부산지사,(전수)
2025,교리초등학교,1인수의,(S2B)2025년도 2학기 보살핌늘봄(돌봄)교실 교구 구입비 지출,2025-12-01,2972100,아이꿈터(부산남부점),(전수)
2025,부산보건고등학교,1인수의,영도희망교육지구 교육경비지원사업 학교특색사업(레벨업푸디) 운영 재료 구입비 지출 원인행위,2025-12-01,1711560,베이킹맘,(전수)
2025,부산두레학교,1인수의,2025학년도 정보화기기 구입(블루투스 스피커),2025-12-01,2960000,엘앤케이,(전수)
2025,부산동고등학교,1인수의,"도서관 물품(테이블, 의자, 책장) 구입",2025-12-01,1048620,부산지방조달청,(전수)
2025,방곡초등학교,1인수의,우수스포츠클럽 운영물품 구입비 지출,2025-12-01,1583490,지마켓글로벌 유한책임회사,(전수)
2025,부산수영중학교,1인수의,[G2B] 행정실 테스크톱컴퓨터 구입비 지출,2025-12-01,1426000,부산지방조달청,(전수)
2025,부산내성중학교,1인수의,(원인)2025학년도 3학년 자기개발시기 3차 문화예술체험 활동비 지급,2025-12-01,2928000,엠그라운드,(전수)
2025,부산과학고등학교,1인수의,2026학년도 입학전형 면접 문항 공동개발 평가회 관련 운영 물품 구입비 지출(원인),2025-12-01,1804830,"주식회사 지마켓(지마켓, 옥션)",(전수)
2025,부산과학고등학교,1인수의,2025학년도 수학과 수업재료 구입비 지출(원인),2025-12-01,1175060,쿠팡(주),(전수)
2025,부산과학고등학교,1인수의,"2025년 노후 기기 교체비 지급(G2B, 원인)",2025-12-01,1438000,부산지방조달청,(전수)
2025,부산국제고등학교,1인수의,2025년 12월 음식물쓰레기처리비 지급,2025-12-01,1092000,주식회사 대한리싸이클,(전수)
2025,부산동암학교,1인수의,"자연체험학습장 보수,보강공사(난간 및 계단)",2025-12-01,44925190,다온하우징,(전수)
2025,봉래초등학교,1인수의,2025학년도 1인 1악기 구입비 지급(2),2025-12-01,1770000,주식회사 디엘누리,(전수)
2025,부경고등학교,1인수의,2025학년도 1학년 과학탐구 역량 강화 및 진로 탐색을 위한 프로그램 운영비 지급,2025-12-01,1520000,(주)위플레이,(전수)
2025,부산솔빛학교,1인수의,(S2B)2025. 체육 수업 물품 구입,2025-12-01,1019000,부산배드민턴라켓전문점남구점,(전수)
2025,부산국제영화고등학교,1인수의,2025년 행복한 학교 만들기 프로그램 운영 경비 지출(장수사진 물품구매),2025-12-01,1003060,쿠팡(주),(전수)
2025,부산성우학교,1인수의,학교 조명간판 및 안내게시판 설치비 지급,2025-12-01,4068900,제일애드,(전수)
2025,하단중학교,1인수의,도서관 도서 구입,2025-12-01,1133460,문장서점,(전수)
2025,칠암초등학교,1인수의,2025학년도 11월 학습형늘봄(유상) 위탁업체 학교지원 강사료 지출(한수원),2025-12-01,3560000,(사)동의애프터스쿨,(전수)
2025,해운대초등학교,1인수의,[카드]2025학년도 늘봄교실 물품(클레이 외) 구입비 지출(학교장터),2025-12-01,2914950,S2B학교장터,(전수)
2025,초읍초등학교,2인이상수의,초읍초등학교 2025년 12월 농수공잡곡 소액수의,2025-12-01,28834900,에이치와이푸드,(전수)
2025,학력인정부산경호고등학교,1인수의,교육기자재(빔프로젝터) 구입,2025-12-01,4990000,모든교육 주식회사,(전수)
2025,해빛유치원,1인수의,환경생태교육 물품 구입,2025-12-01,1741410,쿠팡,(전수)
2025,혜화여자중학교,1인수의,2025학년도 2학기 도서 구입의 건,2025-12-01,4511610,꽃샘도서,(전수)
2025,창신초등학교,1인수의,(S2B) 교내 업무 효율화를 위한 전산 소모품 구입,2025-12-01,4812000,블랙테크,(전수)
2025,학진초등학교,1인수의,지능형 과학실 구축 인테리어 공사 실시,2025-12-01,14850000,(주)한울건축,(전수)
2025,혜화여자중학교,1인수의,2025학년도 과학과 운영비 지출 건(네이버),2025-12-01,1914720,네이버파이넨셜,(전수)
2025,해강고등학교,1인수의,학생들 캠페인 활동을 위한 의복 및 옷걸이 구입비 지출,2025-12-01,1674890,주식회사 유니홈,(전수)
2025,초읍초등학교,1인수의,소방시설 보수공사 실시,2025-12-01,1144000,(주) 남경이엔지,(전수)
2025,토성초등학교,1인수의,2025학년도 2학기 서부영재교육원 수학 5학년 3반 수료식 물품 구입비 지급,2025-12-01,1247450,쿠팡(주),(전수)
2025,혜화여자고등학교,1인수의,고교학점제 수업 준비 및 진행용 사무용품 구입비 지출,2025-12-01,1140480,조아기프트(주),(전수)
2025,해강초등학교,1인수의,2학기 늘봄교실 학습 및 돌봄 인프라 조성 물품 구입,2025-12-01,4148250,다인문구샵,(전수)
2025,해강초등학교,1인수의,복사용지 구입,2025-12-01,1167000,사)부산광역시장애인생산품판매시설,(전수)
2025,화명꿈유치원,1인수의,12월 찾아오는 문화체험(산타행사) 유아선물 구입,2025-12-01,1438400,쿠팡(주),(전수)
2025,토성초등학교,1인수의,2025학년도 토성 문화 예술의 날 공연 의상 대여,2025-12-01,3067900,파티파티,(전수)
2025,토성초등학교,1인수의,2025학년도 토성 문화 예술의 날 공연 의상 대여비 지급,2025-12-01,2796000,문라이트,(전수)
2025,토성초등학교,1인수의,화장실 비치 소모품(점보롤외 2종) 구입비 지급,2025-12-01,1113330,쿠팡(주),(전수)
2025,현곡초등학교,1인수의,2025학년도 2학기 문화예술체험주간(뮤지컬공연) 운영비 지출,2025-12-01,1500000,세레나데아트컴퍼니,(전수)
2025,화명꿈유치원,1인수의,유치원 가방 구입 -S2B,2025-12-01,1485000,키즈랜드,(전수)
2025,태종대초등학교,1인수의,2025학년도 2학기 진로체험 프로그램 운영비 지출,2025-12-01,3485000,드림피아,(전수)
2025,초연중학교,1인수의,2025학년도 1학년 학생 건강검진비 지출,2025-12-01,4749180,부산광역시의료원,(전수)
2025,해강초등학교,1인수의,제14회 해강한빛오케스트라 정기연주회 악기운반 임차비 지출,2025-12-01,1000000,오월의악기,(전수)
2025,천마초등학교,1인수의,2025학년도 어울림 프로그램 운영 물품 구입,2025-12-01,1248700,(주)아이스크림미디어,(전수)
2025,해강중학교,1인수의,학교운동부 11월 훈련비 지급,2025-12-01,2456800,고봉민김밥(부산마리나점),(전수)
2025,하남초등학교,1인수의,2025학년도 학교도서관 2차 도서 구입,2025-12-01,2616570,현대서점,(전수)
2025,용수중학교,1인수의,인조잔디 관급자재(배수블럭) 구입,2025-12-01,57154970,부산지방조달청,(전수)
2025,용수중학교,1인수의,인조잔디 관급자재(탄성포장) 구입,2025-12-01,12633850,부산지방조달청,(전수)
2025,용수중학교,1인수의,인조잔디 관급자재(인조잔디) 구입,2025-12-01,173269830,부산지방조달청,(전수)
2025,중현초등학교,1인수의,2025학년도 4학년 문화예술체험활동 물품 구입,2025-12-01,1590000,나이스쿨,(전수)
2025,전포유치원,1인수의,냉난방기 종합세척 지?(s2b),2025-12-01,1907800,(주)부산에스비엠,(전수)
2025,용수중학교,1인수의,인조잔디 관급자재(고무칩포장) 구입,2025-12-01,8982740,부산지방조달청,(전수)
2025,용수초등학교,1인수의,12월 시니어 배식도우미 인건비 지급,2025-12-01,1254000,부산북구시니어클럽,(전수)
2025,주감초등학교,1인수의,2025학년도 4차 학습준비물 구입,2025-12-01,2984820,다인문구샵,(전수)
2025,중리초등학교,1인수의,2025년 12월 중리초등학교 친환경농산물 종합계약,2025-12-01,4406500,강서구친환경농산물급식지원센터,(전수)
2025,용호중학교,1인수의,2025학년도 2학년 2학기 기술가정 실습 준비물 구입,2025-12-01,1207140,(주)이마트,(전수)
2025,용인고등학교,1인수의,중질지 구입,2025-12-01,1000000,대신OPC,(전수)
2025,좌산초등학교,1인수의,체육물품 추가 구입 및 제18회 전국학교스포츠 클럽 축전 축구대회 사후 경비 지급,2025-12-01,2531700,제이에스스포,(전수)
2025,장안제일고등학교,1인수의,(기장군교육경비) 12월 식생활관 식재료 구입,2025-12-01,2524250,기장군 친환경농산물 급식지원센타,(전수)
2025,우암초등학교,1인수의,"2025년 하반기 제3종시설물 (건물,옹벽) 정기안전점검 용역비 지출",2025-12-01,2310000,한국건설안전기술(주),(전수)
2025,장안제일고등학교,1인수의,12월 식생활관 식재료 구입,2025-12-01,47147500,(주)주니푸드 고현,(전수)
2025,장대현중고등학교,1인수의,(통)교무학사운영 - 학교 소식지 제작(인쇄),2025-12-01,4400000,현대출판인쇄사,(전수)
2025,주례초등학교,1인수의,2025년 11월 시니어푸드(배식도우미) 용역비 청구의 건,2025-12-01,1320000,부산진시니어클럽 시장형사업단,(전수)
2025,주례초등학교,1인수의,2025학년도 4분기 학습준비물 구입비 지급,2025-12-01,2653630,쿠팡(주),(전수)
2025,정원초등학교,1인수의,화장실 화장지 구입,2025-12-01,1520000,사단법인 장애인고용진흥회 파주사업소,(전수)
2025,정원초등학교,1인수의,핸드타올 구입,2025-12-01,1280000,사)부산광역시장애인생산품판매시설,(전수)
2025,주례초등학교,1인수의,유치원 교무실 수납장 제작비 지급,2025-12-01,2090000,에코인에듀,(전수)
2025,월내초등학교,2인이상수의,"2025년 12월 월내초 농산물, 수산물, 가공식품 종합계약 소액수의 계약",2025-12-01,12266210,정담유통,(전수)
2025,월내초등학교,2인이상수의,"2025년 12월 월내초 육류, 가금류 종합계약 소액수의 계약",2025-12-01,3731080,푸드링크,(전수)
2025,온천중학교,1인수의,3학년 자기개발시기 진로체험 프로그램(요리사 및 쇼콜라티에 체험) 활동비 지급(S2B),2025-12-01,1452000,(주)트라비즈,(전수)
2025,재송초등학교,1인수의,11월 보살핌 늘봄교실 학습교구 추가 구입비 지출,2025-12-01,1522520,아이꿈터(부산남부점),(전수)
2025,중리초등학교,2인이상수의,"2025년 12월 중리초등학교 농산물, 수산물, 가공식품, 곡류 종합계약",2025-12-01,32013670,케이에이치유통,(전수)
2025,중리초등학교,1인수의,2025년 12월 중리초등학교 육류 종합계약,2025-12-01,4858110,하람푸드,(전수)
2025,응봉초등학교,1인수의,2025학년도 11월 무상학습형 늘봄 프로그램 용역비 지급,2025-12-01,3079530,(주)동아방과후학교지원센터,(전수)
2025,대동고등학교,2인이상수의,대동고등학교 12월 축산물(A) 소액수의,2025-12-01,6694500,(주)라온푸드,(전수)
2025,덕양초등학교,1인수의,2025학년도 12월 학습형 늘봄(방과후) 교재비 및 재료비 지급,2025-12-01,3225900,미래교육,(전수)
2025,대동고등학교,2인이상수의,대동고등학교 12월 농산물 소액수의,2025-12-01,16807700,신신유통,(전수)
2025,대동고등학교,1인수의,2025학년도 학예제 기념품 제작비 지급,2025-12-01,1075000,에듀몽땅,(전수)
2025,대덕여자고등학교,1인수의,2025학년도 도서실 도서도우미 인력파견 용역비(12월),2025-12-01,1210000,청십자사회적협동조합,(전수)
2025,대동고등학교,1인수의,2025학년도 음악교과 수업용 드럼패드 구입비 지급,2025-12-01,1432000,어니스트씽킹,(전수)
2025,대동고등학교,1인수의,2025학년도 3학년 현장체험학습교육청지원금(극장 관람비) 지급,2025-12-01,3000000,주식회사 조은아트플러스,(전수)
2025,덕성초등학교,1인수의,복사용지 구입비용 지출,2025-12-01,1425000,한국장애인고용지원(주),(전수)
2025,덕천초등학교,1인수의,(카드)2025학년도 늘봄학교 학습 및 돌봄 인프라 도서 구입비 지급,2025-12-01,4999260,예스이십사주식회사,(전수)
2025,동일중앙초등학교,1인수의,과학학습준비물 구매,2025-12-01,2206350,해인상사,(전수)
2025,대상초등학교,1인수의,방과후 교실 복도 벽화 그리기(강서구청 교육경비보조금)사업 용역비 지급,2025-12-01,4400000,999아트,(전수)
2025,대신초등학교,1인수의,2025학년도 AI정보교육중심학교 운영 물품 구입비 지급 (S2B),2025-12-01,1561000,S2B(학교장터),(전수)
2025,대신초등학교,1인수의,도서관 행사 운영 물품 구입비 지급,2025-12-01,1992290,주식회사 지마켓,(전수)
2025,동아공업고등학교,1인수의,2025학년도 진로콘서트 운영 용역비,2025-12-01,5000000,테듀교육,(전수)
2025,대양고등학교,1인수의,2025학년도 산학일체형 도제학교 홍보물품 구입(앞치마) 경비 지급,2025-12-01,1240000,자수여왕,(전수)
2025,대연초등학교,1인수의,인쇄실 복사용지 구입건(장애인생산품판매시설),2025-12-01,1265000,학교장터,(전수)
2025,대천리초등학교,1인수의,2025 대천리 행복예술체험의 날 물품 구입비 지출,2025-12-01,1383070,주식회사 지마켓,(전수)
2025,동백초등학교,1인수의,2025학년도 학부모회 임원 수학놀이(하브루타) 연수비 지출(S2B),2025-12-01,1200000,(주)한국창의인성개발원,(전수)
2025,동백초등학교,1인수의,2025-12월 학습준비물 신청,2025-12-01,1047630,(주)아이스크림몰,(전수)
2025,동백초등학교,2인이상수의,12월 동백초등학교 농수공잡곡 소액수의,2025-12-01,47223700,경원푸드,(전수)
2025,대천중학교,1인수의,디지털 선도학교 운영 및 교실 수업 개선을 위한 에듀테크 구입비 지출,2025-12-01,1428000,주식회사 오늘배움,(전수)
2025,동명공업고등학교,1인수의,2025학년도 스마트기계과 피복아크용접실 실습재료 구입,2025-12-01,1630000,호연종합상사,(전수)
2025,동명공업고등학교,1인수의,2025년도 전기전자과 NCS_실습실 기자재(컴퓨터) 수리,2025-12-01,1416000,엠티에스(MTS),(전수)
2025,동명공업고등학교,1인수의,2025 직업계고 학점제 진로적성검사지 구입,2025-12-01,1137000,어세스타,(전수)
2025,동일유치원,1인수의,(S2B)4세 유아 수료 기념 선물 구입비 지급,2025-12-01,1368000,지니몰,(전수)
2025,동일유치원,1인수의,(S2B)5세 졸업 및 3세 수료 기념 선물 구입비 지급,2025-12-01,2059000,스마일에듀 (부산),(전수)
2025,동래원예고등학교,1인수의,【S2B】체육관 배구금구 교체 비용 지출,2025-12-01,1200000,동은스포츠,(전수)
2026,강서유치원,1인수의,운영실 제작 가구 구입비 지출,2026-01-30,6655000,안나 공방,(전수)
2026,달산초등학교,1인수의,2026학년도 5월 방과후학교 무상방과후 프로그램 운영비,2026-01-30,4070520,(사)동의애프터스쿨,(전수)
2026,달산초등학교,1인수의,2026학년도 4월 방과후학교 무상방과후 프로그램 운영비,2026-01-30,4975080,(사)동의애프터스쿨,(전수)
2026,달산초등학교,1인수의,2026학년도 3월 방과후학교 초1~2 무상방과후 프로그램 운영비,2026-01-30,4748940,(사)동의애프터스쿨,(전수)
2026,신연초등학교,1인수의,(원인행위)재개교 교실 정보화 기자재(노트북) 구입,2026-01-30,24366550,호아유통 부산점,(전수)
2026,달산초등학교,1인수의,2026학년도 6월 방과후학교 무상방과후 프로그램 운영비,2026-01-30,4748940,(사)동의애프터스쿨,(전수)
2026,강서유치원,1인수의,업무용 프린터 구입비 지출,2026-01-30,3870000,보광전산,(전수)
