계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL
R25TE05738411,기술용역,[천안오성고] 인공지능(AI) 융합 진로 캠프 위탁 용역,2025-07-09,17850000,충청남도교육청 천안오성고등학교,천안오성고등학교,8140246,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00713791&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05739742,기술용역,과천중앙고등학교 2025 학교자율과정 교과융합형 AI 역량강화과정 프로그램 운영 용역 계약(1학년),2025-07-10,3600000,경기도교육청 과천중앙고등학교,과천중앙고등학교,7530469,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00714280&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05739768,기술용역,"과천중앙고등학교 2025 학교자율과정 교과융합형 AI 역량강화과정 프로그램 운영 용역 계약(2,3학년)",2025-07-10,4050000,경기도교육청 과천중앙고등학교,과천중앙고등학교,7530469,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00714331&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05740284,기술용역,충덕중학교 주니어코딩 및 직업체험 위탁용역 계약 ,2025-07-11,2700000,전라남도여수교육청 충덕중학교,충덕중학교,8512008,중학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00715237&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05741434,기술용역,창원고등학교 2025학년도 1학년 연간 AI 디지털교과서(정보) 서비스 공급 용역,2025-03-01,9600000,경상남도교육청 창원고등학교,창원고등학교,9010114,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00520695&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05741473,기술용역,창원고등학교 2025학년도 1학년 1학기 AI 디지털교과서(공통수학1) 서비스 공급 용역,2025-03-01,8342000,경상남도교육청 창원고등학교,창원고등학교,9010114,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00520720&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05741514,기술용역,창원고등학교 2025학년도 1학년 1학기 AI 디지털교과서(공통영어1) 서비스 공급 용역,2025-03-01,8148000,경상남도교육청 창원고등학교,창원고등학교,9010114,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00520736&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05741560,기술용역,2025년 화산중 IB프로그램 및 에듀테크 활용 역량강화 컨설팅 용역 계약,2025-07-09,10000000,전북특별자치도교육청 전북특별자치도완주교육지원청 화산중학교,화산중학교,8392084,중학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00715593&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05741624,기술용역,2025학년도 AI 디지털교과서 서비스 공급 용역 계약,2025-07-01,12850000,서울특별시교육청 혜성여자고등학교,혜성여자고등학교,7010261,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00707185&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05741648,기술용역,2025학년도 AI 디지털교과서 서비스 공급 용역 계약,2025-07-01,9000250,서울특별시교육청 혜성여자고등학교,혜성여자고등학교,7010261,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00707106&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05742145,기술용역,2025년 화산중 IB프로그램 및 에듀테크 활용 역량강화 컨설팅 용역 계약,2025-07-09,12000000,전북특별자치도교육청 전북특별자치도완주교육지원청 화산중학교,화산중학교,8392084,중학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00715593&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05743278,기술용역,2025년 화산중 IB프로그램 및 에듀테크 활용 역량강화 컨설팅 용역 계약,2025-07-09,12000000,전북특별자치도교육청 전북특별자치도완주교육지원청 화산중학교,화산중학교,8392084,중학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00715593&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05744045,기술용역,"2025학년도 3,4학년 수학 디지털교과서 용역",2025-07-10,9185750,서울대학교 사범대학 부설초등학교,부설초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00716163&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05773869,기술용역,과천중앙고등학교 2025 학교자율과정 교과융합형 AI 역량강화과정 프로그램 운영 용역 계약(1학년),2025-07-10,3600000,경기도교육청 과천중앙고등학교,과천중앙고등학교,7530469,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00714280&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05773926,기술용역,"과천중앙고등학교 2025 학교자율과정 교과융합형 AI 역량강화과정 프로그램 운영 용역 계약(2,3학년)",2025-07-10,4050000,경기도교육청 과천중앙고등학교,과천중앙고등학교,7530469,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00714331&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05773984,기술용역,AI정보교육 중심학교 AI융합 프로그램 실습 용역 계약,2025-07-10,5000000,경기도교육청 경기도안양교육청 비산중학교,비산중학교,7569062,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00710846&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05775979,기술용역,춘양초 2030 AI교실 구축공사 전기분야 설계용역,2025-07-10,1852000,전라남도화순교육청 춘양초등학교,춘양초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00715591&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05778484,기술용역,"2025학년도 3,4학년 수학 디지털교과서 용역",2025-07-10,9185750,서울대학교 사범대학 부설초등학교,부설초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00716163&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05779426,기술용역,낭성초 상상나래 SW체험활동 용역 계약,2025-07-09,7000000,충청북도교육청 충청북도청주교육지원청 낭성초등학교,낭성초등학교,8011296,초등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00709297&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05780602,기술용역,토평중학교 AI 정보중심학교 교직원연수 전세버스 차량임대 용역 계약,2025-07-10,500000,경기도남양주교육청 토평중학교,토평중학교,7652129,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00717932&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05781632,기술용역,"2025년 1학기 경상국립대사범대학부설고등학교 AI디지털교과서 사용 계약(수학,영어)",2025-07-10,13080000,경상국립대학교 대학 사범대학 부설고등학교,부설고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00718331&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05781682,기술용역,2025년 1학기 경상국립대사범대학부설고등학교 AI디지털교과서 사용 계약(정보),2025-07-10,4250000,경상국립대학교 대학 사범대학 부설고등학교,부설고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00718453&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05781854,기술용역,문명중학교 창의융합에듀테크 연계 체험학습 전세버스 임차,2025-07-10,3200000,경상북도교육청 경상북도경산교육청 문명중학교,문명중학교,8851098,중학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00713663&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05782947,기술용역,춘양초 2030 AI교실 구축공사 전기분야 설계용역,2025-07-10,1852000,전라남도화순교육청 춘양초등학교,춘양초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00715591&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05786714,기술용역,한빛누리고등학교 2025학년도 학교 자율과제(인문사회 융합 프로그램 인공지능 레거시) 프로그램 운영,2025-07-10,1100000,경기도교육청 한빛누리고등학교,한빛누리고등학교,7531463,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00720654&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05787174,기술용역,춘양초 2030 AI교실 구축공사 설계용역,2025-07-11,4212000,전라남도화순교육청 춘양초등학교,춘양초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00715163&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05787532,기술용역,2025 학교자율과정 연계 2학년 인공지능히어로 프로그램 운영,2025-07-11,4095000,경기도교육청 동탄고등학교,동탄고등학교,7530820,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00718431&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05787667,기술용역,토평중학교 AI 정보중심학교 교직원연수 전세버스 차량임대 용역 계약,2025-07-10,500000,경기도남양주교육청 토평중학교,토평중학교,7652129,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00717932&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05820069,기술용역,2025. 고교연합 SW·AI 해커톤 캠프 버스 임차,2025-07-11,700000,대구광역시교육청 매천고등학교,매천고등학교,7240272,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00718616&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05822402,기술용역,춘양초 2030 AI교실 구축공사 설계용역,2025-07-11,4212000,전라남도화순교육청 춘양초등학교,춘양초등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00715163&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05822571,기술용역,부원고 디지털기반 교육활동을 위한 AI코스웨어 소프트웨어 용역계약 ,,3000000,경기도교육청 부원고등학교,부원고등학교,7530842,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00695903&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05822758,기술용역,2025 학교자율과정 연계 2학년 인공지능히어로 프로그램 운영,2025-07-11,4095000,경기도교육청 동탄고등학교,동탄고등학교,7530820,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00718431&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05824315,기술용역,2025년 1학기 경상국립대사범대학부설고등학교 AI디지털교과서 사용 계약(정보),2025-07-10,4250000,경상국립대학교 대학 사범대학 부설고등학교,부설고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00718453&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05825094,기술용역,2025학년도 대전버드내중학교 AI 디지털교과서 구입(비상교육) 변경,2025-07-11,37167500,대전광역시교육청 대전광역시서부교육지원청 대전버드내중학교,대전버드내중학교,7451031,중학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00558480&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05825133,기술용역,2025학년도 대전버드내중학교 AI디지털교과서 구입(동아출판) 변경,2025-07-14,18967500,대전광역시교육청 대전광역시서부교육지원청 대전버드내중학교,대전버드내중학교,7451031,중학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00558782&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05825609,기술용역,"2025년 1학기 경상국립대사범대학부설고등학교 AI디지털교과서 사용 계약(수학,영어)",2025-07-10,13080000,경상국립대학교 대학 사범대학 부설고등학교,부설고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00718331&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05826118,기술용역,2025학년도 1학기 AI 디지털교과서 계약,2025-07-11,6199250,대전광역시교육청 서대전여자고등학교,서대전여자고등학교,7430060,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00720501&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05826338,기술용역,2025학년도 1학기 1차 AI 디지털교과서 계약,2025-07-11,5480000,대전광역시교육청 서대전여자고등학교,서대전여자고등학교,7430060,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00722962&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05826376,기술용역,2025학년도 인공지능 캠프 교육,2025-07-11,1700000,경기도교육청 늘푸른고등학교,늘푸른고등학교,7530625,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00723094&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05826699,기술용역,2025학년도 1학기 삼산고등학교 정보 교과 AI디지털교과서 계약,2025-07-15,4400000,인천광역시교육청 삼산고등학교,삼산고등학교,7310190,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00493150&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05827613,기술용역,2025년 동아여자고등학교 AI디지털교과서 사용을 위한 계약 ,2025-07-14,5703150,광주광역시교육청 동아여자고등학교,동아여자고등학교,7140344,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00723694&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05827614,기술용역,2025학년도 대전버드내중학교 AI 디지털교과서 구입(비상교육) 변경,2025-07-11,37167500,대전광역시교육청 대전광역시서부교육지원청 대전버드내중학교,대전버드내중학교,7451031,중학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00558480&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05827935,기술용역,2025. 고교연합 SW·AI 해커톤 캠프 버스 임차,2025-07-11,700000,대구광역시교육청 매천고등학교,매천고등학교,7240272,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00718616&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05828036,기술용역,2025년 동아여자고등학교 AI디지털교과서 사용을 위한 계약 ,2025-07-14,5703150,광주광역시교육청 동아여자고등학교,동아여자고등학교,7140344,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00723694&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05828340,기술용역,충덕중학교 주니어코딩 및 직업체험 위탁용역 계약 ,2025-07-11,2700000,전라남도여수교육청 충덕중학교,충덕중학교,8512008,중학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00715237&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05829056,기술용역,2025년 동아여자고등학교 AI디지털교과서 (공통영어)사용을 위한 계약 안내,2025-07-14,5674200,광주광역시교육청 동아여자고등학교,동아여자고등학교,7140344,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00724024&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05829505,기술용역,2025년 동아여자고등학교 AI디지털교과서(정보) 사용을 위한 계약 안내,2025-07-14,8166530,광주광역시교육청 동아여자고등학교,동아여자고등학교,7140344,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00724119&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05831115,기술용역,IB 마중물학교 코딩 체험 프로그램 용역 계약,2025-07-11,3600000,경기도김포교육청 김포여자중학교,김포여자중학교,7771005,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00724324&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05831267,기술용역,2025학년도 1학기 AI 디지털교과서 계약,2025-07-11,5480000,대전광역시교육청 서대전여자고등학교,서대전여자고등학교,7430060,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00722962&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05831274,기술용역,2025학년도 미래산업과학고등학교  인공지능콘텐츠과 진로 교육 활성화 여행(AI/SW/게임 분야),2025-07-16,46800000,서울특별시교육청 미래산업과학고등학교,미래산업과학고등학교,7010591,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00666426&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05832020,기술용역,2025년 인계초 늘봄학교 출결관리시스템(코디마스터) 라이선스 사용 계약,2025-07-11,1500000,경기도수원교육청 인계초등학교,인계초등학교,7541109,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00721959&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05833630,기술용역,창원고등학교 2025학년도 1학년 1학기 AI 디지털교과서(정보) 서비스 공급 용역,2025-03-01,4800000,경상남도교육청 창원고등학교,창원고등학교,9010114,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00520695&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05864863,기술용역,2025학년도 대전버드내중학교 AI디지털교과서 구입(동아출판) 변경,2025-07-14,18967500,대전광역시교육청 대전광역시서부교육지원청 대전버드내중학교,대전버드내중학교,7451031,중학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00558782&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05864879,기술용역,2025학년도 AI.SW역량강화 체험을 위한 차랑임대,2025-07-14,770000,충청남도교육청 서야고등학교,서야고등학교,8140090,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00725998&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05869099,기술용역,도농고 인공지능과 지역사회 문제해결 프로그램 계약,2025-07-14,2500000,경기도교육청 도농고등학교,도농고등학교,7530857,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00724866&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05869245,기술용역,이화초 공동늘봄학교 여름방학 AI 체험축제 행사용역,2025-07-14,10000000,충청남도논산교육청 이화초등학교,이화초등학교,8222054,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00727029&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05870559,기술용역,"학교주도활동시간(SLAT) 신산업, AI, 디지털 분야 체험 프로그램 위탁용역",2025-07-08,4440000,경기도교육청 보정고등학교,보정고등학교,7530658,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00707244&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05870569,기술용역,인공지능 프로그래밍 특강 용역 계약,2025-07-08,1386000,경기도교육청 보정고등학교,보정고등학교,7530658,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00707733&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05870811,기술용역,김포고 2025학년도 인공지능 메이커 및 딥러닝 프로그램 운영,2025-07-14,2000000,경기도교육청 김포고등학교,김포고등학교,7530058,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00727165&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05871674,기술용역,김포고 2025학년도 인공지능 메이커 및 딥러닝 프로그램 운영,2025-07-14,2000000,경기도교육청 김포고등학교,김포고등학교,7530058,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00727165&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05872267,기술용역,한빛누리고등학교 2025학년도 학교 자율과제(인문사회 융합 프로그램 인공지능 레거시) 프로그램 운영,2025-07-10,1100000,경기도교육청 한빛누리고등학교,한빛누리고등학교,7531463,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00720654&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05874113,기술용역,SW-AI교육 채움교실 구축 설계용역비 정산에 따른 변경계약,2025-07-14,5538600,경상북도교육청 사곡고등학교,사곡고등학교,8750487,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00639958&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05874404,기술용역,2025학년도 비전고 인공지능(AI) 진학상담 프로그램 계약,2025-07-14,6600000,경기도교육청 비전고등학교,비전고등학교,7531109,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00726591&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05875103,기술용역,2025년 1학기 학교자율과정(인공지능 집중과정) 운영 계약,2025-07-14,10500000,경기도교육청 대지고등학교,대지고등학교,7530824,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00728461&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05876702,기술용역,2025년 동아여자고등학교 AI디지털교과서 사용을 위한 계약 ,2025-07-14,5703150,광주광역시교육청 동아여자고등학교,동아여자고등학교,7140344,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00723694&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05877596,기술용역,이화초 공동늘봄학교 여름방학 AI 체험축제 행사용역,2025-07-14,10000000,충청남도논산교육청 이화초등학교,이화초등학교,8222054,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00727029&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05877935,기술용역,2025학년도 AI.SW역량강화 체험을 위한 차랑임대,2025-07-14,770000,충청남도교육청 서야고등학교,서야고등학교,8140090,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00725998&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05879868,기술용역,2025년 1학기 학교자율과정(인공지능 집중과정) 운영 계약,2025-07-14,10500000,경기도교육청 대지고등학교,대지고등학교,7530824,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00728461&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05902437,기술용역,2025학년도 비전고 인공지능(AI) 진학상담 프로그램 계약,2025-07-14,6600000,경기도교육청 비전고등학교,비전고등학교,7531109,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00726591&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05903673,기술용역,도농고 인공지능과 지역사회 문제해결 프로그램 계약,2025-07-14,2500000,경기도교육청 도농고등학교,도농고등학교,7530857,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00724866&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05904165,기술용역,2025학년도 1학기 AI 디지털교과서 계약,2025-07-11,6199250,대전광역시교육청 서대전여자고등학교,서대전여자고등학교,7430060,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00720501&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05904668,기술용역,SW-AI교육 채움교실 구축 설계용역비 정산에 따른 변경계약,2025-07-14,5538600,경상북도교육청 사곡고등학교,사곡고등학교,8750487,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00639958&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05907467,기술용역,자율주행 플랫폼 운영 및 교육용 프로그램 개발 위탁 용역 계약,2025-07-15,11110000,인천광역시교육청 인천과학예술영재학교,인천과학예술영재학교,7310449,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00731269&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE05909820,기술용역,2025학년도 방과후학교 운영관리 플랫폼 코디마스터 계약,2025-04-15,847000,경기도교육청 경기도화성오산교육지원청 화성금곡초등학교,화성금곡초등학교,7679013,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00409343&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
