계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
S2B-202412059901404,물품,서울경운학교 정보교육연구회 라이선스(북크리에이터 외 1종) 구입,2024-12-06,672000,서울경운학교,서울경운학교,,7010561,특수학교,서울특별시,
S2B-202412059901321,물품,패들렛 플래티늄 아름답게 꾸미는 작업물 외 1종,2024-12-05,59600,건국대학교사범대학부속고등학교,건국대학교사범대학부속고등학교,,7010119,고등학교,서울특별시,
S2B-202412059901320,물품,패들렛 플래티늄 아름답게 꾸미는 작업물 외 1종,2024-12-05,200000,건국대학교사범대학부속고등학교,건국대학교사범대학부속고등학교,,7010119,고등학교,서울특별시,
S2B-202412059901272,물품,LG 엘지 스탠바이미 무선 스마트 TV 모니터 FHD 이동식 27인치,2024-12-05,1100000,서울강남초등학교,서울강남초등학교,,7132080,초등학교,서울특별시,
S2B-202412059900972,물품,레고 에듀케이션 스파이크 프라임 코어 세트,2024-12-05,1059600,서울선사초등학교,서울선사초등학교,,7130134,초등학교,서울특별시,
S2B-202412059900577,물품,삼성 NT 갤럭시북4 15.6형 13세대 i7 노트북 컴퓨터 외 2종,2024-12-05,225000,서울방배초등학교,서울방배초등학교,,7091387,초등학교,서울특별시,
S2B-202412059900576,물품,삼성 NT 갤럭시북4 15.6형 13세대 i7 노트북 컴퓨터 외 2종,2024-12-05,240000,서울방배초등학교,서울방배초등학교,,7091387,초등학교,서울특별시,
S2B-202412059900575,물품,삼성 NT 갤럭시북4 15.6형 13세대 i7 노트북 컴퓨터 외 2종,2024-12-05,985400,서울방배초등학교,서울방배초등학교,,7091387,초등학교,서울특별시,
S2B-202412049898759,물품,삼성 전자레인지 23L 3면 입체가열 MS 항균 세라믹 전자렌지 외 2종,2024-12-04,191000,서울영희초등학교,서울영희초등학교,,7091408,초등학교,서울특별시,
S2B-202412049898758,물품,삼성 전자레인지 23L 3면 입체가열 MS 항균 세라믹 전자렌지 외 2종,2024-12-04,93000,서울영희초등학교,서울영희초등학교,,7091408,초등학교,서울특별시,
S2B-202412049898696,물품,챗GPT 플러스,2024-12-04,120000,염창중학교,염창중학교,,7081512,중학교,서울특별시,
S2B-202412049898619,물품,레고 에듀케이션 AI코딩 스파이크 에센셜,2024-12-05,880000,서울장평초등학교,서울장평초등학교,,7021106,초등학교,서울특별시,
S2B-202412049898404,물품,(업그레이드) 삼성 갤럭시북4 프로 512GB 터치 16인치 노트북 세트,2024-12-04,5294640,서울영동초등학교,서울영동초등학교,,7041145,초등학교,서울특별시,
S2B-202412049898367,물품,알티노 레이싱 블럭 20개 세트 외 1종,2024-12-04,220000,서울정수초등학교,서울정수초등학교,,7121332,초등학교,서울특별시,
S2B-202412049897903,물품,햄스터봇 코딩 교육용 로봇 햄스터 집게 그립퍼 외 1종,2024-12-04,213300,서울청파초등학교,서울청파초등학교,,7061083,초등학교,서울특별시,
S2B-202412049897902,물품,햄스터봇 코딩 교육용 로봇 햄스터 집게 그립퍼 외 1종,2024-12-04,297000,서울청파초등학교,서울청파초등학교,,7061083,초등학교,서울특별시,
S2B-202412049897689,물품,심스페이스 AI 마음일기,2024-12-04,160000,서울안천초등학교,서울안천초등학교,,7041142,초등학교,서울특별시,
S2B-202412049897607,물품,에듀테크 구입 챗GPT 플러스,2024-12-04,280000,면목고등학교,면목고등학교,,7010077,고등학교,서울특별시,
S2B-202412049897277,물품,포인투랩 크롬북 11A(amor)전용 4096필압 와콤펜슬 홀더 세트,2024-12-04,1290000,서울포이초등학교,서울포이초등학교,,7091417,초등학교,서울특별시,
S2B-202412049896956,물품,패들렛 플래티넘 Padlet platinum 아름답게 꾸미는 작업물 외 1종,2024-12-04,134900,문정고등학교,문정고등학교,,7010701,고등학교,서울특별시,
S2B-202412049895642,물품,알툴즈통합팩 초중고 전체 사용 라이선스 1YR(연간계약),2024-12-05,399300,서울신방학초등학교,서울신방학초등학교,,7051138,초등학교,서울특별시,
S2B-202412049895575,물품,니어팟 골드 라이센스 Nearpod Gold,2024-12-04,275000,개포중학교,개포중학교,,7091421,중학교,서울특별시,
S2B-202412039895274,물품,"정보교육(SW,AI) 실습용 실물화상기 구입",2024-12-13,1540000,서울삼성학교,서울삼성학교,,7010464,특수학교,서울특별시,
S2B-202412039895273,물품,"정보교육(SW,AI) 실습용 실물화상기 구입",2024-12-04,56000,서울삼성학교,서울삼성학교,,7010464,특수학교,서울특별시,
S2B-202412039895210,물품,노트북 메모리 구매,2024-12-03,1705000,서울백영고등학교,서울백영고등학교,,7011584,고등학교,서울특별시,
