계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL,업체명
2024020347341,물품,2024학년도 배다리초등학교 AI교실 운여에 따른 전자칠판장 제작 및 구매 계약,2024-02-21,6760000,경기도교육청 경기도평택교육지원청 배다리초등학교,배다리초등학교,7631263,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024021505C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 일룸앤팀스
2024020347547,물품,2023 하남고 AI활용 맞춤형 교육 시범학교 프로그램 물품 구매 계약의 건,2024-02-21,710680,경기도교육청 하남고등학교,하남고등학교,7530214,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240215097_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 제로엑스플로우
2024020352462,물품,광주삼육초등학교 다윗관 강당 물품(의자 및 플랫폼 트럭) 구입,2024-02-22,21750000,광주광역시서부교육청 광주삼육초등학교,광주삼육초등학교,7402257,초등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240215B22_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,정우아우름
2024020352604,물품,10차산업 미래직업교육 기자재 구입(AI 무인 자율주행 로봇 외 4종),2024-02-26,295400000,경상북도교육청 경주공업고등학교,경주공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240215B5B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이원테크놀로지
2024020389985,물품,광운인공지능고등학교 체육관 전면보수 전기공사 관급자 관급물품 무대조명 구입,2024-02-22,48312000,서울특별시교육청 광운인공지능고등학교,광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202402179AB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 화현테크니카
2024020432228,물품,디지털선도학교 학생용 드론 및 코딩로봇 구입,2024-02-23,5193980,경기도교육청 경기도광명교육지원청 소하초등학교,소하초등학교,7591026,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242201705_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,아임드론로보틱스
2024020438561,물품,2024학년도 교육용소프트웨어 구입,2024-02-24,1584000,경기도교육청 화홍고등학교,화홍고등학교,7530479,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242202601_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 이웃닷컴
2024020488794,물품,2024학년도 창의교육(코딩) 교구재 계약,2024-02-27,51224000,서울특별시남부교육청 동광초등학교,동광초등학교,7041099,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242204C08_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,드림잇
2024020492278,물품,인천중앙여상 학과재구조화 실습재료 SW(adobe) 구매 계약,2024-02-27,5060000,인천광역시교육청 인천중앙여자상업고등학교,인천중앙여자상업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024220540E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2024020530927,물품,금호고 ISWC책자 발간,2024-02-26,1267000,광주광역시교육청 금호고등학교,금호고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024220614F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,선우디자인
2024020532914,물품,디지털 선도학교 운영을 위한 AI코스웨어 구입,,31376400,경상북도교육청 경상북도상주교육지원청 상주중앙초등학교,상주중앙초등학교,8831057,초등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242206417_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 팀플백
2024020533807,물품,2024학년도 신북초 코디마스터 라이선스 사용,2024-03-01,858000,서울특별시교육청 서울특별시서부교육지원청 서울신북초등학교,서울신북초등학교,7031142,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242206575_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,로데브(주)
2024020538397,물품,인천중앙여상 학과재구조화 실습재료 SW(adobe) 구매 계약,2024-02-27,5060000,인천광역시교육청 인천중앙여자상업고등학교,인천중앙여자상업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024220540E_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2024020550478,물품,인천중앙여상 학과재구조화 실습재료 SW(adobe) 구매 계약,2024-02-27,5060000,인천광역시교육청 인천중앙여자상업고등학교,인천중앙여자상업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242207855_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2024020607405,물품,인천아라고등학교 미래교실 및 AI실 T자형 이동식 칸막이 등 주문제작 계약,2024-02-28,16644000,인천광역시교육청 인천아라고등학교,인천아라고등학교,7310598,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024220908D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,유명폴딩도어
2024020607830,물품,인천중앙여상 학과재구조화 실습재료 SW(adobe) 구매 계약,,0,인천광역시교육청 인천중앙여자상업고등학교,인천중앙여자상업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242207855_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2024020607928,물품,인천중앙여상 학과재구조화 실습재료 SW(adobe) 구매 계약,,0,인천광역시교육청 인천중앙여자상업고등학교,인천중앙여자상업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024220540E_1&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2024020608468,물품,인천중앙여상 학과재구조화 실습재료SW(adobe) 구매 계약,2024-02-27,5060000,인천광역시교육청 인천중앙여자상업고등학교,인천중앙여자상업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024220919D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2024020660029,물품,아산스마트팩토리마이스터고등학교 인공지능모델링장비 구입,2024-02-29,198800000,충청남도교육청 아산스마트팩토리마이스터고등학교,아산스마트팩토리마이스터고등학교,8140472,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=252430341_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,한백전자
2024020670513,물품,광주삼육초등학교 다윗관 강당 물품(의자 및 플랫폼 트럭) 구입,,21750000,광주광역시서부교육청 광주삼육초등학교,광주삼육초등학교,7402257,초등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240215B22_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,정우아우름
2024030097057,물품,2024학년도 학교도서관 정기간행물 구독,2024-03-06,2797100,경기도안양교육청 과천문원중학교,과천문원중학교,7569054,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202403030A1_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2024030100116,물품,푸른중 에듀테크 활용 예술체육 수업  및 체육교과 수업 운영 물품 구입,2024-03-06,5793000,경기도교육청 경기도화성오산교육지원청 푸른중학교,푸른중학교,7679123,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202403037A7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,스포비즈
2024030120802,물품,2024년 장현초등학교 e알리미 통신 소프트웨어 구입 계약,2024-03-01,1584000,경기도남양주교육청 장현초등학교,장현초등학교,7652117,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202403041EE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 이웃닷컴
2024030124206,물품,과제탐구 소프트웨어 이용권 구입,2024-03-01,1090000,경상남도교육청 경남외국어고등학교,경남외국어고등학교,9010083,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030456F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 누리미디어
2024030125127,물품,2024학년도 곤지암중 컴퓨터실 학생용 데스크탑 소프트웨어(Net-Class)구입,2024-03-07,1232000,경기도광주교육청 곤지암중학교,곤지암중학교,7692039,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202403047BB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)나래소프트
2024030128092,물품,소프트웨어(알툴즈외) 사용기간 종료 재구매 계약,2024-03-15,1986270,서울특별시강동교육청 가락중학교,가락중학교,7130165,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240304EE3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)해솔데이타
2024030180191,물품,2024학년도 부흥고 업무용 microsoft office 라이선스 구입,2024-03-11,2361600,경기도교육청 부흥고등학교,부흥고등학교,7530074,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240306E35_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 보아시스템
2024030180525,물품,2024학년도 e알리미 라이선스 구입,2024-03-12,1584000,경기도교육청 이현고등학교,이현고등학교,7530983,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240306EFD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 이웃닷컴
2024030242364,물품,2024학년도 광주소프트웨어마이스터고등학교 체육복 구매 계약,2024-03-13,5025000,광주광역시교육청 광주소프트웨어마이스터고등학교,광주소프트웨어마이스터고등학교,7140392,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030A00D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,영무sp
2024030245951,물품,2024학년도 교육용 소프트웨어 연간 사용권 구매 계약,2024-03-13,1510300,대구광역시교육청 대구광역시남부교육청 월서중학교,월서중학교,7271034,중학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030A32F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 바이탈컴
2024030248935,물품,2024학년도 여강고등학교 로봇소프트웨어 교구 구입,2024-03-13,1944800,경기도교육청 여강고등학교,여강고등학교,7530586,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030AA94_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,하우로봇과학학원 하우로봇(How Robot)
2024030269278,물품,2024학년도 소프트웨어(Adobe) 구입,2024-03-14,5060000,경기도교육청 광탄고등학교,광탄고등학교,7530838,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030B561_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024030271848,물품,2024학년도 위탁 방과후학교 프로그램(컴퓨터&코딩) 교재교구 구매 계약,2024-03-15,2720000,경기도교육청 경기도고양교육지원청 주엽초등학교,주엽초등학교,7621091,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030BB1A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,북마트 E&amp;C
2024030273121,물품,2024학년도 정기간행물 구독,,1664600,경기도용인교육청 수지중학교,수지중학교,7751032,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030BE47_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 동아비앤엠
2024030273126,물품,2024학년도 정기간행물 구독,2024-03-15,1664600,경기도용인교육청 수지중학교,수지중학교,7751032,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030BE59_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 동아비앤엠
2024030322372,물품,2024학년도 양평고등학교 정기간행물(잡지) 구독 계약,2024-03-18,1635800,경기도교육청 양평고등학교,양평고등학교,7530581,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030E42B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2024030325142,물품,AI교실 물품구매 입찰공고(전자 물품),2024-03-19,87888000,전라남도교육청 여수해양과학고등학교,여수해양과학고등학교,7140285,고등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030EAF2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,한국특판기획
2024030329753,물품,2024년 서천고등학교 정기간행물 구독 계약,2024-03-20,2026800,경기도교육청 서천고등학교,서천고등학교,7531096,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024030F61B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2024030350956,물품,2024 안화초 방과후학교 운영관리 플랫폼 코디마스터 라이센스 사용 계약,2024-03-20,934560,경기도교육청 경기도화성오산교육청 안화초등학교,안화초등학교,7679046,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240310343_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,로데브(주)
2024030352875,물품,철산중학교 수학교과 에듀테크 교육콘텐츠(매쓰홀릭T 프로그램) 구독,2024-03-20,9216000,경기도교육청 경기도광명교육지원청 철산중학교,철산중학교,7591010,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202403107BE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,테크빌교육(주)
2024030413507,물품,2024학년도 글숲도서관 정기간행물 구독,,1458500,경기도교육청 경기도화성오산교육지원청 한백초등학교,한백초등학교,7679335,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240312D1C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,더매거진
2024030420863,물품,2024 디지털기반 수업혁신 에듀테크 라이센스 구입,2024-12-27,930000,전북특별자치도교육청 호남고등학교,호남고등학교,8321148,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024031332A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 누리미디어
2024030422215,물품,2024년도 디비피아(DBpia) 학술원문서비스 구독 신청,2024-03-21,1170000,경기도교육청 마석고등학교,마석고등학교,7530972,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240313697_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 누리미디어
2024030447932,물품,2024년도 학교도서관 정기간행물 구독,2024-03-22,2972500,경기도교육청 마석고등학교,마석고등학교,7530972,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240314163_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2024030451619,물품,2024학년도 디지털 기반 교육혁신 선도학교 코스웨어 AI(수학 프로그램) 구입의 건,2024-03-22,9702000,경기도교육청 경기도파주교육지원청 광탄중학교,광탄중학교,7681012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202403144A9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,테크빌교육(주)
2024030453524,물품,2024학년도 디지털 기반 교육혁신 선도학교 코스웨어 AI(영어 프로그램) 구입의 건,2024-03-22,4960000,경기도교육청 경기도파주교육지원청 광탄중학교,광탄중학교,7681012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202403146C7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 제로엑스플로우
2024030457844,물품,미래협력 미디어리터러시 학교인터넷 신문 플랫폼 사용 계약,2024-03-22,3300000,경기도군포교육청 금정중학교,금정중학교,7642040,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024031497B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 글로벌에듀
2024030458306,물품,2024 아트앤디자인과 그래픽 소프트웨어 사용료 지급,2024-03-22,5060000,경기도교육청 평촌과학기술고등학교,평촌과학기술고등학교,7531424,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240314A1F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024030459084,물품,영어 AI 코스웨어 회화 수업용 및 2024학년도 맞춤형 학업성취도 자율평가 시행을 위한 이어폰 구매,,2000000,경기도광명교육청 소하중학교,소하중학교,7591008,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240314BB0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,더하다
2024030459500,물품,논문 구독 서비스 구독료,2024-03-25,700000,경기도교육청 안양여자고등학교,안양여자고등학교,7530185,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240314CBD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,한국학술정보(주)
2024030497323,물품,2024학년도 디지털 기반 교육혁신 선도학교 코스웨어 AI(기술가정 프로그램) 구입의 건,2024-03-25,4675000,경기도교육청 경기도파주교육지원청 광탄중학교,광탄중학교,7681012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202403158F0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 엘리스그룹
2024030499210,물품,"2024학년도 디지털 기반 교육혁신 선도학교 코스웨어 AI(국어, 사회, 과학 프로그램) 구입의 건",2024-03-22,10000000,경기도교육청 경기도파주교육지원청 광탄중학교,광탄중학교,7681012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240315D7E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2024030500784,물품,2024 미래역량강화 프로그램 코딩드론교육 기자재 구입,2024-03-26,22000000,경기도교육청 동두천고등학교,동두천고등학교,7530153,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024031612C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 한국드론아카데미
2024030501192,물품,AI정보교육중심학교 교육 물품(레고스파이크프라임) 구입,2024-03-25,15000000,경기도연천교육청 군남초등학교,군남초등학교,7701010,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240316244_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퓨너스
2024030505195,물품,2024학년도 한율초 디지털 선도학교 AI코스웨어 프로그램 구입,2024-03-26,17700000,경기도교육청 경기도화성오산교육지원청 한율초등학교,한율초등학교,7679397,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240316BDA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2024030553620,물품,"2024학년도 상탄초 디지털 선도학교 AI 학습프로그램(영어, 3~4학년 대상) 구매 계약",2024-03-27,6384000,경기도고양교육청 상탄초등학교,상탄초등학교,7621068,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024230014F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)디엔소프트
2024030588818,물품,부발중학교 AI 로봇 키트 및 앱 구매(수정),2024-03-25,5850000,경기도교육청 경기도이천교육지원청 부발중학교,부발중학교,7741006,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242300560_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,캡슐로봇
2024030594879,물품,디지털 선도학교 정보교과 AI코스웨어 구입,2024-04-01,7000000,울산광역시강남교육청 삼정초등학교,삼정초등학교,7501086,초등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242300C55_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 엘리스그룹
2024030595247,물품,2024디지털기반 교육혁신 선도학교 구독형 소프트웨어(천재교과서)구입,2024-03-27,8000000,경기도수원교육청 율전중학교,율전중학교,7541038,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242300CE9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)천재교과서
2024030595847,물품,매원중 2024년 디지털 기반 교육혁신 선도학교 운영 영어 코스웨어 구입,2024-03-27,4000000,경기도수원교육청 매원중학교,매원중학교,7541021,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242300D72_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 아이포트폴리오
2024030596661,물품,2024 디지털기반 교육혁신 선도학교 구독형 소프트웨어(동아출판) 구입 계약,2024-03-27,5000000,경기도수원교육청 율전중학교,율전중학교,7541038,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242300DAC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,동아출판(주)
2024030596718,물품,인공지능정보 교과특성화학교 수업을 위한 노트북 구입,2024-03-28,6000000,경기도교육청 경민고등학교,경민고등학교,7530141,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242300DB9_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 시선테크인
2024030596719,물품,2024디지털기반 교육혁신 선도학교 구독형 소프트웨어(플랭) 구입 계약,2024-03-27,3000000,경기도수원교육청 율전중학교,율전중학교,7541038,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242300DBA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 플랭
2024030596882,물품,2024디지털기반 교육혁신 선도학교 구독형 소프트웨어(프리윌린) 구입 계약,2024-03-27,5000000,경기도수원교육청 율전중학교,율전중학교,7541038,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242300DC5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 프리윌린
2024030605837,물품,2024학년도 디지털기반 교육혁신 선도학교운영 에듀테크 프로그램 구매 계약,2024-03-28,22717000,경기도교육청 광문고등학교,광문고등학교,7530053,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024230166A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 세진인포
2024030606071,물품,전곡중학교 AI 코스웨어 프로그램 구매 계약,2024-04-04,4960000,경기도연천교육청 전곡중학교,전곡중학교,7701008,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242301681_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 제로엑스플로우
2024030607012,물품,조종고등학교 드론&자율주행 SW프로그램 기기구입 계약,2024-03-27,10954000,경기도교육청 조종고등학교,조종고등학교,7530791,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242301754_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)한컴아카데미
2024030616113,물품,파주와동초 2024학년도 와포레션SW교육 재료 공급 계약,2024-03-29,10240400,경기도교육청 경기도파주교육지원청 파주와동초등학교,파주와동초등학교,7681062,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242301C64_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,참다솜 주식회사
2024030644843,물품,2024학년도 1학기 1차 인공지능반도체과 실험실습 소모품 구입,2024-03-28,4420200,경기도교육청 세경고등학교,세경고등학교,7530947,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242301DDB_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,풍양전자
2024030649905,물품,2024학년도 수학 AI코스웨어 프로그램 사용 계약,2024-03-28,7400000,인천광역시교육청 인천고등학교,인천고등학교,7310057,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202423023C3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 프리윌린
2024030650761,물품,SW·AI 자율주행차 창의융합코딩 및 메이커교육 교구 임차 계약,2024-03-28,5360000,경기도교육청 경기도군포의왕교육지원청 송안초등학교,송안초등학교,7642143,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202423024A4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 융성
2024030650939,물품,2024학년도 광주소프트웨어마이스터고등학교 3학년 졸업앨범 제작 및 구매계약,2024-03-28,4289700,광주광역시교육청 광주소프트웨어마이스터고등학교,광주소프트웨어마이스터고등학교,7140392,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202423024C4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마음스튜디오
