계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL,태그
R26TE12575285,기술용역,2026학년도 왕북초 e알리미 사용 용역계약,2026-02-27,1584000,서울특별시강남교육청 서울왕북초등학교,서울왕북초등학교,주식회사 이웃닷컴,7091409,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01557858&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12575367,기술용역,2026학년도 스쿨투게더 이용 계약,2026-02-27,960000,서울특별시교육청 대진디자인고등학교,대진디자인고등학교,트리플제트 주식회사,7010740,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01556426&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,스쿨투게더
R26TE12575776,기술용역,2026학년도 정보화기자재(크롬북) 연간 유지보수 용역 계약,2026-02-26,3600000,경기도교육청 경기도성남교육지원청 성남화랑초등학교,성남화랑초등학교,주식회사 아이코어이앤씨,7551233,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01549142&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
R26TE12575948,기술용역,2026학년도 e알리미(모바일가정통신문) 용역 계약,2026-02-27,1188000,인천광역시교육청 인천광역시동부교육청 인천논현초등학교,인천논현초등학교,주식회사 이웃닷컴,7341020,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01541549&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12576047,기술용역,2026학년도 소담중 스마트스쿨 및 학내망기자재 유지보수 용역 계약,2026-02-25,2400000,세종특별자치시교육청 소담중학교,소담중학교,주식회사 드림정보,9300195,중학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01541214&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12576413,기술용역,2026학년도 정보화 ict기자재 유지보수 용역 계약,2026-02-27,3600000,대전광역시교육청 대전광역시서부교육지원청 대전둔원중학교,대전둔원중학교,주식회사 원모어정보 시스템,7451027,중학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01511001&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12576952,기술용역,2026학년도 e알리미 서비스 사용,2026-02-26,1188000,충청남도교육청 충청남도천안교육청 천안쌍정초등학교,천안쌍정초등학교,주식회사 이웃닷컴,8151109,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01549335&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12577040,기술용역,2026학년도 e알리미 사용 계약,2026-02-27,1188000,대전광역시교육청 대전광역시서부교육지원청 대전어은초등학교,대전어은초등학교,주식회사 이웃닷컴,7451106,초등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01555379&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12577137,기술용역,2026학년도 늘봄학교 코디마스터 라이선스 사용,2026-02-27,663960,대전광역시교육청 대전광역시서부교육지원청 대전어은초등학교,대전어은초등학교,로데브(주),7451106,초등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01555346&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,코디마스터
R26TE12577219,기술용역,"2026년 인계초 늘봄, 방과후  출결관리시스템(코디마스터) 라이선스 사용 계약",2026-02-27,900000,경기도수원교육청 인계초등학교,인계초등학교,로데브(주),7541109,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01557521&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,코디마스터
R26TE12577459,기술용역,2026학년도 설봉중 스마트공지시스템(e알리미) 용역 계약,2026-02-27,1584000,경기도교육청 경기도이천교육지원청 설봉중학교,설봉중학교,주식회사 이웃닷컴,7741008,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01551544&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12580159,기술용역,2026학년도 e알리미 서비스 이용 계약,2026-02-27,792000,경기도교육청 경기도화성오산교육지원청 예원초등학교,예원초등학교,주식회사 이웃닷컴,7679304,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01552228&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12580335,기술용역,2026학년도 광주예술중고 e알리미 사용 계약,2026-02-27,1188000,광주광역시교육청 광주예술고등학교,광주예술고등학교,주식회사 이웃닷컴,7140322,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01532179&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12580941,기술용역,계남고 2026학년도 e알리미 사용 계약,2026-02-27,1584000,경기도교육청 계남고등학교,계남고등학교,주식회사 이웃닷컴,7530047,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01548257&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12581267,기술용역,2026학년도 학교종이 사용권 용역 계약,2026-02-12,1003200,충청북도진천교육청 초평초등학교,초평초등학교,주식회사 학교종이,8081022,초등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01478066&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,학교종이
R26TE12581437,기술용역,2026학년도 청덕초 e알리미 사용 용역 계약,2026-02-23,1584000,경기도교육청 경기도용인교육청 청덕초등학교,청덕초등학교,주식회사 이웃닷컴,7751224,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01506250&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12581586,기술용역,2026학년도 리로스쿨 이용 계약,2026-02-27,4356000,서울특별시교육청 가락고등학교,가락고등학교,주식회사 리로소프트,7010057,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558135&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12581674,기술용역,2026학년도 행신고등학교 e알리미 사용 계약,2026-02-27,1584000,경기도교육청 행신고등학교,행신고등학교,주식회사 이웃닷컴,7530135,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01498916&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12582079,기술용역,2026학년도 돌마초 e알리미 용역 계약 체결,2026-02-26,1188000,경기도성남교육청 돌마초등학교,돌마초등학교,주식회사 이웃닷컴,7551061,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01516047&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12582145,기술용역,2026학년도 지곡초등학교 e알리미 사용 계약,2026-03-01,396000,경기도용인교육청 지곡초등학교,지곡초등학교,주식회사 이웃닷컴,7751060,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01549094&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12582152,기술용역,2026학년도 장기중학교 학내망 및 스마트스툴 구축장비 유지보수,2026-02-27,2400000,세종특별자치시교육청 장기중학교,장기중학교,주식회사 이도아이티에스,9300051,중학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01530784&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12582264,기술용역,2026학년도 학교알리미 서비스 e알리미 사용 계약 ,2026-02-27,1388000,서울특별시강서교육청 서울치현초등학교,서울치현초등학교,주식회사 이웃닷컴,7081478,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01553214&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12582329,기술용역,2026학년도 파주대원초 늘봄학교 운영관리 플랫폼 코디마스터 사용 용역,2026-02-27,660000,경기도교육청 경기도파주교육지원청 파주대원초등학교,파주대원초등학교,로데브(주),7681060,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558166&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,코디마스터
R26TE12582491,기술용역,2026학년도 신갈고등학교 e알리미 사용 ,2026-02-26,1584000,경기도교육청 신갈고등학교,신갈고등학교,주식회사 이웃닷컴,7530177,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01551457&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12582990,기술용역,2026학년도 리로스쿨 이용 계약,2026-02-27,4356000,서울특별시교육청 가락고등학교,가락고등학교,주식회사 리로소프트,7010057,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558135&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12583672,기술용역,2026학년도 e알리미 서비스 이용 용역 계약,2026-02-26,792000,경기도용인교육청 용인신릉초등학교,용인신릉초등학교,주식회사 이웃닷컴,7751056,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01548089&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12583893,기술용역,2026학년도 학교종이 서비스 가입,2026-02-27,1795200,전북특별자치도교육청 전북특별자치도군산교육지원청 군산진포중학교,군산진포중학교,주식회사 학교종이,8342138,중학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558531&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,학교종이
R26TE12583921,기술용역,2026 하일초 스마트공지시스템(e알리미) 용역 계약,2026-02-27,792000,경기도광명교육청 하일초등학교,하일초등학교,주식회사 이웃닷컴,7591035,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01547328&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12584046,기술용역,2026학년도 정보화(ICT) 기자재 유지보수 ,2026-02-27,3360000,대전광역시교육청 대전광역시서부교육지원청 대전상지초등학교,대전상지초등학교,주식회사 원모어정보 시스템,7451094,초등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01534686&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12584049,기술용역,2026학년도 범서중학교 학교종이(가정통신문앱) 사용,2026-02-24,1399200,울산광역시강남교육청 범서중학교,범서중학교,주식회사 학교종이,7501026,중학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01510350&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,학교종이
R26TE12584348,기술용역,2026학년도 리로스쿨 프로그램 이용 계약,2026-02-27,4356000,경기도교육청 군서고등학교,군서고등학교,주식회사 리로소프트,7530766,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558632&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12584707,기술용역,전일중 e알리미 서비스 용역 계약,2026-02-27,792000,전북특별자치도교육청 전북특별자치도전주교육지원청 전일중학교,전일중학교,주식회사 이웃닷컴,8332196,중학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558621&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12584988,기술용역,"2026년 인계초 늘봄, 방과후  출결관리시스템(코디마스터) 라이선스 사용 계약",2026-02-27,900000,경기도수원교육청 인계초등학교,인계초등학교,로데브(주),7541109,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01557521&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,코디마스터
R26TE12585262,기술용역,2026학년도 왕북초 e알리미 사용 용역계약,2026-02-27,1584000,서울특별시강남교육청 서울왕북초등학교,서울왕북초등학교,주식회사 이웃닷컴,7091409,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01557858&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12585478,기술용역,울산중 2026학년도 스마트공지시스템(e알리미) 용역 계약,2026-03-01,1188000,울산광역시교육청 울산광역시강북교육지원청 울산중학교,울산중학교,주식회사 이웃닷컴,7491166,중학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558780&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12585591,기술용역,2026학년도 학생 통합 관리시스템(리로스쿨) 사용 용역,2026-02-27,4356000,인천광역시교육청 박문여자고등학교,박문여자고등학교,주식회사 리로소프트,7310427,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558749&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12585741,기술용역,2026학년도 시온고등학교 리로스쿨 프로그램 이용 계약,2026-02-27,4356000,경기도교육청 시온고등학교,시온고등학교,주식회사 리로소프트,7530176,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01555137&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12586043,기술용역,고양일고 2026학년도 e알리미 사용 용역 계약,2026-02-27,1188000,경기도교육청 고양일고등학교,고양일고등학교,주식회사 이웃닷컴,7530892,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01549756&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12586238,기술용역,2026년 원정초등학교 스마트공지시스템(이알리미) 실시 용역 계약,2026-02-27,792000,경기도평택교육청 원정초등학교,원정초등학교,주식회사 이웃닷컴,7631047,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01545837&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
R26TE12586326,기술용역,2026학년도 스마트 가정통신문(e알리미)서비스 이용 ,2026-02-27,1584000,울산광역시교육청 울산동천고등학교,울산동천고등학교,주식회사 이웃닷컴,7480172,고등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01510144&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12586337,기술용역,2026학년도 e알리미 사용 계약,2026-02-26,2376000,경기도교육청 경기도광주하남교육지원청 윤슬중학교,윤슬중학교,주식회사 이웃닷컴,7692152,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01482565&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12586360,기술용역,2026학년도 학교종이 서비스 가입,2026-02-27,1795200,전북특별자치도교육청 전북특별자치도군산교육지원청 군산진포중학교,군산진포중학교,주식회사 학교종이,8342138,중학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558531&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,학교종이
R26TE12586591,기술용역,2026년 e알리미 서비스 사용 계약,2026-02-27,1584000,경기도교육청 경기도의정부교육청 동암초등학교,동암초등학교,주식회사 이웃닷컴,7561073,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01559085&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12587507,기술용역,2026학년도 다산한강초 방과후늘봄학교 운영관리 플랫폼 코디마스터 용역 계약,2026-02-27,1188000,경기도교육청 경기도구리남양주교육지원청 다산한강초등학교,다산한강초등학교,로데브(주),7652305,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558896&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,코디마스터
R26TE12587924,기술용역,2026학년도 아이알리미(안심알리미) 서비스 용역 ,2026-02-26,3710000,경기도교육청 경기도광명교육지원청 빛가온초등학교,빛가온초등학교,(주)제이티통신,7591095,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01524531&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,아이알리미
R26TE12587990,기술용역,2026학년도 e알리미 스마트공지시스템 서비스 계약,2026-02-27,2376000,경기도교육청 경기도광주하남교육지원청 미사중앙초등학교,미사중앙초등학교,주식회사 이웃닷컴,7692127,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01559326&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12588532,기술용역,2026학년도 E알리미 용역,2026-02-27,1188000,대전광역시서부교육청 대전삼육초등학교,대전삼육초등학교,주식회사 이웃닷컴,7451091,초등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558263&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12588579,기술용역,2026학년도 달천고등학교 전자칠판 유지보수 용역 계약,2026-03-01,2200000,울산광역시교육청 달천고등학교,달천고등학교,주식회사 한국크레아,7480135,고등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01559404&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
R26TE12588595,기술용역,2026학년도 와우초 학교종이 사용 용역 계약,2026-02-27,1386000,경기도교육청 경기도화성오산교육청 와우초등학교,와우초등학교,주식회사 학교종이,7679049,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01557695&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,학교종이
R26TE12588775,기술용역,2026학년도 스마트 공지 시스템 e-알리미 서비스 계약,2026-02-27,1188000,서울특별시남부교육청 동광초등학교,동광초등학교,주식회사 이웃닷컴,7041099,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01554377&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
R26TE12589041,기술용역,"2026학년도 학내전산망, 정보화 기자재 및 CCTV 유지보수 용역 계약",2026-02-27,7800000,경기도교육청 분당경영고등학교,분당경영고등학교,주식회사 제이에스네트웍스,7531114,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01391558&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12589069,기술용역,2026학년도 덕현고 리로스쿨 서비스 이용 용역 계약,2026-02-27,4400000,경기도교육청 덕현고등학교,덕현고등학교,주식회사 리로소프트,7530979,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01556518&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12589103,기술용역,2026학년도 덕산중학교 학부모알림서비스(e알리미) 용역,2026-02-27,1188000,서울특별시서부교육청 덕산중학교,덕산중학교,주식회사 이웃닷컴,7031183,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01554039&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12589251,기술용역,2026학년도 E알리미서비스 이용계약,2026-03-01,1188000,경기도평택교육청 태광중학교,태광중학교,주식회사 이웃닷컴,7631016,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01553867&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12589431,기술용역,2026학년도 설봉중 스마트공지시스템(e알리미) 용역 계약,2026-02-27,1584000,경기도교육청 경기도이천교육지원청 설봉중학교,설봉중학교,주식회사 이웃닷컴,7741008,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01551544&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12589948,기술용역,2026학년도 남면초 학내망 및 정보화기자재 유지보수 용역 계약,2026-02-26,12522000,경기도동두천교육청 남면초등학교,남면초등학교,주식회사 디앤에스,7602010,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01529123&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12590057,기술용역,2026학년도 양덕분교장 학내망 및 정보화기자재 유지보수 용역 계약,2026-02-26,4884000,경기도동두천교육청 남면초등학교,남면초등학교,주식회사 시선테크인,7602010,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01530657&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12590060,기술용역,2026학년도 다산한강초 방과후늘봄학교 운영관리 플랫폼 코디마스터 용역 계약,2026-02-27,1188000,경기도교육청 경기도구리남양주교육지원청 다산한강초등학교,다산한강초등학교,로데브(주),7652305,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558896&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,코디마스터
R26TE12590505,기술용역,2026학년도 서울구남초등학교 e알리미(스마트공시시스템) 용역 계약 체결,2026-02-26,1584000,서울특별시성동교육청 서울구남초등학교,서울구남초등학교,주식회사 이웃닷컴,7134084,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01559796&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12590550,기술용역,2026학년도 광덕초등학교 노트북 임차 용역,2026-02-27,3960000,충청남도천안교육청 광덕초등학교,광덕초등학교,주식회사알앤텍,8151041,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01555415&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
R26TE12590990,기술용역,2026학년도 대전도시과학고등학교 정보화 ICT기자재 유지보수 용역 계약,2026-02-27,3600000,대전광역시교육청 대전도시과학고등학교,대전도시과학고등학교,주식회사 원모어정보 시스템,7430351,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01521239&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12591006,기술용역,2026학년도 e알리미 사용 계약,2026-02-27,1188000,충청남도교육청 충청남도태안교육지원청 태안중학교,태안중학교,주식회사 이웃닷컴,8281010,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01559505&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12591115,기술용역,2026년 스쿨투게더 문자 용역계약,2026-02-27,960000,서울특별시교육청 성동글로벌경영고등학교,성동글로벌경영고등학교,트리플제트 주식회사,7010889,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01542891&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,스쿨투게더
R26TE12591149,기술용역,2026학년도 리로스쿨 프로그램 이용료,2026-03-01,4356000,경기도교육청 양일고등학교,양일고등학교,주식회사 리로소프트,7530607,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01556742&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12591434,기술용역,2026학년도 광명중학교 스마트공지시스템 이알리미 서비스 계약,2026-02-26,1584000,경기도교육청 경기도광명교육지원청 광명중학교,광명중학교,주식회사 이웃닷컴,7591006,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01543392&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
R26TE12591453,기술용역,2026학년도  스마트공지시스템 이알리미 사용계약,2026-02-26,1188000,울산광역시교육청 삼산고등학교,삼산고등학교,주식회사 이웃닷컴,7480096,고등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01539211&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
R26TE12591582,기술용역,2026학년도 파주대원초 늘봄학교 운영관리 플랫폼 코디마스터 사용 용역,2026-02-27,660000,경기도교육청 경기도파주교육지원청 파주대원초등학교,파주대원초등학교,로데브(주),7681060,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558166&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,코디마스터
R26TE12592136,기술용역,2026학년도 매탄초 e알리미 사용 프로그램 용역,2026-03-01,1980000,경기도수원교육청 매탄초등학교,매탄초등학교,주식회사 이웃닷컴,7541078,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01412730&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
