학교,시도,도메인,링크문구,링크URL
서울서일초등학교,서울,www.kkulbaksa.com,스스로학습,http://www.kkulbaksa.com/standard/main/main.do
서울서일초등학교,서울,st.edunet.net,디지털교과서,https://st.edunet.net/viewCntl/dtIntro?in_div=nedu
서울서일초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울서일초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울서초초등학교,서울,www.ekape.or.kr,축산물이력번호 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2148300126
서울석계초등학교,서울,www.ekape.or.kr,축산물이력번호조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2098302044
서울석관초등학교,서울,seokgwan.dongsamo.co.kr,전자도서관,http://seokgwan.dongsamo.co.kr/
서울석촌초등학교,서울,reading.ssem.or.kr,,http://reading.ssem.or.kr
서울석촌초등학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=9936848594_0273422014&xx=auto&&yy=500
서울석촌초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울석촌초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울선곡초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울선곡초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울선사초등학교,서울,read365.edunet.net,도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서울선사초등학교&amp;provCode=B10&amp;neisCode=B100000926
서울성내초등학교,서울,schoolzone.emac.kr,학구도 안내,https://schoolzone.emac.kr/gis/gis.do?schoolId=2179&amp;schoolClass=SICATC1002
서울성북초등학교,서울,www.kkulbaksa.com,꿀박사,https://www.kkulbaksa.com/
서울성북초등학교,서울,read365.edunet.net,독서로,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서울성북초등학교&provCode=B10&neisCode=B100002303
서울성북초등학교,서울,www.edunet.net,에듀넷,https://www.edunet.net/nedu/main/mainForm.do
서울성북초등학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=4941023388_6730881643&xx=auto&&yy=500
서울성북초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울성일초등학교,서울,www.ekape.or.kr,학교급식 축산물 이력번호 조회 안내,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2128300886
서울성자초등학교,서울,www.ekape.or.kr,축산물 이력번호 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2078301302
서울성자초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울성자초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울세검정초등학교,서울,www.ekape.or.kr,축산물이력제,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1028301083
서울세곡초등학교,서울,www.kkulbaksa.com,꿀박사,http://www.kkulbaksa.com
서울세곡초등학교,서울,www.ssem.or.kr,SSEM,http://www.ssem.or.kr
서울세곡초등학교,서울,www.edunet.net,에듀넷,http://www.edunet.net
서울세곡초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울세곡초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울송례초등학교,서울,www.ekape.or.kr,축산물이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2158301735
서울송원초등학교,서울,cls.edunet.net,e학습터,http://cls.edunet.net/cyber/cm/mcom/pmco000b00.do
서울송중초등학교,서울,read365.edunet.net,학교도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%86%A1%EC%A4%91%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=B10&amp;neisCode=B100002304
서울송중초등학교,서울,songjoonges.dkyobobook.co.kr,전자책도서관 바로가기,https://songjoonges.dkyobobook.co.kr/main.ink
서울송중초등학교,서울,songjoong.readinggate.com,리딩게이트 바로가기,https://songjoong.readinggate.com/
서울송중초등학교,서울,www.ekape.or.kr,축산물이력번호조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2108301384
서울송천초등학교,서울,song-cheon.kg.kr,병설유치원,http://song-cheon.kg.kr
서울송화초등학교,서울,read365.edunet.net,우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%86%A1%ED%99%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&provCode=B10&neisCode=B100001031
서울송화초등학교,서울,www.kkulbaksa.com,꿀박사,http://www.kkulbaksa.com
서울송화초등학교,서울,www.ssem.or.kr,ssem,http://www.ssem.or.kr/index.do?sso=ok
서울송화초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울수락초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울수락초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울수서초등학교,서울,read365.edunet.net,글누리도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%88%98%EC%84%9C%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&provCode=B10&neisCode=B100000765
서울수서초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울수서초등학교,서울,suseo.es.kr,찾아오시는길,http://suseo.es.kr/71963/subMenu.do?menuNo=71980
서울숭곡초등학교,서울,read365.edunet.net,우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%88%AD%EA%B3%A1%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=B10&amp;neisCode=B100002308
서울숭곡초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울시흥초등학교,서울,www.ekape.or.kr,축산물 이력번호 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1198300097
서울신가초등학교,서울,ibo.org,IBO,https://ibo.org
서울신가초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신가초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울신강초등학교,서울,www.ekape.or.kr,축산물 이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1178300276
서울신계초등학교,서울,reading.ssem.or.kr,우리학교 도서검색,http://reading.ssem.or.kr/r/reading/search/schoolSearchForm.jsp
서울신계초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신계초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울신구로초등학교,서울,www.ekape.or.kr,축산물사용이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1138300949
서울신구초등학교,서울,reading.ssem.or.kr,도서관 바로가기,http://reading.ssem.or.kr/r/reading/search/schoolCodeSetting.jsp?schoolCode=32070&amp;returnUrl=
서울신구초등학교,서울,www.kkulbaksa.com,꿀박사,http://www.kkulbaksa.com
서울신구초등학교,서울,cls.edunet.net,e학습터,http://cls.edunet.net
서울신구초등학교,서울,oc.ebssw.kr,EBS 온라인 클래스,https://oc.ebssw.kr/onlineClass/reqst/onlineClassReqstInfoView.do
서울신기초등학교,서울,www.ekape.or.kr,맘편한서비스QR코드,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1178301178
서울신기초등학교,서울,read365.edunet.net,독서교육   종합시스템,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%8B%A0%EA%B8%B0%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&provCode=B10&neisCode=B100002495
서울신기초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신길초등학교,서울,www.ekape.or.kr,급식(축산물 이력조회),https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1188300115
서울신길초등학교,서울,read365.edunet.net,우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서울신길초등학교&amp;provCode=B10&amp;neisCode=B100001596
서울신남성초등학교,서울,www.ekape.or.kr,축산물사용이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1088302187
서울신답초등학교,서울,read365.edunet.net,우리학교도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서울신답초등학교&provCode=B10&neisCode=B100001413
서울신답초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신당초등학교,서울,read365.edunet.net,독서,https://read365.edunet.net/
서울신당초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신림초등학교,서울,www.ekape.or.kr,축산물이력번호조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1128300306
서울신목초등학교,서울,www.ekape.or.kr,축산물 이력조회하기,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1178300524
서울신묵초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신묵초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울신봉초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신봉초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울신북초등학교,서울,primary.ebs.co.kr,EBS초등,http://primary.ebs.co.kr
서울신북초등학교,서울,www.kkulbaksa.com,꿀박사 사이버가정학습,http://www.kkulbaksa.com
서울신북초등학교,서울,read365.edunet.net,학교전자도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서울신북초등학교&provCode=B10&neisCode=B100001995
서울신북초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신사초등학교,서울,www.ekape.or.kr,축산물사용이력표시,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1118300981
서울신서초등학교,서울,www.ekape.or.kr,축산물이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1178300539
서울신석초등학교,서울,www.ekape.or.kr,학교급식축산물 이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1058300176
서울신석초등학교,서울,reading.ssem.or.kr,신석도서관,http://reading.ssem.or.kr/r/reading/search/schoolCodeSetting.jsp?schoolCode=30634&amp;returnUrl=
서울신석초등학교,서울,sinseok.dkyobobook.co.kr,신석전자도서관,https://sinseok.dkyobobook.co.kr/main.ink
서울신석초등학교,서울,cls.edunet.net,E학습터,http://cls.edunet.net/cyber/cm/mcom/pmco000b00.do
서울신성초등학교,서울,read365.edunet.net,독서교육지원시스템,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%8B%A0%EC%84%B1%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=B10&amp;neisCode=B100001601
서울신용산초등학교,서울,read365.edunet.net,우리학교도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서울신용산초등학교&provCode=B10&neisCode=B100002385
서울신용산초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신원초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신원초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울신은초등학교,서울,www.ekape.or.kr,축산물이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1178301256
서울신자초등학교,서울,www.ekape.or.kr,축산물이력제,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2078300564
서울신정초등학교,서울,cls.edunet.net,e학습터 꿈을 이루는 학습공간,https://cls.edunet.net/cyber/cm/mcom/pmco000b00.do
서울신정초등학교,서울,read365.edunet.net,독서교육지원시스템,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%8B%A0%EC%A0%95%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&provCode=B10&neisCode=B100001039
서울신정초등학교,서울,schoolaw.lawinfo.or.kr,스쿨로,http://schoolaw.lawinfo.or.kr/
서울신정초등학교,서울,www.edulove.co.kr,학교폭력신고센터,http://www.edulove.co.kr/main/
서울신정초등학교,서울,dtbook.edunet.net,e교과서,https://dtbook.edunet.net/viewCntl/dtIntro?in_div=nedu
서울신정초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신중초등학교,서울,www.ekape.or.kr,급식이력번호 조회하기,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2148300034
서울신천초등학교,서울,read365.edunet.net,신천초도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%8B%A0%EC%B2%9C%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&provCode=B10&neisCode=B100000935
서울신천초등학교,서울,cls.edunet.net,E학습터,https://cls.edunet.net/cyber/cm/mcom/pmco000b00.do
서울신천초등학교,서울,www.ssem.or.kr,ssem,http://www.ssem.or.kr
서울신천초등학교,서울,www.서울신천병설유치원.com,신천초병설유치원,http://www.서울신천병설유치원.com
서울신천초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신현초등학교,서울,read365.edunet.net,우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%8B%A0%ED%98%84%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=B10&amp;neisCode=B100001415
서울신현초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신화초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울신화초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울신흥초등학교,서울,read365.edunet.net,독서로,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%8B%A0%ED%9D%A5%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&provCode=B10&neisCode=B100001236
서울신흥초등학교,서울,www.kkulmat.com,꿀맛닷컴,http://www.kkulmat.com/ngedu/mainPage.action?decorator=main&confirm=true
서울신흥초등학교,서울,book.edunet.net,e-교과서,http://book.edunet.net/ebook/main.do
서울신흥초등학교,서울,www.ssem.or.kr,서울교육포털,http://www.ssem.or.kr/index.do?sso=ok
서울신흥초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울아주초등학교,서울,read365.edunet.net,독서로,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%95%84%EC%A3%BC%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%20%EB%8F%84%EC%84%9C%EC%8B%A4&provCode=B10&neisCode=B100000936
서울아주초등학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=4062865073_7936705091&xx=auto&&yy=500
서울아주초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울안산초등학교,서울,www.ekape.or.kr,축산물이력번호조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1108300936
서울안산초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울안산초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울안암초등학교,서울,read365.edunet.net,우리학교도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서울안암초등학교&provCode=B10&neisCode=B100002312
서울안암초등학교,서울,www.ssem.or.kr,SSEM,http://www.ssem.or.kr/
서울안암초등학교,서울,dtbook.edunet.net,디지털교과서,https://dtbook.edunet.net/
서울안암초등학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=5884180265_0071603127&xx=auto&&yy=500
서울안암초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울안천초등학교,서울,www.ekape.or.kr,축산물이력번호조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1198300200
서울양목초등학교,서울,www.ekape.or.kr,축산물이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1178300432
서울양원초등학교,서울,yangwon.yes24library.com,양원초 전자도서관,http://yangwon.yes24library.com/
서울양원초등학교,서울,www.kkulbaksa.com,꿀박사,https://www.kkulbaksa.com/standard/main/main.do
서울양원초등학교,서울,www.ssem.or.kr,Ssem 서울교육포 털시스템,http://www.ssem.or.kr
서울양원초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울양원초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울양재초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울양재초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울양전초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울양전초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울양천초등학교,서울,www.ekape.or.kr,축산물이력번호(맘편한서비스),https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1098302841
서울양천초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울양천초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울언주초등학교,서울,www.dbdbschool.kr,방과후 온라인학교,https://www.dbdbschool.kr/go/ai/0XiQf08
서울언주초등학교,서울,primary.ebs.co.kr,EBS초등,http://primary.ebs.co.kr/main/primary
서울언주초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울언주초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울여자상업고등학교,서울,webmail.sys.hs.kr,웹메일,http://webmail.sys.hs.kr/intro.php
서울역삼초등학교,서울,www.ekape.or.kr,축산물이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2208300077
서울역촌초등학교,서울,reading.ssem.or.kr,학교도서관,http://reading.ssem.or.kr/r/reading/search/schoolCodeSetting.jsp?schoolCode=31971&returnUrl=
서울역촌초등학교,서울,www.e-jindan.kr,스마트폰이용습관,http://www.e-jindan.kr
서울역촌초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울역촌초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울역촌초등학교,서울,yeokchon.es.kr,찾아오시는길,http://yeokchon.es.kr/147744/subMenu.do?menuNo=69657
서울연가초등학교,서울,www.ekape.or.kr,축산물이력번호 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1118300341
서울연광초등학교,서울,www.kkulbaksa.com,꿀박사,http://www.kkulbaksa.com/standard/main/main.do
서울연광초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울연광초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울연신초등학교,서울,www.ekape.or.kr,학교급식 축산물이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1118300486
서울연은초등학교,서울,dtbook.edunet.net,E-교과서,https://dtbook.edunet.net/
서울연은초등학교,서울,read365.edunet.net,독서로,https://read365.edunet.net/
서울연은초등학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=7627021313_6344105641&xx=auto&&yy=500
서울연은초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울연지초등학교,서울,www.ekape.or.kr,축산물 이력관리,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2178301672
서울연지초등학교,서울,cls.edunet.net,e-학습터,https://cls.edunet.net?
서울연지초등학교,서울,primary.ebs.co.kr,EBS 초등,http://primary.ebs.co.kr?
서울연지초등학교,서울,www.playsw.or.kr,소프트웨어야 놀자!,http://www.playsw.or.kr
서울연지초등학교,서울,st.edunet.net,디지털교과서,http://st.edunet.net
서울연지초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울연지초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울연희초등학교,서울,read365.edunet.net,도서검색,https://read365.edunet.net/
서울연희초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울염동초등학교,서울,read365.edunet.net,푸른숲도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서울염동초등학교&amp;provCode=B10&amp;neisCode=B100001048
서울염창초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울염창초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울영문초등학교,서울,reading.ssem.or.kr,어린이마당,http://reading.ssem.or.kr/r/reading/main/main.jsp
서울영본초등학교,서울,www.ekape.or.kr,급식(축산물 이력조회),https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1088301062
서울영신초등학교,서울,schoolzone.emac.kr,학구도 안내,https://schoolzone.emac.kr/
서울영원초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울영원초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울오금초등학교,서울,www.ekape.or.kr,축산물 이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2158301206
서울오류초등학교,서울,read365.edunet.net,도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EC%9A%B8%EC%98%A4%EB%A5%98%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=B10&amp;neisCode=B100001249
서울오류초등학교,서울,www.ekape.or.kr,급식축산물조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1138300823
서울오류초등학교,서울,www.edunet.net,에듀넷 티클리어,http://www.edunet.net/nedu/main/mainForm.do
서울오류초등학교,서울,schoolzone.emac.kr,학구도안내서비스,https://schoolzone.emac.kr/main/main.do
서울오류초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울온곡초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울온곡초등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울온라인학교,서울,sen1389.sharepoint.com,팀즈 가입방법 영상,https://sen1389.sharepoint.com/:v:/s/msteams_ea6f1c/IQD7002cK0h5QqMtYDtq7UH5AXuS9C_nSKbR-HOX71DZ5xI?e=Ai8NY6
서울온라인학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=1906062004_8191782882&xx=auto&&yy=500
서울온라인학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울온라인학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
서울온수초등학교,서울,read365.edunet.net,온수디지털도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서울온수초등학교&provCode=B10&neisCode=B100001251
서울온수초등학교,서울,schoolzone.emac.kr,학구도안내서비스,https://schoolzone.emac.kr/
서울온수초등학교,서울,www.ssem.or.kr,서울교육포털,http://www.ssem.or.kr/index.do?sso=ok
서울온수초등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
서울외국인학교,서울,theatreoffice.seoulforeign.org,Theatre Office(opens in new window/tab),http://theatreoffice.seoulforeign.org
서울외국인학교,서울,www.tes.com,Positions available(opens in new window/,https://www.tes.com/jobs/employer/seoul-foreign-school-1055417
서울외국인학교,서울,seoulforeign.fsenrollment.com,Apply,https://seoulforeign.fsenrollment.com/users/sign_in
서울외국인학교,서울,seoulforeign.schooladminonline.com,Inquire,https://seoulforeign.schooladminonline.com/portal/new_inquiry
서울외국인학교,서울,ca.linkedin.com,Linkedin(opens in new window/tab),https://ca.linkedin.com/company/seoul-foreign-school
서울외국인학교,서울,www.wscuc.org,WASC(opens in new window/tab),https://www.wscuc.org/
서울외국인학교,서울,internationalcurriculum.com,ICA(opens in new window/tab),https://internationalcurriculum.com/
서울외국인학교,서울,www.ibo.org,IB(opens in new window/tab),https://www.ibo.org/
서울외국인학교,서울,www.gov.uk,National Curriculum (opens in new window,https://www.gov.uk/government/publications/national-curriculum-in-england-english-programmes-of-study
서울외국인학교,서울,www.finalsite.com,Powered by Finalsite,https://www.finalsite.com/international-schools
서울용산국제학교,서울,yis.to,Apply,https://yis.to/apply
서울프랑스학교,서울,lfseoul.eduka.school,EDUKA,https://lfseoul.eduka.school
