회계연도,기관명,계약방법,구분,계약명,계약일,계약금액,계약상대자,키워드
2025,제천중앙초등학교,1인수의,물품,[원인]2025학년도 민주시민교육 플랫폼 구축 비품(수강용 탁자) 구입,2025-05-12,4125000,주식회사 한성넥스,플랫폼
2025,분평초등학교,1인수의,물품,(카드) 다채움 플랫폼 활용 학생 행사(4월 벚꽃과 함께 찰칵) 상품 구입,2025-05-07,142460,"지마켓글로벌 유한책임회사(옥션,G마켓)",플랫폼
2025,삼성중학교,1인수의,물품,국제교류 자율동아리 비대면 만남 플랫폼 이용료 (메타버스 젭) 지급,2025-05-02,105000,주식회사 젭,플랫폼
2025,청주중앙여자고등학교,1인수의,물품,(카드)민주시민플랫폼 구축 벽시계 구입,2025-05-02,149320,주식회사 지마켓,플랫폼
2025,금가초등학교,1인수의,물품,2025. 학생 자치실 책상 구입(민주시민교육 플랫폼 구축),2025-04-30,2400000,주식회사대림산업,플랫폼
2025,증평중학교,1인수의,용역,2025. 교육소통플랫폼 학교종이 사용비 지급,2025-04-25,1056000,주식회사학교종이,플랫폼
2025,경덕중학교,1인수의,물품,2025학년도 민주시민교육 플랫폼 운영 물품(학사일정 현황판) 구입,2025-04-24,770000,(주) 짜임,플랫폼
2025,대금고등학교,1인수의,물품,[원인] 2025학년도 학교 도서관 1차 신간 및 학술논문 플랫폼 DBpia 구입비 ...,2025-04-24,930000,누리미디어,플랫폼
2025,충주고등학교,1인수의,물품,[원인-학교장터] 2025. 전교과 수업 운영을 위한 실시간 협업 웹 플랫폼 에 ...,2025-04-24,1820000,(주)에듀에이드,플랫폼
2025,경덕중학교,1인수의,물품,2025학년도 민주시민교육 플랫폼 운영 물품(다기능복사기) 조달 구입,2025-04-23,550000,캐논코리아 주식회사,플랫폼
2025,새너울중학교,1인수의,공사,[원행]2025. 민주시민교육 플랫폼(학생자치실) 구축 공사(바닥공사),2025-04-22,1496000,영동패널,플랫폼
2025,경덕중학교,1인수의,물품,2025학년도 민주시민교육 플랫폼 운영 물품(책장) 조달 구입,2025-04-22,948000,주식회사 한성넥스,플랫폼
2025,경덕중학교,1인수의,물품,2025학년도 민주시민교육 플랫폼 운영 물품(노트북 컴퓨터) 조달 구입,2025-04-22,1545700,삼성전자 주식회사,플랫폼
2025,새너울중학교,1인수의,물품,[원행]2025. 민주시민교육 플랫폼(학생자치실) 구축 물품 구입(스피커),2025-04-21,179900,포피스플러스,플랫폼
2025,새너울중학교,1인수의,물품,[원행]2025. 민주시민교육 플랫폼(학생자치실) 구축 물품 구입(아크릴단상),2025-04-21,650000,영남아크릴,플랫폼
2025,새너울중학교,1인수의,공사,[원행]2025. 민주시민교육 플랫폼(학생자치실) 구축 공사(바닥공사),2025-04-21,1496000,가나하우징,플랫폼
2025,청주동중학교,1인수의,물품,민주시민교육 플랫폼 구축 관련 프린터 조달 구입,2025-04-17,552370,삼성전자주식회사,플랫폼
2025,청주동중학교,1인수의,물품,민주시민교육 플랫폼 구축 관련 노트북 조달 구입,2025-04-17,2370190,엘지전자(주),플랫폼
2025,율량중학교,1인수의,물품,[원인]2025. 민주시민교육 플랫폼 구축 물품 구입비 지급-표찰내지,2025-04-15,22000,주현그래픽스,플랫폼
2025,율량중학교,1인수의,물품,[원인]2025. 민주시민교육 플랫폼 구축 물품 구입비 지급-화분,2025-04-14,190000,그린플라워,플랫폼
2025,율량중학교,1인수의,물품,[카드]2025. 민주시민교육 플랫폼 구축 물품 구입비 지급-전기포트 외,2025-04-11,161390,주식회사 지마켓,플랫폼
2025,율량중학교,1인수의,물품,[원인]2025. 민주시민교육 플랫폼 구축 물품 추가 구입-도어락,2025-04-11,176000,조은열쇠도장,플랫폼
2025,새터초등학교,1인수의,물품,2025. 새터 플랫폼 구축 운영 물품(의자) 조달 구입,2025-04-10,3360000,(주)코아스,플랫폼
2025,새터초등학교,1인수의,물품,2025. 새터 플랫폼 구축 운영 물품(테이블 외 1종) 구입,2025-04-10,984600,11번가 주식회사,플랫폼
2025,율량중학교,1인수의,물품,[카드]2025. 민주시민교육 플랫폼 구축 물품 구입비 지급-커피머신,2025-04-10,236360,주식회사 지마켓,플랫폼
2025,율량중학교,1인수의,물품,[카드] 2025. 민주시민교육 플랫폼 구축 물품 구입,2025-04-02,456400,(주)비츠,플랫폼
2025,율량중학교,1인수의,물품,[원인]2025. 민주시민교육 플랫폼 구축 물품 구입비 지급-롤블라인드,2025-04-01,231000,에스제이종합상사,플랫폼
2025,율량중학교,1인수의,물품,[원인]2025. 민주시민교육 플랫폼 구축 물품 구입-테이블 및 의자,2025-03-28,2027200,소소가가,플랫폼
2025,율량중학교,1인수의,물품,[원인]2025. 민주시민교육 플랫폼 구축 물품 구입비 지급-수납장,2025-03-28,445000,아이솔,플랫폼
2025,새너울중학교,1인수의,물품,[S2B]2025. 민주시민교육 플랫폼(학생자치실) 구축 물품 구입,2025-03-27,1840000,버니스,플랫폼
2025,새너울중학교,1인수의,물품,[원행]2025. 민주시민교육 플랫폼(학생자치실) 구축 물품 구입,2025-03-27,1800000,버니스,플랫폼
2025,새너울중학교,1인수의,공사,[원행]2025. 민주시민교육 플랫폼(학생자치실) 구축 공사(바닥공사),2025-03-27,1496000,가나하우징,플랫폼
2025,새터초등학교,1인수의,공사,새터플랫폼 필름 시공,2025-03-26,990000,(주)세종상사,플랫폼
2025,율량중학교,1인수의,용역,[원인]2025. 민주시민교육 플랫폼 구축을 위한 도색 작업비 지급,2025-03-25,253000,칠하나공사,플랫폼
2025,금가초등학교,1인수의,물품,2025. 학생 자치실 책상 구입(민주시민교육 플랫폼 구축),2025-03-20,2410360,에스프리가구,플랫폼
2025,금가초등학교,1인수의,물품,2025. 학생 자치실 의자 구입(민주시민교육 플랫폼 구축),2025-03-20,1872000,유한회사 아이원,플랫폼
2025,새터초등학교,1인수의,물품,새터플랫폼 블라인드 설치,2025-03-20,280600,(주) 윈플러스,플랫폼
2025,충북온라인학교,1인수의,물품,(S2B) 충북온라인학교 수업 플랫폼(줌) 구입,2025-03-20,7670000,주식회사 클라썸,플랫폼
2025,충북온라인학교,1인수의,물품,(S2B) 충북온라인학교 수업 플랫폼(클라썸) 구입,2025-03-20,28000000,주식회사 클라썸,플랫폼
2025,충북온라인학교,1인수의,물품,온라인학교 수업 플랫폼 (줌) 구입,2025-03-17,200000,주식회사 클라썸,플랫폼
2025,충주남한강초등학교,1인수의,물품,2025.늘봄학교 운영관리 플랫폼 디비디비스쿨(프로그램),2025-03-13,700000,(주)엑스메카,플랫폼
2025,충주삼원초등학교,1인수의,용역,2025. 늘봄학교 선택형 교육 프로그램(방과후학교) 운영관리 플랫폼 코디 ...,2025-03-11,660000,로데브(주),플랫폼
2025,각리초등학교,1인수의,용역,[원인] 2025. 이지에듀 플랫폼 사용,2025-03-06,980000,이지에듀정보 주식회사,플랫폼
2025,각리초등학교,1인수의,용역,[원인] 2025. 학교종이 플랫폼 사용,2025-03-06,1848000,주식회사 학교종이,플랫폼
2025,운천초등학교,1인수의,물품,다채움 플랫폼 활용을 위한 이어폰 구입(정보화 지원),2025-03-04,448400,주식회사 지마켓,플랫폼
2024,남성초등학교,1인수의,공사,2024. 민주시민교육 플랫폼 환경개선물품(쇼파) 제작,2024-12-27,1800000,(주)우노,플랫폼
2024,용성초등학교,1인수의,물품,카드)2024. 민주시민교육 플랫폼 구축 운영 물품 구입비 지급,2024-12-24,220000,네이버파이낸셜 주식회사,플랫폼
2024,남성중학교,1인수의,물품,[카드]2024. 민주시민교육플랫폼 물품 구입,2024-12-20,68200,11번가 주식회사,플랫폼
2024,청주중학교,1인수의,물품,[G2B]2024. 하반기 민주시민교육 플랫폼 구축 물품(노트북) 구입,2024-12-16,1300000,삼성전자 주식회사,플랫폼
2024,동성중학교,1인수의,물품,2024. 하반기 민주시민교육 플랫폼 구축 노트북 구입,2024-12-13,1180000,엘지전자(주),플랫폼
2024,청주중학교,1인수의,물품,2024. 하반기 민주시민교육 플랫폼 구축 물품 구입,2024-12-13,1668120,이베이코리아유한책임회사,플랫폼
2024,충일중학교,1인수의,물품,2024. 민주시민플랫폼 학생자치실 구축 물품 구입비 지급,2024-12-12,85160,(주)에스에스지닷컴,플랫폼
2024,괴산고등학교,1인수의,물품,민주시민교육 플랫폼 구축 연계 공간 2차 활용 물품,2024-12-12,604100,주식회사 지마켓,플랫폼
2024,충일중학교,1인수의,물품,2024. 민주시민플랫폼 학생자치실 구축 물품 구입비 지급,2024-12-11,95600,주식회사 위블링(스냅스),플랫폼
2024,남성초등학교,1인수의,물품,[카드] 2024. 민주시민교육 플랫폼 교실 비품(의자) 구입,2024-12-09,728000,버킷플레이스,플랫폼
2024,남성중학교,1인수의,물품,2024. 민주시민교육플랫폼 물품 구입(회의용 탁자),2024-12-06,1070000,(주)베스톨,플랫폼
2024,남성중학교,1인수의,물품,2024. 민주시민교육플랫폼 물품 구입(접이식 의자),2024-12-06,1620000,유한회사 아이원,플랫폼
2024,남성중학교,1인수의,물품,"2024. 민주시민교육플랫폼 물품 구입(강연대, 캐비닛)",2024-12-06,685000,(주)디에스퍼니처,플랫폼
2024,교동초등학교,1인수의,물품,"[원인]2024. 민주시민교육 플랫폼(학생자치실) 비품(화이트보드,이동식백 ...",2024-12-06,649000,주식회사 세종상사,플랫폼
2024,남성중학교,1인수의,물품,2024. 민주시민교육플랫폼 물품 구입(화이트보드),2024-12-06,363000,주식회사 세종상사,플랫폼
2024,남성중학교,1인수의,물품,[카드]2024. 민주시민교육플랫폼 물품 구입,2024-12-06,175350,주식회사 지마켓,플랫폼
2024,남성초등학교,1인수의,물품,[카드] 2024. 민주시민교육 플랫폼 비품(냉장고) 구입,2024-12-06,696120,지마켓글로벌 유한책임회사,플랫폼
2024,남성초등학교,1인수의,물품,[카드] 2024. 민주시민교육 플랫폼 비품(테이블 외 1종) 구입,2024-12-06,1853900,이케아코리아 유한회사,플랫폼
2024,보은여자고등학교,1인수의,물품,[카드]민주시민교육 플랫폼 영화제작을 위한 줌 연수에서의 예산 사용,2024-12-05,180000,알파.와이틴,플랫폼
2024,칠금중학교,1인수의,물품,2024. 민주시민 플랫폼 구축을 위한 비품 구입,2024-12-04,3999600,주식회사 린퍼니쳐,플랫폼
2024,청주중학교,1인수의,물품,(G2B)2024. 하반기 민주시민교육 플랫폼 구축 물품 블라인드 구입,2024-12-02,540800,현대커튼블라인드,플랫폼
2024,충일중학교,1인수의,공사,2024. 민주시민플랫폼 학생자치실 구축 공사비 지급,2024-11-27,7990000,알파종합상사,플랫폼
2024,교동초등학교,1인수의,물품,[원인]2024. 민주시민교육 플랫폼(학생자치실) 비품 조달 구입,2024-11-27,3358000,주식회사 오넥트,플랫폼
2024,남성초등학교,1인수의,공사,[S2B원행] 민주시민교육 플랫폼(교육공동체실) 환경개선 리모델링 공사,2024-11-25,5805000,(주)우노,플랫폼
2024,동성중학교,1인수의,물품,2024. 하반기 민주시민교육 플랫폼 구축 의자 구입,2024-11-25,1184000,드림티앤지,플랫폼
2024,동성중학교,1인수의,물품,2024. 하반기 민주시민교육 플랫폼 구축 칼라프린터 구입,2024-11-25,350000,꿈꾸는나무 주식회사,플랫폼
2024,동성중학교,1인수의,물품,2024. 하반기 민주시민교육 플랫폼 구축 2단 카트 구입,2024-11-25,395000,스쿨몬(주),플랫폼
2024,동성중학교,1인수의,물품,2024. 하반기 민주시민교육 플랫폼 구축 노트북 구입,2024-11-25,1180000,지아스쿨,플랫폼
2024,동성중학교,1인수의,물품,2024. 하반기 민주시민교육 플랫폼 구축 탁자 구입,2024-11-25,902000,주식회사 해원,플랫폼
2024,용성초등학교,1인수의,물품,2024. 용성초 민주시민플랫폼(학생자치실) 구축 탁자 및 의자 구입비 지급,2024-11-25,3770250,주식회사 포머스,플랫폼
2024,충북공업고등학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 비품 구입,2024-11-22,23660,(주)세종상사,플랫폼
2024,충일중학교,1인수의,물품,2024. 민주시민플랫폼 구축 비품 구입비 지급,2024-11-21,760000,유한회사 아이원,플랫폼
2024,충북공업고등학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 비품 구입,2024-11-19,31460,(주)세종상사,플랫폼
2024,청주중학교,1인수의,물품,2024. 하반기 민주시민교육 플랫폼 구축 물품 구입,2024-11-15,638400,이베이코리아유한책임회사,플랫폼
2024,충주여자중학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 라운지용 의자 구입비 지급,2024-11-13,807600,주식회사 뉴홉,플랫폼
2024,보은여자고등학교,1인수의,물품,[카드]민주시민교육 플랫폼 수능 응원 [응원의 레드카펫] 행사와 관련 물 ...,2024-11-12,81400,11번가 주식회사,플랫폼
2024,옥산중학교,1인수의,물품,민주시민교육 플랫폼 파티션 설치,2024-11-01,1650000,주식회사 세종상사,플랫폼
2024,옥산중학교,1인수의,물품,민주시민 플랫폼 구축 수납장 구입,2024-11-01,2400000,(주)디에스퍼니처,플랫폼
2024,보은여자고등학교,1인수의,물품,[카드]2024. 민주시민교육플랫폼 'RCY 생명살리기 프로젝트' 팀,2024-11-01,83660,주식회사 지마켓,플랫폼
2024,각리초등학교,1인수의,용역,[카드] 온라인 수업 플랫폼(아이스크림 띵커벨) 이용권 구입,2024-10-31,990000,(주)아이스크림미디어,플랫폼
2024,충북공업고등학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 비품 조달구입(캐비닛 및 로커),2024-10-29,1445000,(주)디에스퍼니처,플랫폼
2024,충북공업고등학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 비품 조달구입(회의용탁자 외 1종),2024-10-29,1070000,(주)디에스퍼니처,플랫폼
2024,충북공업고등학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 비품 조달구입(접이식의자),2024-10-29,1440000,유한회사 아이원,플랫폼
2024,보은여자고등학교,1인수의,물품,[카드]2024. 민주시민교육 플랫폼 'RCY 생명 살리기 프로젝트' 대,2024-10-25,100000,피자스쿨보은점,플랫폼
2024,보은여자고등학교,1인수의,물품,[카드]2024. 민주시민교육 플랫폼 사업 학부모와 함께하는 '미소원 가 ...,2024-10-23,100000,맘스터치 보은점,플랫폼
2024,보은여자고등학교,1인수의,물품,[카드]2024. 민주시민교육 플랫폼 'RCY 생명 살리기 프로젝트' 대,2024-10-23,100000,맘스터치 보은점,플랫폼
2024,목도나루학교,1인수의,물품,(s2b)2024. 민주시민플랫폼(학생자치실) 구축 물품 구입,2024-10-17,56500,단비스쿨,플랫폼
2024,광혜원고등학교,1인수의,물품,2024. 민주시민교육 플랫폼 공간 이름짓기 공모전 상품 구입,2024-10-16,96900,이베이코리아,플랫폼
2024,목도나루학교,1인수의,물품,(s2b)민주시민플랫폼(학생자치실) 구축 물품 및 3층 묵학실 학습용 스탠드 ...,2024-10-08,487200,고운나래,플랫폼
2024,목도나루학교,1인수의,물품,(s2b)2024. 민주시민플랫폼 물품(가습기) 구입,2024-10-07,273000,찬솔커머셜,플랫폼
2024,충주여자중학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 물품 냉장고 구입비 지급,2024-09-24,320000,주식회사장학문구사,플랫폼
2024,충주남산초등학교,1인수의,물품,(카드)2024.민주시민교육 플랫폼 조성 물품 추가 구입,2024-08-30,42600,모던하우스,플랫폼
2024,광혜원고등학교,1인수의,물품,민주시민교육 플랫폼 폴딩도어에 시공할 안전필름 구입,2024-08-27,370000,(주)타라건축디자인,플랫폼
2024,목도나루학교,1인수의,물품,민주시민플랫폼(학생자치실) 물품(선반 등) 구입,2024-08-23,1096480,목공방미,플랫폼
2024,충주남산초등학교,1인수의,물품,(카드)2024.민주시민교육 플랫폼 조성 물품 추가 구입,2024-08-22,1675000,s2b 학교장터,플랫폼
2024,목도나루학교,1인수의,공사,민주시민플랫폼(학생자치실) 내부벽면 도색 공사,2024-08-20,916300,괴산삼화페인트,플랫폼
2024,목도나루학교,1인수의,물품,(카드)민주시민교육플랫폼(학생자치실) 의자 구입,2024-08-13,1820000,(주)신세계까사,플랫폼
2024,목도나루학교,1인수의,물품,민주시민교육플랫폼(학생자치실) 테이블 구입,2024-08-06,3696000,목공방미,플랫폼
2024,광혜원고등학교,1인수의,공사,2024. 민주시민교육 플랫폼 구축 각종 물품 설치,2024-08-01,3755000,(주)타라건축디자인,플랫폼
2024,광혜원고등학교,1인수의,물품,2024. 민주시민교육 플랫폼 구축 비품 구입(탁자 외 2종),2024-07-29,3721000,주식회사 포머스,플랫폼
2024,광혜원고등학교,1인수의,물품,2024. 민주시민교육 플랫폼 비품구입(접이식의자),2024-07-29,1694000,주식회사 대신산업,플랫폼
2024,충주남산초등학교,1인수의,물품,(원인)2024.민주시민교육 플랫폼 조성 비품 구입(화이트보드),2024-07-19,550000,주식회사 세종상사,플랫폼
2024,충주남산초등학교,1인수의,물품,(원인)2024.민주시민교육 플랫폼 조성 물품 구입(거울외3종),2024-06-28,564000,주식회사 세종상사,플랫폼
2024,충주남산초등학교,1인수의,물품,(원인)2024.민주시민교육 플랫폼 조성 물품구입,2024-06-28,6012270,충북지방조달청,플랫폼
2024,양청고등학교,1인수의,물품,수업량 유연화 교육활동 도서(중국 플랫폼의 행동방식) 구입,2024-06-26,483840,예스이십사주식회사,플랫폼
2024,충일중학교,1인수의,물품,2024. 민주시민플랫폼 구축 물품 구입비 지급,2024-05-01,32000,아성다이소,플랫폼
2024,새너울중학교,1인수의,물품,[S2B] 교육용 메타버스 플랫폼 계정 구입(영어과)비,2024-04-22,100000,(주)헬로소프트,플랫폼
2024,충주여자중학교,1인수의,물품,[원인]2024. 민주시민교육 플랫폼 운영 물품 구입 3차(파티션),2024-04-19,331980,(주)대한파티션,플랫폼
2024,운천초등학교,1인수의,물품,다채움 플랫폼 활용을 위한 이어폰 구입,2024-04-09,1917500,주식회사 지마켓,플랫폼
2024,단천초등학교,1인수의,공사,2024. 민주시민교육 플랫폼 운영 리모델링 공사비,2024-03-27,9990000,대한체육과학교구상사,플랫폼
2024,단천초등학교,1인수의,공사,2024. 민주시민교육 플랫폼 운영 리모델링 전기 공사비,2024-03-27,1976500,주식회사 태은전기전력,플랫폼
2024,단천초등학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 모니터 구입비,2024-03-26,310000,주식회사 트리엠,플랫폼
2024,단천초등학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 컴퓨터책상 구입비,2024-03-26,306000,주식회사 투템디자인,플랫폼
2024,단천초등학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 데스크톱컴퓨터 구입비,2024-03-26,1592500,주식회사 트리엠,플랫폼
2024,단천초등학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 칠판보조장 구입비,2024-03-26,3825000,주식회사 투템디자인,플랫폼
2024,단천초등학교,1인수의,물품,2024. 민주시민교육 플랫폼 운영 TV 구입비,2024-03-26,2600000,삼성전자 주식회사,플랫폼
2024,단천초등학교,1인수의,물품,2024. 민주시민교육 플랫폼 의자 구입비,2024-03-26,61600,누리온,플랫폼
2024,충주여자중학교,1인수의,물품,[원인]2024. 민주시민교육 플랫폼 운영 물품 구입 1차,2024-03-22,4814000,중원티앤에스,플랫폼
2024,송학초등학교,1인수의,물품,[원인] 2024학년도 연구학교 온라인 플랫폼 운영을 위한 서버운영비(서버 ...,2024-03-12,31350,카페24 주식회사,플랫폼
2024,송학초등학교,1인수의,물품,[원인] 2024학년도 연구학교 온라인 플랫폼 운영을 위한 서버운영비(도메인),2024-03-12,11000,(주)다우기술,플랫폼
2024,송학초등학교,1인수의,물품,[원인] 2024학년도 연구학교 온라인 플랫폼 운영을 위한 서버운영비(SSL),2024-03-12,9900,비트시럽,플랫폼
2023,충주중학교,1인수의,물품,[원인] 2023. 다채움 플랫폼 시범학교 운영 용품 구입,2024-01-22,1010,성충문구,플랫폼
2023,제천상업고등학교,1인수의,물품,2023. 민주시민교육 플랫폼 구축 관련 물품(우퍼 등) 구입,2024-01-18,1868000,오픈오디오,플랫폼
2023,충주중학교,1인수의,물품,[원인] 2023.다채움 플랫폼 학생 용품 구입(스테들러 문구 세트 외),2023-12-29,50790,성충문구,플랫폼
2023,신니중학교,1인수의,물품,2023. 다채움 플랫폼 시범학교 운영 물품(달력) 구입비 지급,2023-12-22,323000,주식회사 지마켓,플랫폼
2023,주중초등학교,1인수의,물품,2023. 학생자치회 민주시민 플랫폼(가을 독서토론 콘서트)재료비 지급,2023-12-13,630000,종이와이쁜손,플랫폼
2023,신니중학교,1인수의,물품,2023. 다채움 플랫폼 시범학교 운영 물품(제자리멀리뛰기 외 1종) 구입비 ...,2023-12-12,224300,주식회사 지마켓,플랫폼
2023,우암초등학교,1인수의,물품,[카드]2023. 민주시민플랫폼 사업 운영 물품 구입,2023-12-05,523370,"이베이코리아(g마켓,옥션)",플랫폼
2023,충주여자고등학교,1인수의,물품,[원인]2023.민주시민교육 플랫폼[토론키움실]구축을 위한 물품(접이식 의 ...,2023-12-05,98700,(주)베스툴,플랫폼
2023,제천상업고등학교,1인수의,물품,2023학년도 민주시민교육 플랫폼 구축에 필요한 물품 구입,2023-12-05,2590000,제일유통,플랫폼
2023,동주초등학교,1인수의,물품,2023. 민주시민플랫폼(학생동아리 운영) 활동 재료 구입,2023-12-04,447800,(주)한국종합문구,플랫폼
2023,동주초등학교,1인수의,물품,2023. 민주시민플랫폼(학생동아리 운영) 도서 구입,2023-12-04,257000,홍문당서적,플랫폼
2023,충주용산초등학교,1인수의,물품,[원인] 2023. 민주시민교육플랫폼 비품(간이의자) 구입비,2023-12-04,57000,지마켓글로벌 유한책임회사,플랫폼
2023,충주용산초등학교,1인수의,물품,[원인] 2023. 민주시민교육플랫폼 학생동아리 활동비 및 물품비,2023-12-04,1105520,(주)아이스크림미디어,플랫폼
2023,동주초등학교,1인수의,물품,2023. 민주시민플랫폼(민주자치실) 물품 구입(2차),2023-12-02,59800,주식회사 성신,플랫폼
2023,충주여자고등학교,1인수의,물품,[원인]2023.민주시민교육 플랫폼 [토론키움실] 구축을 위한 물품(파티션) ...,2023-11-30,921600,(주)플랜맥스,플랫폼
2023,충주여자고등학교,1인수의,물품,[원인]2023.민주시민교육 플랫폼[토론키움실] 구축을 위한 물품(책장 및 쇼...,2023-11-30,772000,(주)동연디자인,플랫폼
2023,충주여자고등학교,1인수의,물품,[원인]2023.민주시민교육 플랫폼[토론키움실] 구축을 위한 물품(책걸상) 구입,2023-11-30,7616700,(주)베스툴,플랫폼
2023,충주여자고등학교,1인수의,물품,[원인2023.민주시민교육 플랫폼[토론키움실] 구축을 위한 물품(강연대) 구입,2023-11-30,530000,주식회사 청송퍼니처,플랫폼
2023,충주여자고등학교,1인수의,물품,[원인]2023.민주시민교육 플랫폼[토론키움실] 구축을 위한 물품(화이트보 ...,2023-11-30,572000,세종상사,플랫폼
2023,청천초등학교,1인수의,물품,2023. 민주시민교육플랫폼(학생동아리) 운영비(쓰레기봉투 외),2023-11-29,4990,청천농협 하나로마트,플랫폼
2023,제천상업고등학교,1인수의,물품,2023학년도 민주시민교육 플랫폼 구축에 필요한 물품 구입,2023-11-29,4510000,엔퍼니처,플랫폼
2023,우암초등학교,1인수의,물품,[카드]2023.민주시민플랫폼 사업 운영 물품 구입,2023-11-29,559590,"이베이코리아(g마켓,옥션)",플랫폼
2023,우암초등학교,1인수의,물품,2023.민주시민플랫폼 학생자치실 구축 물품 구입,2023-11-29,3240000,주식회사 티오피퍼니처,플랫폼
2023,충일중학교,1인수의,물품,2023. 민주시민교육플랫폼(학생자치실) 구축 물품 구입비 지급,2023-11-28,15400,성충문구(상사),플랫폼
2023,동주초등학교,1인수의,물품,2023. 민주시민플랫폼(민주자치실) 물품 구입(1차),2023-11-27,933100,(주)엠에이치앤코 모던 청주용암,플랫폼
2023,주성고등학교,1인수의,물품,(카드)민주시민플랫폼 물품 구입,2023-11-24,153280,지마켓글로벌 유한책임회사,플랫폼
2023,주성고등학교,1인수의,물품,(원인) 민주시민플랫폼 동아리 도서 및 국어과 전문적 학습공동체 활동 ...,2023-11-24,271800,꿈꾸는책방,플랫폼
2023,제천여자중학교,1인수의,물품,민주시민 플랫폼 블라인드 설치,2023-11-20,825000,J블라인드,플랫폼
2023,충일중학교,1인수의,물품,2023. 민주시민교육 플랫폼(학생자치실) 구축비 지급,2023-11-20,176200,주식회사 지마켓,플랫폼
2023,충일중학교,1인수의,물품,2023. 민주시민교육 플랫폼(학생자치실) 구축 지출,2023-11-20,346200,(주)에스에스지닷컴,플랫폼
2023,청주고등학교,1인수의,물품,[원인] 2023. AI교육 선도학교 관련 학습 콘텐츠 플랫폼 이용권 구입,2023-11-17,1900000,주식회사 팀모노리스,플랫폼
2023,청천초등학교,1인수의,물품,2023.민주시민교육플랫폼(학생동아리) 비품 구입,2023-11-16,25000,롯데마트 상당점,플랫폼
2023,제천상업고등학교,1인수의,물품,민주시민플랫폼 구축을 위한 블라인드 구입,2023-11-16,396000,서로,플랫폼
2023,은여울고등학교,1인수의,공사,민주시민교육 플랫폼(학생자치실) 공간구성 공사,2023-11-16,8300000,에스제이종합상사,플랫폼
2023,청천초등학교,1인수의,물품,2023.민주시민교육플랫폼(학생동아리) 비품 구입(가습기),2023-11-16,46100,11번가 주식회사,플랫폼
2023,은여울고등학교,1인수의,물품,민주시민교육 플랫폼(학생자치실) 비품(책상) 구입,2023-11-16,736000,주식회사 청송퍼니처,플랫폼
2023,은여울고등학교,1인수의,물품,민주시민교육 플랫폼(학생자치실) 비품(의자) 구입,2023-11-16,792000,(주)동연디자인,플랫폼
2023,동주초등학교,1인수의,물품,2023. 민주시민교육 플랫폼(학생자치실) 가구 제작 구입,2023-11-14,4928000,(주)대신멀티텍,플랫폼
2023,동주초등학교,1인수의,물품,2023. 민주시민교육 플랫폼(학생자치실) 구축 집기비품(작업용의자) 구입,2023-11-10,1872000,유한회사 아이원,플랫폼
2023,동주초등학교,1인수의,물품,2023. 민주시민교육 플랫폼(학생자치실) 집기비품(강의테이블 및 컴퓨터책...,2023-11-10,513500,(주)우드메탈,플랫폼
2023,동주초등학교,1인수의,공사,2023. 민주시민교육 플랫폼(학생자치실) 구축 공사,2023-11-10,2200000,(주)대신멀티텍,플랫폼
2023,청주중앙여자고등학교,1인수의,물품,2023. 학생 주도성 다채움 학생성장 플랫폼 운영 물품 구입,2023-11-09,1446000,고려기프트(주),플랫폼
2023,청천초등학교,1인수의,물품,2023.민주시민교육플랫폼(학생동아리) 비품 구입(보온포트 외 1건),2023-11-08,125240,11번가 주식회사,플랫폼
2023,연수초등학교,1인수의,물품,(카드) 2023. 민주시민교육플랫폼 환경구성물품(미니트리) 구입비 지급,2023-11-02,2470,주식회사 버킷플레이스(오늘의집),플랫폼
2023,제천여자중학교,1인수의,물품,민주시민 플랫폼 구축을 위한 물품 구입,2023-11-02,7546000,주식회사 파인드가구,플랫폼
2023,충주용산초등학교,1인수의,물품,[원인] 숙직실 및 민주시민교육플랫폼 방염암막 롤스크린 구입비,2023-10-30,611600,고은창,플랫폼
2023,제천제일고등학교,1인수의,물품,민주시민교육 플랫폼(학생자치실) 물품 5단 책장 구매,2023-10-27,1140000,(주)우드메탈,플랫폼
2023,제천제일고등학교,1인수의,물품,민주시민교육 플랫폼(학생자치실) 물품 책장 구매,2023-10-27,616000,신흥가구산업,플랫폼
2023,제천제일고등학교,1인수의,물품,민주시민교육 플랫폼(학생자치실) 교실표찰 덧방스티커 구매,2023-10-27,22000,유진인쇄출판사,플랫폼
2023,추풍령초등학교,1인수의,물품,2023. 추풍령 주거플랫폼 사업 설명회 홍보 현수막 제작비 지급,2023-10-25,50000,사)영동군장애인보호작업장,플랫폼
2023,대소초등학교,1인수의,물품,(G2B) 식생활관 현대화사업 기구(플랫폼트럭) 구입,2023-10-23,320000,화신주방산업(주),플랫폼
