계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
인천-818097e950fc,물품,2024학년도 초등돌봄교실 8월 단체활동 프로그램 재료비 지출(창의코딩),2024-08-30,140000,인천광역시교육청 인천함박초등학교,인천함박초등학교,로로아카데미,7341063,초등학교,인천광역시,
인천-7f60b3669f9c,물품,[S2B]수업용 SW 및 코딩 수업용 교구 구입 비용 지출,2024-08-29,2310000,인천광역시교육청 인천청람초등학교,인천청람초등학교,주식회사 레드포인트,7361267,초등학교,인천광역시,
인천-e1fa0838acd6,물품,[방과후]2024학년도 2학기 방과후학교 코딩부 교구 구입비 지급,2024-08-29,357500,인천광역시교육청 선원초등학교,선원초등학교,김포 메이크존,7351019,초등학교,인천광역시,
인천-8f1dd4671d05,물품,[카드]수업용 SW 및 코딩 수업용 교구 구입 비용 지출,2024-08-29,360000,인천광역시교육청 인천청람초등학교,인천청람초등학교,(주)아이스크림미디어,7361267,초등학교,인천광역시,
인천-818cf4441d45,물품,[품의] 실과수업을 위한 코딩교구 추가구입,2024-08-28,1500000,인천광역시교육청 인천동막초등학교,인천동막초등학교,렛츠 메이크,7341024,초등학교,인천광역시,
인천-2bf24a055aec,물품,코딩동아리 교구 구입비 지급(카드),2024-08-28,220000,인천광역시교육청 인천중산고등학교,인천중산고등학교,쿠팡 주식회사,7310562,고등학교,인천광역시,
인천-03d6ffd9884e,물품,[목적-AI스마트로봇모델학교]샘플 코딩로봇 구입,2024-08-26,385000,인천광역시교육청 용현여자중학교,용현여자중학교,주식회사 큐브로이드,7321083,중학교,인천광역시,
인천-8e4e485d36c4,물품,2024년 단위학교 영재학급 2학기 물품 구입(5학년)[레고 에듀케이션 코딩교...,2024-08-26,557000,인천광역시교육청 인천정각초등학교,인천정각초등학교,(주)에듀에이드,7341056,초등학교,인천광역시,
인천-e11cfffdafe4,물품,정보화기기 소모품 및 코딩 수업용 교구 구입 비용 지출,2024-08-22,240260,인천광역시교육청 인천청람초등학교,인천청람초등학교,지마켓글로벌 유한책임회사(지마켓),7361267,초등학교,인천광역시,
인천-b4968e365d16,물품,안산발명영재학급 8월 준비물(블록코딩 게임만들기) 구입비 지급,2024-08-21,411400,인천광역시교육청 인천안산초등학교,인천안산초등학교,주식회사 지마켓(옥션),7331201,초등학교,인천광역시,
