회계연도,기관명,계약명,계약일,계약금액,계약방법,계약상대자,키워드
2026,이리서초등학교,늘봄학교 물품 구입(3D스팀펜부),2026-07-01,3102000,,주식회사 제트플레이,3D스팀펜
2026,군산상일고등학교,2026학년도 과학문화융합 교육과정 첨단 과학 기자재(스마트 AI 천체망원경 시스타 S30,2026-05-15,1050000,,클리프7.3,AI 천체망원경
2026,남원용성고등학교,(AI역량강화) 5-1 인공지능(AI) 모델링 및 성능평가 실무 과정(AICE 자격연계) 용역 계약,2026-06-29,5969100,,(주)케이티,AICE
2026,임실초등학교,2026학년도 AI 디지털 활용 선도학교 1학기 AIDT 구매 계약,2026-04-16,3206500,,주식회사 아이스크림미디어,AIDT
2026,이리팔봉초등학교,AI 디지털 교육자료(구AIDT) 구매 요청,2026-04-10,2197200,,(주) 천재교과서,AIDT
2026,전주동초등학교,"AI·디지털 활용 선도학교 AI디지털교육자료 및 AI코스웨어, 에듀테크 구독",2026-05-13,8243840,,주식회사 아이스크림미디어,AI디지털교육자료
2026,전주동초등학교,"AI·디지털 활용 선도학교 AI디지털교육자료 및 AI코스웨어, 에듀테크 구독1",2026-04-30,2329500,,(주)아이젠테크,AI디지털교육자료
2026,정읍남초등학교,AI코스웨어 수학학습프로그램 이용권 지급(AI마타수학),2026-04-10,3979800,,마타에듀 주식회사,AI마타수학
2026,정읍남초등학교,AI코스 수학코스웨어 구독료 지급(AI아크수학),2026-04-21,1161000,,(주)아이스크림미디어,AI아크수학
2026,회현초등학교,AI 디지털 선도학교 에듀테크 추가 구입(Chat GPT),2026-05-15,1197600,,으뜸스쿨,Chat GPT
2026,전북과학고등학교,"2026학년도 전북과학고 에듀테크 생성형 AI 구독료(Chat GPT, Gemini)(S2",2026-03-30,11596000,,아이티존(주),Chat GPT
2026,덕암정보고등학교,2026년 AI·디지털 활용 선도학교 교사용 생성형 AI구독료 지출(Claude ),2026-05-22,1302000,,주식회사 스쿨온담,Claude
2026,배영고등학교,2026학년도 AI 선도학교 운영을 위한 DBpia 학술 DB 및 AI 코스웨어 프로그램 구입비 지출,2026-08-25,3028000,,(주)누리미디어,DBpia
2026,군산제일고등학교,[G2B] 2026학년도 과학중점학교 교육 프로그램(DBpia) 구독 [지출],2026-04-24,1090000,,(주)누리미디어,DBpia
2026,호남고등학교,2026 AI 디지털 활용 선도학교 에듀테크(DBpia AI) 라이센스 구독권 구입,2026-04-21,2563500,,(주)누리미디어,DBpia
2026,전라고등학교,2026학년도 DBpia 구독,2026-04-16,1090000,,(주)누리미디어,DBpia
2026,군산여자고등학교,2026. 학술논문사이트(DBpia) 구독료 지급,2026-04-07,1090000,,(주)누리미디어,DBpia
2026,이리계문초등학교,2026 학년도 교원용 에듀테크 구독료 지급(Gemini pro),2026-05-08,2040000,,스마트에듀,Gemini
2026,군산기계공업고등학교,2026학년도 AI 디지털 활용 선도학교 관련 소프트웨어(Gemini) 구입,2026-04-07,5174000,,나이스쿨,Gemini
2026,전주공업고등학교,2026. 기계과 CAD실 의자 구입,2026-07-10,1930360,,전북지방조달청,Or CAD
2026,군산기계공업고등학교,2026학년도 공학2관 2층 전기시스템제어과 전기CAD실 PC수리,2026-03-24,1092000,,군산IT,Or CAD
2026,전주동신초등학교,2026학년도 디지털선도학교 에듀테크 도구-Padlet(패들렛) 이용권 구입,2026-09-09,1120000,,아이티존(주),Padlet
2026,운주중학교,2026 지능형 과학실 비품 및 운영용품(SMART LED 전자칠판) 구입,2026-07-09,5120000,,주식회사 국제스쿨,SMART
2026,임실초등학교,2026년 AI 디지털 활용 선도학교 교사용 에듀테크(Suno) 구입 계약,2026-06-01,2760000,,리프레쉬업,Suno
2026,군산동원중학교,2026년 AI·디지털 활용 선도학교 소프트웨어(ZEP) 구입,2026-05-18,4950000,,주식회사 젭,ZEP
2026,전주화정초등학교,"2026년 AI 중점학교 운영을 위한 3~6학년 SW, AI 프로그램 구독(ZEP SCHOOL)",2026-04-28,3200000,,나이스쿨,ZEP
2026,장수초등학교,2026학년도 미래학교 운영을 위한 에듀테크 이용권(ZEP 퀴즈) 구입,2026-04-15,1050000,,주식회사 젭,ZEP
2026,김제검산초등학교,"2026학년도 AI 디지털 활용 선도학교 운영을 위한 에듀테크(ZEP QUIZ, ZEP S",2026-04-02,2160000,,주식회사 젭,ZEP
2026,이일여자중학교,2026학년도 스마트 공지시스템 e알리미 프로그램 사용료 지급,2026-03-12,1188000,,주식회사 이웃닷컴,e알리미
2026,군산중앙중학교,2026년 e알리미 운영에 따른 사용료 결제,2026-03-10,1188000,,주식회사 이웃닷컴,e알리미
2026,전주온고을중학교,2026학년도 e알리미 사용료 지급,2026-03-09,1584000,,주식회사 이웃닷컴,e알리미
2026,전주하가초등학교,2026학년도 e알리미 서비스 이용료 지급,2026-03-05,1584000,,주식회사 이웃닷컴,e알리미
2026,이서초등학교,2026학년도 e알리미 사용권 계약,2026-03-03,1188000,,(주)이웃닷컴,e알리미
2026,군산동산중학교,2026학년도 e알리미 서비스 사용 계약,2026-03-01,1584000,,주식회사 이웃닷컴,e알리미
2026,전주서중학교,2026학년도 e알리미 서비스 계약,2026-03-01,1584000,,주식회사 이웃닷컴,e알리미
2026,삼례중학교,2026학년도 e알리미 서비스 계약,2026-03-01,1188000,,주식회사 이웃닷컴,e알리미
2026,전주오송중학교,2026 스마트 e알리미(가정통신문) 사용 계약,2026-03-01,1584000,,주식회사 이웃닷컴,e알리미
2026,전주만성초등학교,2026학년 e알리미(스마트공지시스템) 서비스 용역 계약,2026-03-01,1980000,,주식회사 이웃닷컴,e알리미
2026,부안동초등학교,2026학년도 e알리미 서비스 용역,2026-03-01,1188000,,주식회사 이웃닷컴,e알리미
2026,전주서신중학교,2026학년도 e알리미 서비스 사용 용역 계약,2026-02-26,1584000,,주시회사 이웃닷컴,e알리미
2026,군산동원중학교,2026학년도 스마트공지시스템 e알리미 용역,2026-02-26,1584000,,주식회사 이웃닷컴,e알리미
2026,정읍중학교,2026학년도 학교시설관리 각종 용역비(e알리미),2026-02-25,1188000,,주식회사 이웃닷컴,e알리미
2026,군산산북중학교,2026학년도 스마트공지시스템 e알리미 사용 계약,2026-02-19,1188000,,주식회사 이웃닷컴,e알리미
2026,전주고등학교,2026학년도 2학기 학교연계 공동교육과정(물리) 실험재료 구입,2026-09-10,2796000,,(주)인투과학,공동교육과정
2026,전주고등학교,2026학년도 2학기 학교연계 공동교육과정 실험재료 구입(2차),2026-09-10,1500000,,(주)인투과학,공동교육과정
2026,남원여자고등학교,공동교육과정 물리학 실험 운영 교구 구입,2026-09-09,4945000,,주식회사 인투과학,공동교육과정
2026,전주고등학교,2026학년도 2학기 학교연계 공동교육과정 실험재료 구입(1차),2026-09-03,1114000,,청하에듀,공동교육과정
2026,남원제일고등학교,NCS기반직업계고학점제운영 공동실습소 공동교육과정 차량용역비,2026-09-02,3500000,,(유)천일고속관광,공동교육과정
2026,전북제일고등학교,[공동교육과정] 교과서 및 연구용 도서 구입,2026-08-24,1016040,,(주)선두,공동교육과정
2026,이리여자고등학교,2026학년도 2학기 공동교육과정 실습재료 및 기자재 구입(생명과학실험),2026-08-24,1000000,,주식회사 퍼스트랩,공동교육과정
2026,전주중앙여자고등학교,2026학년도 2학기 온라인 공동교육과정 세계 문제와 미래 사회 도서 구입비 지급,2026-08-21,1953000,,하나도서,공동교육과정
2026,전주고등학교,2026학년도 학교연계 공동교육과정 실험재료 구입,2026-08-14,1110400,,(주)생물나라,공동교육과정
2026,남원서진고등학교,2026학년도 온라인 공동교육과정 운영 자료집 제작,2026-07-13,1100000,,대영기획,공동교육과정
2026,전북제일고등학교,[공동교육과정] 학습 물품 구입,2026-07-11,1500000,,오피스디포익산점,공동교육과정
2026,이리여자고등학교,2026학년도 공동교육과정(화학실험) 수업 기자재 구입,2026-07-06,1000000,,대성과학,공동교육과정
2026,유일여자고등학교,2026 1학기 스포츠개론 학교연계 공동교육과정 물품을 구입,2026-06-16,1560000,,참 스포츠,공동교육과정
2026,전주중앙여자고등학교,[원인행위]2026학년도 1학기 온라인 공동교육과정 고급 생명과학 MTB 프로젝트 실험활동,2026-06-10,1053000,,주식회사 미래와상상,공동교육과정
2026,전북여자고등학교,2026학년도 공동교육과정 과학과제연구 실험 재료 구입비 지출,2026-05-28,2712730,,금하교육,공동교육과정
2026,전북여자고등학교,2026학년도 공동교육과정 과학과제연구 실험 물품 구입비 지출,2026-05-28,1193280,,인현교육,공동교육과정
2026,전북여자고등학교,2026학년도 공동교육과정 고급생명과학 실험 물품 구입비 지출,2026-05-22,1604300,,금하교육,공동교육과정
2026,전주고등학교,2026학년도 학교연계 공동교육과정 물리학 실험 수업을 위한 물품구입,2026-05-13,1760000,,(주)인투과학,공동교육과정
2026,전주고등학교,2026학년도 1학기 학교연계 공동교육과정 운영을 위한 물품구입,2026-05-13,1136000,,청하에듀,공동교육과정
2026,전주고등학교,2026학년도 학교연계 공동교육과정 수업 운영물품 구입,2026-05-11,1114220,,(주)생물나라,공동교육과정
2026,전주한일고등학교,(원인행위)2026학년도 공동교육과정 과학 과제 연구 실험 실습 물품 구입,2026-05-08,3008300,,지마켓글로벌 유한책임회사,공동교육과정
2026,유일여자고등학교,2026학년도 1학기 공동교육과정 화학실험 수업 재료 구입,2026-05-01,2007100,,금하교육,공동교육과정
2026,전주중앙여자고등학교,[원인행위]2026학년도 1학기 온라인 공동교육과정 고급 생명과학 도서 구입,2026-04-02,1041480,,하나도서,공동교육과정
2026,전주고등학교,2026학년도 학교연계 공동교육과정 실험재료 구입,2026-03-31,1480800,,(주)생물나라,공동교육과정
2026,전주고등학교,2026학년도 학교연계 공동교육과정 운영을 위한 화학과 물품구입,2026-03-30,1322100,,청하에듀,공동교육과정
2026,백운중학교,2026학년도 공동교육과정 수업(테니스) 운영 비품 구입,2026-03-11,2814800,,제이엠,공동교육과정
2026,전주양현초등학교,2026. 교원안심번호서비스 신청,2026-07-31,1320000,,세이프어드바이져,교원안심번호
2026,군산금강중학교,[원인행위] 2026학년도 교원안심번호 서비스(티처콜) 용역계약 대금 지급,2026-03-24,1188000,,주식회사 티로그텔레콤,교원안심번호
2026,전주동신초등학교,2026학년도 교원안심번호(티처콜) 구입비 지급,2026-03-19,1584000,,주식회사 티로그텔레콤,교원안심번호
2026,군산여자상업고등학교,2026학년도 교원안심번호 및 학교업무용 전화녹음 서비스 용역 계약,2026-03-09,1500000,,넷브리즈(주),교원안심번호
2026,군산중학교,2026학년도 교원안심번호 서비스 이용료,2026-03-06,1188000,,주식회사 티로그텔레콤,교원안심번호
2026,전주화정초등학교,2026학년도 교원안심번호서비스 정액제 이용요금 납부,2026-03-04,1056000,,주식회사 티로그텔레콤,교원안심번호
2026,남원월락초등학교,교원안심번호(티처콜) 요금 지출,2026-03-01,1260000,,(주)티로그텔레콤,교원안심번호
2026,군산동고등학교,2026학년도 교원안심번호서비스(랑톡) 사용료 지급,2026-03-01,1500000,,(주)케이티,교원안심번호
2026,전주고등학교,전주고 야구장 훈련여건 개선 물품 구입 및 홈그라운드 보수작업 실시,2026-06-30,9207000,,주식회사 비컨설츠코리아,그라운드
2026,전주서곡초등학교,AI SW 교구구입 지원사 네오봇 구입,2026-07-16,1592800,,테이크세븐,네오봇
2026,오산남초등학교,정보 SW 교육 교구 구입(네오봇),2026-06-19,2310000,,창의플러스,네오봇
2026,오산남초등학교,정보 SW 교육 교구 구입(네오쏘코),2026-06-26,2730000,,창의플러스,네오쏘코
2026,영만초등학교,2026 AI 교육 활동을 위한 에듀테크 구입(노션 외),2026-04-28,4330000,,주안테크,노션
2026,전주풍남중학교,[S2B] 에듀테크 소프트웨어(다했니) 구입비 지급,2026-04-14,1056000,,에듀지원주식회사,다했니
2026,김제여자고등학교,자공고 진로 및 진학활동을 위한 학술콘텐츠(디비피아) 구독,2026-06-29,3028000,,(주)누리미디어,디비피아
2026,남원국악예술고등학교,AI디지털 선도학교 운영을 위한 교육용 소프트웨어 및 디지털교과서 구입,2026-08-28,3992000,,(주) 천재교과서,디지털교과서
2026,전주우전초등학교,2026학년도 AI 디지털 활용 선도학교 운영 코스웨어(띵커벨 이용권) 구입,2026-08-28,1700000,,(주)아이스크림미디어,띵커벨
2026,원광중학교,"2026 전북미래학교 에듀테크 활용 업무효율화 프로그램(클리포, 띵커벨) 구매(클리포)",2026-04-15,1782000,,주식회사 데이터드리븐,띵커벨
2026,김제검산초등학교,2026학년도 AI 디지털 활용 선도학교 운영을 위한 에듀테크(띵커벨) 구독,2026-04-02,3315000,,(주)아이스크림미디어,띵커벨
2026,성내초등학교,2026 지능형 과학실 구축을 위한 교구 레고키트 (고학년용) 구입 (S2B),2026-09-10,2128000,,위드세인,레고
2026,전주진북초등학교,AI중점학교 레고에듀케이션 컴퓨터사이언스 AI PRO PLUS 11 패키지 구입,2026-08-27,4320000,,주식회사 퓨너스,레고
2026,고수초등학교,[원인행위] 2026년 AI 중점학교 운영 물품 구입(레고 사이언스),2026-08-27,4320000,,(주)핸즈온테크놀러지,레고
2026,영만초등학교,2026. SW·AI 교구구입 지원사업 물품 구입(레고확장부품 외 2종),2026-08-27,1500000,,남성교육,레고
2026,격포초등학교,2026학년도 늘봄프로그램운영 재료 구입비 지급(레고닥터),2026-08-11,1876000,,에듀 올,레고
2026,진안초등학교,2026. 여름방학 중 늘봄학교 진안방학캠퍼스 퍼스트레고 프로그램 운영,2026-07-31,2340000,,주식회사 오소프,레고
2026,진안초등학교,2026. 여름방학 중 늘봄학교 진안방학캠퍼스 퍼스트레고 프로그램 운영용품 구입,2026-07-31,10350000,,주식회사 오소프,레고
2026,군산신흥초등학교,2026학년도 선택형(돌봄)프로그램 운영 물품(레고블록필통 외 22종) 구입,2026-07-14,1000000,,드림인코,레고
2026,고창초등학교,2026학년도 AI중점학교 운영물품 구입(레고스파이크 프라임),2026-07-07,5535000,,(주)에듀에이드,레고
2026,전주원동초등학교,레고 스파이크 프라임 구입,2026-06-04,2880000,,주식회사 다안,레고
2026,청완초등학교,AI코딩 교육용 조립식 레고 기자재 구입,2026-05-27,7200000,,주식회사 퓨너스,레고
2026,삼례초등학교,2026학년도 AI코스웨어 운영 물품(레고 사이언스키트) 1차 구입,2026-05-14,8280000,,주식회사 퓨너스,레고
2026,이리남초등학교,2026년 AI중점학교 운영을 위한 AI교구(레고 컴퓨터 사이언스 앤 AI) 구입,2026-05-12,6201000,,(주)핸즈온테크놀러지,레고
2026,임실동중학교,정보 교과 교구 퓨너스 레고에듀케이션 스파이크 프라임 AI PRO 패키지 구입 계약,2026-05-06,2880000,,더프라임,레고
2026,부안동초등학교,4월 늘봄 실험과학/레고닥터/로봇과학 재료 구입,2026-04-29,1555900,,에듀 올,레고
2026,임실동중학교,2026. 정보 교과 수업 교구 퓨너스 레고에듀케이션 스파이크 에센셜 인공지능 패키지 구입,2026-04-17,2700000,,더프라임,레고
2026,전주중인초등학교,[S2B]2026학년도 AI·디지털활용 선도학교 운영물품 구입(퓨너스 레고에듀케이션),2026-04-15,3600000,,주식회사 퓨너스,레고
2026,익산가온초등학교,AI 중점학교 운영을 위한 물품(레고에듀케이션) 구입,2026-04-07,5040000,,주식회사 퓨너스,레고
2026,진안초등학교,"2026학년도 AI중점학교 1,2학년군 레고 수업 체험",2026-04-03,4000000,,주식회사 퓨너스,레고
2026,진안초등학교,2026학년도 AI 중점학교 교육용 레고 스파이크 에센셜세트 구입(S2B),2026-04-03,6480000,,주식회사 퓨너스,레고
2026,용진초등학교,2026학년도 유치원 레고조립체험 용역 계약,2026-03-12,1610000,,블록피아,레고
2026,수소에너지고등학교,에어 컴프레서(공기압축기) 이동 설치,2026-05-27,3838000,,(주)한신전주콤푸레샤,레서
2026,전주덕일초등학교,2026학년도 AI·디지털 활용 선도학교 에듀테크 도구 구입(레서),2026-04-16,2000000,,주식회사 아티피셜 소사이어티,레서
2026,전주효천초등학교,2026학년도 AI 코스웨어 레서 구입,2026-03-31,10733000,,주식회사 아티피셜 소사이어티,레서
2026,군산푸른솔초등학교,2026학년도 늘봄과학교실 구축 물품(AI로봇 코딩) 구입,2026-05-06,2376000,,에이아이(AI)솔루션,로봇 코딩
2026,고수초등학교,[원인행위] 2026년 AI 중점학교 운영 물품 구입(코딩교육용 로봇팔키트),2026-09-07,2050000,,예원전북,로봇팔키트
2026,초처초등학교,AI 중점학교 로봇 교구 클레버블록 for 로비코 구입,2026-05-29,2750000,,소라스쿨,로비코
2026,초처초등학교,AI 중점학교 로봇 교구 로비코 코딩로봇 스쿨패키지 구입,2026-05-29,2100000,,주식회사네오스쿨,로비코
2026,호남고등학교,(s2b)2026 AI 디지털 활용 선도학교 코스웨어 라이센스 (리드포스쿨) 구독권 구입,2026-04-27,4000000,,주식회사 비주얼캠프,리드포스쿨
2026,정읍여자고등학교,학생 맞춤형 독서를 위한 디지털시선패턴분석 프로그램 구독료 지급(리드포스쿨),2026-04-24,5616000,,테크빌교육(주),리드포스쿨
2026,전북제일고등학교,AI 문해력 코스웨어 &apos;리드포스쿨&apos; 구입,2026-04-20,14040000,,주식회사 비주얼캠프,리드포스쿨
2026,춘포초등학교,2026학년도 AI·디지털 활용 선도학교 운영을 위한 AI코스웨어 구입(리드포스쿨),2026-04-16,2340000,,주식회사 비주얼캠프,리드포스쿨
2026,전주금평초등학교,2026학년도 디지털시선패턴분석프로그램(리드포스쿨) 구독 비용지급,2026-04-13,6700000,,주식회사 비주얼캠프,리드포스쿨
2026,이리팔봉초등학교,2026년 AI 디지털 활용 선도학교 운영을 위한 AI 리드포스쿨 구입,2026-04-07,2100000,,주식회사 비주얼캠프,리드포스쿨
2026,정읍중학교,2026학년도 영어독후활동프로그램(리딩게이트) 6개월 이용권 구입,2026-06-16,1000000,,주식회사 리딩게이트,리딩게이트
2026,한솔초등학교,2026학년도 AI 코스웨어 기반 학력향상 프로그램(리딩게이트) 이용권 구입,2026-05-13,3000000,,주식회사 리딩게이트,리딩게이트
2026,익산옥야초등학교,2026학년도 초등 영어학습 온라인 플랫폼 활용 프로그램(리딩게이트) 이용권 구입,2026-03-20,2000000,,주식회사 리딩게이트,리딩게이트
2026,이리영등초등학교,[카드] 2026학년도 AI디지털 활용 선도학교 운영을 위한 코스웨어(리딩앤) 구입,2026-06-08,2250000,,(주)아이포트폴리오,리딩앤
2026,정남초등학교,에듀테크 활용 콘텐츠(리딩앤) 구독료,2026-04-03,1089000,,(주)아이포트폴리오,리딩앤
2026,전주화정초등학교,2026학년도 AI.디지털활용 선도학교 운영을 위한 3~6학년 AI코스웨어(리딩앤) 구독,2026-04-02,7000000,,주식회사 아이포트폴리오,리딩앤
2026,한별고등학교,학생관리용 웹사이트 구축 및 리로스쿨 프로그램 설치 용역,2026-07-22,1650000,,주식회사 리로소프트,리로스쿨
2026,무주고등학교,학생 관리용 웹사이트 구축 및 리로스쿨 프로그램 설치,2026-07-21,2200000,,주식회사 리로소프트,리로스쿨
2026,전북제일고등학교,[다이로움 고교역량강화] 리로스쿨 프로그램 이용료,2026-06-09,3960000,,주식회사 리로소프트,리로스쿨
2026,김제여자고등학교,2026학년도 자율형공립고 운영지원 플랫폼(리로스쿨) 사용료,2026-04-07,2640000,,주식회사 리로소프트,리로스쿨
2026,성원고등학교,2026년도 리로스쿨(앱)이용료 계약,2026-03-24,2640000,,(주)리로소프트,리로스쿨
2026,함열여자고등학교,2026학년도 리로스쿨 이용료 지급,2026-03-23,2640000,,주식회사 리로소프트,리로스쿨
2026,전주중앙여자고등학교,[원인행위]2026학년도 전주중앙여고 통합관리 프로그램 리로스쿨 이용료 지급,2026-03-20,4356000,,주식회사 리로소프트,리로스쿨
2026,군산고등학교,학생관리용 교무학사 통합시스템(리로스쿨) 프로그램 이용 계약,2026-03-19,3960000,,주식회사 리로소프트,리로스쿨
2026,이일여자고등학교,2026학년도 학습관리프로그램(리로스쿨) 이용료 납부,2026-03-12,3960000,,주식회사 리로소프트,리로스쿨
2026,군산상일고등학교,2026학년도 리로스쿨 구매비 지급,2026-03-06,3300000,,(주)리로소프트,리로스쿨
2026,이리고등학교,2026학년도 전북미래학교 리로스쿨 프로그램 이용료 지급,2026-03-01,3960000,,주식회사 리로소프트,리로스쿨
2026,익산고등학교,리로스쿨 사용료,2026-03-01,2640000,,주식회사 리로소프트,리로스쿨
2026,전주고등학교,2026학년도 에듀테크 환경 조성을 위한 학사운영 통합 솔루션 리로스쿨 사용료 지급,2026-03-01,4356000,,주식회사 리로소프트,리로스쿨
2026,전주신흥고등학교,2026년도 리로스쿨 1년 사용료 계약료 납부,2026-03-01,4356000,,주식회사 리로소프트,리로스쿨
2026,남원국악예술고등학교,리로스쿨 프로그램 연간 사용료,2026-03-01,1980000,,주식회사 리로소프트,리로스쿨
2026,남원서진고등학교,2026학년도 리로스쿨 프로그램 이용,2026-02-27,2640000,,주식회사 리로소프트,리로스쿨
2026,고창북고등학교,2026학년도 리로스쿨 프로그램 사용 계약,2026-02-26,1980000,,주식회사 리로소프트,리로스쿨
2026,전주여자고등학교,2026학년도 학교 교육 온라인 플랫폼(리로스쿨) 사용 계획 및 사용료 지급,2026-02-26,4356000,,주식회사 리로소프트,리로스쿨
2026,군산동고등학교,2026학년도 학생관리용 웹사이트(리로스쿨) 프로그램 용역계약,2026-02-26,3960000,,주식회사 리로소프트,리로스쿨
2026,이리여자고등학교,2026학년도 리로스쿨 사용료 집행,2026-02-24,3960000,,주식회사 리로소프트,리로스쿨
2026,전라고등학교,2026학년도 리로스쿨 프로그램 이용 용역,2026-02-20,4356000,,주식회사 리로소프트,리로스쿨
2026,군산여자고등학교,2026학년도 리로스쿨프로그램 사용 계약,2026-02-19,4356000,,주식회사 리로소프트,리로스쿨
2026,전주솔내고등학교,교무학사프로그램(리로스쿨) 용역 계약,2026-02-13,4356000,,주식회사 리로소프트,리로스쿨
2026,전주근영여자고등학교,2026학년도 교육정보플랫폼(리로스쿨) 운영비 지출,2026-01-28,3960000,,주식회사 리로소프트,리로스쿨
2026,진안여자중학교,후관동 옥상 난간 박락현상에 따른 콘크리트 외피 정리,2026-07-31,3000000,,제이에스(J.S)하우징,리트
2026,한국한방고등학교,한국한방고등학교 본관동 개축공사 관급자재(철근콘크리트용 봉강) 구입비 지급,2026-07-24,73270810,,전라북도교육청 한국한방고등학교 전북지방조달청,리트
2026,전북체육고등학교,제1체육관 계단 벽체 콘크리트 및 우수홈통 막힘 보수,2026-07-09,1497000,,유림eng,리트
2026,관촌중학교,본관 후관 연결 도복도 콘크리트 천정 보수,2026-06-09,1565000,,유림ENG,리트
2026,군산중학교,바닥 콘크리트 포장 보수공사,2026-05-22,6219400,,(유)대경건설,리트
2026,군산중학교,바닥 콘크리트 포장 보수공사,2026-05-15,3502420,,(유)대경건설,리트
2026,전일고등학교,본관동 뒷 배수로 구간 콘크리트 보수 공사비 지급,2026-05-14,2277000,,아인창호,리트
2026,완산여자고등학교,건물 개축 포장 공사 관급자재_보차도용콘크리트블록,2026-05-11,15445000,,전북지방조달청,리트
2026,군산대성중학교,"2026. 본관동 증개축공사 토목 부분 철근콘크리트용봉강 이형봉강(SD500,D13) 구입",2026-03-24,1350810,,한국제강주식회사,리트
2026,군산대성중학교,2026. 본관동 증개축공사 건축부분 철근콘크리트용봉강 이형봉강(SD500) 2종 구입비(,2026-03-17,45286170,,한국제강주식회사,리트
2026,군산대성중학교,2026.본관동 증개축공사 철근콘크리트용봉강 이형봉강(SD500)3종 구입비(1차 납품분),2026-03-17,62011030,,한국제강주식회사,리트
2026,완주고등학교,철근콘크리트용 봉강 구입비 지급,2026-02-25,9506210,,전북지방조달청,리트
2026,부안동초등학교,[리틀팍스] 영어 학습지원 소프트웨어 구입 계획,2026-05-04,1000000,,(주)리틀팍스,리틀팍스
2026,전주용흥초등학교,2026학년도 마음EASY검사 선도학교 마음건강 지원 물품 구입,2026-09-11,1273440,,일등교육사,마음EASY검사
2026,전주대정초등학교,2026학년도 마음EASY검사 선도학교 학생 외부전문기관 상담 및 종합심리검사 연계,2026-09-03,1000000,,허그맘허그인 심리상담센터 전주점,마음EASY검사
2026,군산동고등학교,[S2B]과학문화융합 교육과정 동아리 물품(마이크로비트 마퀸) 구입,2026-07-03,1008000,,나이스쿨,마이크로비트
2026,영선중학교,[AI중점학교] 물품 구입(마이크로비트),2026-05-11,4538000,,주식회사 에듀올가,마이크로비트
2026,전주용소초등학교,AI중점학교 운영 물품 구입(마이크로비트 키트),2026-04-03,2847000,,주식회사네오스쿨,마이크로비트
2026,전주만성중학교,"2026학년도 정보과 코스웨어 프로그램(엔트리, 마이크로비트) 구입비 지급",2026-03-24,2500000,,(주)엘리스그룹,마이크로비트
2026,군산동고등학교,[S2B]기술 교과 수업을 위한 교구 구입(마이크로비트 지니어스 키트),2026-03-20,1700000,,에이스몰,마이크로비트
2026,전주우전중학교,2026년 AI 코스웨어 마타수학 사용권 구입(미래학교),2026-09-03,4224000,,마타에듀 주식회사,마타수학
2026,옥구중학교,(원인) 2026. 수학과 AI코스웨어 마타수학 프로그램 사용권 구입,2026-04-28,1346400,,마타에듀 주식회사,마타수학
2026,장수초등학교,2026학년도 미래학교 운영을 위한 AI 코스웨어(마타수학) 구입,2026-04-14,2494800,,마타에듀 주식회사,마타수학
2026,전주화정초등학교,2026학년도 AI.디지털활용 선도학교 운영을 위한 5학년 AI코스웨어(마타수학) 구독,2026-04-02,7000000,,마타에듀 주식회사,마타수학
2026,전주만성중학교,2026학년도 수학과 코스웨어 프로그램(마타수학) 구독료 지급,2026-03-09,2000000,,마타에듀 주식회사,마타수학
2026,군산기계공업고등학교,2026학년도 AI 디지털 활용 선도학교 관련 프로그램 구입(매쓰홀릭),2026-08-03,3600000,,테크빌교육(주),매쓰홀릭
2026,부안동초등학교,[매쓰홀릭] 학습지원 소프트웨어 구독,2026-05-04,6000000,,테크빌교육(주),매쓰홀릭
2026,전주중인초등학교,2026학년도 AI·디지털활용 선도학교 운영물품 구입(매쓰홀릭T 수학앱),2026-04-15,3880800,,테크빌교육(주),매쓰홀릭
2026,정읍여자고등학교,학생 맞춤형 수업을 위한 AI·디지털 도구 구입 (수학AI매쓰홀릭T),2026-04-13,5082000,,테크빌교육(주),매쓰홀릭
2026,전주온빛중학교,수학과 AI코스웨어 프로그램(매쓰홀릭) 구독,2026-04-07,19550000,,테크빌교육(주),매쓰홀릭
2026,격포초등학교,2026학년도 1~6학년 학생 대상 AI 코스웨어 프로그램(매쓰홀릭T) 구입비 지급,2026-03-25,2019600,,테크빌교육(주),매쓰홀릭
2026,전주완산서초등학교,2026년 지능형과학실 물품(VR 메타퀘스트3) 구입 계약(S2B),2026-08-27,4785000,,에스와이정보기술,메타퀘스트
2026,이리남초등학교,2026년 AI중점학교 운영을 위한 AI교구(VR기기 메타퀘스트3) 구입,2026-05-20,1425000,,으뜸스쿨,메타퀘스트
2026,전북중학교,예술교육활성화 미니북 스크랩 학생미술 수업자료 구입비 지출,2026-06-12,1139200,,신문광서림,미니북
2026,대흥초등학교,2026 지능형 과학실+ 구축 비품 미래과학 VR교실 솔루션 구입비(S2B),2026-07-27,4400000,,주식회사 메타에듀시스,미래과학
2026,군산여자상업고등학교,2026년 미래과학자 진로체험 부스 운영 용역 계약,2026-06-05,7000000,,한솔에듀,미래과학
2026,군산제일고등학교,[S2B] 미래과학 탐구 프로그램 용역 계약 [지출],2026-04-16,5994000,,세종과학교육협동조합,미래과학
2026,동신초등학교,[계약_S2B] 2026 동신 미래과학한마당 운영물품 구입 계약,2026-04-08,2000000,,인지산업,미래과학
2026,군산월명초등학교,2026학년도 늘봄학교 교재교구(3월) 구입(미래과학),2026-03-25,1100000,,(주) 큰사람아카데미,미래과학
2026,정읍고등학교,2026 순수공부 60시간 교재 구입(미래엔 평가 문제집 외 26종),2026-07-21,1925870,,보람서점,미래엔
