계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
-2b745e0cd130,물품,원격수업(온오프라인 연계수업) 기자재 인공지능 스피커 구입(1차),2022-09-28,,강원특별자치도교육청 남산초등학교,남산초등학교,,,,강원특별자치도,
-98f3f41a3698,물품,(G2B)인공지능AI선도학교 노트북 구입,2022-09-28,,강원특별자치도교육청 원주고등학교,원주고등학교,,7801164,고등학교,강원특별자치도,
-024a3380596e,물품,인공지능(AI)교육 선도학교 운영 물품(로봇제작 세트 외) 구입 대금지급,2022-09-26,,강원특별자치도교육청 홍천중학교,홍천중학교,,7882063,중학교,강원특별자치도,
-65429ddc6d94,물품,[카드] 인공지능 교구 구입,2022-09-23,,강원특별자치도교육청 여량초등학교,여량초등학교,,7922027,초등학교,강원특별자치도,
-5e6f3d2d9926,물품,(카드)원격수업 및 미래교육 기자재 인공지능 책 읽어주는 램프 구입(1차),2022-09-20,,강원특별자치도교육청 남산초등학교,남산초등학교,,,,강원특별자치도,
-791a7b2ff9ac,물품,"인공지능(AI) 선도학교, 디지털문해력선도학교, 실시간 쌍방향 원격수업 기자재 구입(키보드",2022-09-01,,강원특별자치도교육청 인제초등학교,인제초등학교,,7962025,초등학교,강원특별자치도,
-06646ffdf6e1,물품,"[S2B]인공지능(AI) 선도학교, 디지털문해력선도학교, 실시간 쌍방향 원격수업 기자재 구",2022-08-31,,강원특별자치도교육청 인제초등학교,인제초등학교,,7962025,초등학교,강원특별자치도,
-01d284de4228,물품,[목]2022 인공지능[AI] 학습 프로그램 활용 스마트올패키지 구입비 지급,2022-07-13,,강원특별자치도교육청 고한초등학교,고한초등학교,,7922019,초등학교,강원특별자치도,
-a638f397e396,물품,[국고][교특]2022년 인공지능(AI)교육 선도학교 운영 교구 구입,2022-06-09,,강원특별자치도교육청 황지초등학교,황지초등학교,,7852023,초등학교,강원특별자치도,
-9b994f565bc6,물품,소프트웨어·인공지능 교육 교사 동아리,2022-06-08,,강원특별자치도교육청 화천정보산업고등학교,화천정보산업고등학교,,7801203,고등학교,강원특별자치도,
-418dec1a0d6c,물품,"2022 교육과정 기반 소프트웨어(SW), 인공지능(AI)교육 학생 동아리 센서로봇키트 구",2022-05-31,,강원특별자치도교육청 서부초등학교,서부초등학교,,7872026,초등학교,강원특별자치도,
-57f87d1cbaa3,물품,2022년 인공지능 데이터 문해력 시범학교 운영을 위한 노트북 구입,2022-05-30,,강원특별자치도교육청 강원고등학교,강원고등학교,,7801100,고등학교,강원특별자치도,
-e626b0ccee5d,물품,2022 소프트웨어(SW) 인공지능(AI) 교육 운영학교 교구 구입,2022-05-27,,강원특별자치도교육청 속초해랑중학교,속초해랑중학교,,7863058,중학교,강원특별자치도,
-2bcec194c951,물품,[카드] 인공지능교육 영상제작 조립컴퓨터 구입비 지출,2022-05-25,,강원특별자치도교육청 강릉명륜고등학교,강릉명륜고등학교,,7801093,고등학교,강원특별자치도,
-96c30a8890d1,물품,[인공지능 선도학교] 인공지능 프로그래밍 작업을 위한 보조모니터 구입,2022-05-20,,강원특별자치도교육청 강원과학고등학교,강원과학고등학교,,7801101,고등학교,강원특별자치도,
-fe05fb7d3b02,물품,2022 교육과정 기반 소프트웨어(SW)·인공지능(AI)교육 운영에 따른 수업 자료 구입,2022-05-18,,강원특별자치도교육청 현북중학교,현북중학교,,7863061,중학교,강원특별자치도,
-2af24bcc8c8a,물품,2022년 인공지능(AI)교육 선도학교 동아리활동 교구 구입(S2B),2022-05-18,,강원특별자치도교육청 천전초등학교,천전초등학교,,7812081,초등학교,강원특별자치도,
-021ba9e8f1ad,물품,인공지능교육 선도학교 학생동아리 활동 교구(인공지능 코딩로봇 코디로키 외) 구입,2022-05-16,,강원특별자치도교육청 귀둔초등학교,귀둔초등학교,,7962015,초등학교,강원특별자치도,
-498c985b9d73,물품,2022 귀둔 인공지능 교육의 날 체험활동 교구 구입,2022-05-11,,강원특별자치도교육청 귀둔초등학교,귀둔초등학교,,7962015,초등학교,강원특별자치도,
-fbfd6516b4a2,물품,2022 인공지능 융합교육 중심고등학교 교육키트 구입,2022-05-10,,강원특별자치도교육청 치악고등학교,치악고등학교,,7801191,고등학교,강원특별자치도,
-27db81d33045,물품,[나라장터]2022 인공지능교육선도학교 비품(노트북컴퓨터) 구입,2022-05-09,,강원특별자치도교육청 속초해랑중학교,속초해랑중학교,,7863058,중학교,강원특별자치도,
-f7c5cd236de6,물품,인공지능 및 고교학점제 선도학교 운영 물품 구입(핑퐁로봇),2022-05-09,,강원특별자치도교육청 황지정보산업고등학교,황지정보산업고등학교,,7801206,고등학교,강원특별자치도,
-44eadcef3230,물품,(g2b)2022년 인공지능(AI)교육 선도학교 운영에 따른 컴퓨터실 비품 구입(모니터,2022-05-06,,강원특별자치도교육청 남산초등학교,남산초등학교,,,,강원특별자치도,
-cadf35dc96cc,물품,인공지능(AI)교육 선도학교 운영 물품(노트북컴퓨터외) 구입-조달구입,2022-05-04,,강원특별자치도교육청 남원주중학교,남원주중학교,,7822130,중학교,강원특별자치도,
-a081b32f8e24,물품,(g2b)2022년 인공지능(AI)교육 선도학교 운영에 따른 비품구입(작업용의자-학생용),2022-05-02,,강원특별자치도교육청 남산초등학교,남산초등학교,,,,강원특별자치도,
-a4107f5f4734,물품,2022년 인공지능(AI)교육 선도학교 운영 컴퓨터실 전자칠판 구입,2022-05-02,,강원특별자치도교육청 치악중학교,치악중학교,,7822144,중학교,강원특별자치도,
-376761f05eb0,물품,[카드]교육과정기반 소프트웨어/인공지능 교구(상상블럭 외 1종) 구입비 지급,2022-04-27,,강원특별자치도교육청 샘마루초등학교,샘마루초등학교,,7822105,초등학교,강원특별자치도,
-4c9e96b44d12,물품,2022년 인공지능(AI)교육 선도학교 운영에 따른 STEAM 교육기자재 구입,2022-04-26,,강원특별자치도교육청 문혜초등학교,문혜초등학교,,7932020,초등학교,강원특별자치도,
