회계연도,기관명,계약방법,구분,계약명,계약일,계약금액,계약상대자,키워드
2026,여수한려초등학교,1인수의,물품,[S2B] 2026. AI·디지털 활용 선도학교 에듀테크 콘텐츠(블루킷 플러스) 구입,2026-05-20,2100000,위드현 에듀테크,에듀테크
2026,덕진초등학교,1인수의,물품,구독형 소프트웨어(에듀테크) 구입비 지급,2026-05-18,998000,아이티존(주),에듀테크
2026,영암낭주중학교,1인수의,물품,2026. 에듀테크 서비스(스픽) 구입,2026-05-15,352000,에듀스쿨,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 기반 수업 지원을 위한 에듀테크 구입(Chat GPT),2026-05-19,390000,비케이 에듀,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 기반 수업 지원을 위한 에듀테크 구입(수노AI 프로),2026-05-19,182000,올아이피정보통신 주식회사,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 기반 수업 지원을 위한 에듀테크 구입(유튜브 프리미엄),2026-05-19,190000,로그테크,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 기반 수업 지원을 위한 에듀테크 구입(Claude AI),2026-05-19,200000,주식회사 교육의정석,에듀테크
2026,삼호유치원,1인수의,물품,AI·디지털 기반 수업 지원을 위한 에듀테크 소프트웨어(캡컷프로) 구입,2026-05-20,458000,위드현 에듀테크,에듀테크
2026,삼호유치원,1인수의,물품,AI·디지털 기반 수업 지원을 위한 에듀테크 소프트웨어(수노) 구입,2026-05-20,171000,주안테크,에듀테크
2026,장성중앙초등학교,1인수의,물품,AI디지털 활용 선도학교 에듀테크 소프트웨어 구입(패들렛 외 1종),2026-05-18,1626000,클리프7.3,에듀테크
2026,장성중앙초등학교,1인수의,물품,AI디지털 활용 선도학교 에듀테크 소프트웨어 구입(심스페이스),2026-05-18,1560000,주식회사 레드포인트,에듀테크
2026,장성중앙초등학교,1인수의,물품,AI디지털 활용 선도학교 에듀테크 소프트웨어 구입(북크리에이터 외 1종),2026-05-18,2017000,유달스토어,에듀테크
2026,장성중앙초등학교,1인수의,물품,AI디지털 활용 선도학교 에듀테크 소프트웨어(아트봉봉) 구입,2026-05-18,3840000,(주)에디온,에듀테크
2026,용당초등학교,1인수의,물품,2026. AI·디지털 기반 수업지원을 위한 에듀테크(미리캔버스) 구입,2026-05-19,170000,위드스쿨(주),에듀테크
2026,용당초등학교,1인수의,물품,2026. AI·디지털 기반 수업지원을 위한 에듀테크(캡컷) 구입,2026-05-19,160000,사자곰,에듀테크
2026,용당초등학교,1인수의,물품,2026. AI·디지털 기반 수업지원을 위한 에듀테크(제미나이 프로) 구입,2026-05-19,600000,주식회사 교육의정석,에듀테크
2026,구림초등학교,1인수의,물품,유치원 에듀테크 지원비 집행(유튜브 프리미엄),2026-05-18,190000,에듀테크나인,에듀테크
2026,영암낭주중학교,1인수의,물품,2026. 에듀테크 서비스(캡컷 프로) 구입,2026-05-18,448000,클리프7.3,에듀테크
2026,영암낭주중학교,1인수의,물품,2026. 에듀테크 서비스(마누스) 구입,2026-05-15,200000,위드플러스,에듀테크
2026,해보초등학교,1인수의,물품,2026학년도 2030교실 운영을 위한 에듀테크 서비스 구독권(베이직 1계정) 구입비 지급,2026-05-15,210000,주식회사 젭,에듀테크
2026,구림초등학교,1인수의,물품,에듀테크 지원비 집행(유튜브 프리미엄),2026-05-12,548100,올아이피정보통신 주식회사,에듀테크
2026,구림초등학교,1인수의,물품,에듀테크 지원비 집행(구글 AI 플러스),2026-05-11,160800,위드현 에듀테크,에듀테크
2026,구림초등학교,1인수의,물품,에듀테크 지원비 집행(패들랫 플래티넘),2026-05-11,167000,원자,에듀테크
2026,구림초등학교,1인수의,물품,에듀테크 지원비 집행(일프로연산),2026-05-12,108000,(주)매쓰마스터,에듀테크
2026,장성중앙초등학교,1인수의,물품,AI디지털 활용 선도학교 에듀테크 소프트웨어 구입(심스페이스),2026-05-14,1560000,지마켓글로벌 유한회사,에듀테크
2026,장성중앙초등학교,1인수의,물품,AI디지털 활용 선도학교 에듀테크 소프트웨어 구입(아트봉봉 외 2종),2026-05-14,5857000,(주)아이스크림미디어,에듀테크
2026,여수한려초등학교,1인수의,물품,[카드] 2026. AI·디지털 활용 선도학교 에듀테크 콘텐츠( 교육용 투닝 Pro 라이선,2026-05-12,1972000,주식회사 툰스퀘어 (Toonsquare),에듀테크
2026,장흥관산중학교,1인수의,물품,생성형 인공지능 및 에듀테크 이용권 구입,2026-05-14,2752000,주식회사 레드포인트,에듀테크
2026,여수한려초등학교,1인수의,물품,[S2B] 2026. AI·디지털 활용 선도학교 에듀테크 콘텐츠(Suno AI) 구입,2026-05-11,546000,주식회사 레드포인트,에듀테크
2026,무안행복초등학교,1인수의,물품,2026.디지털 선도학교 에듀테크 및 AI코스웨어(자작자작) 구입,2026-05-11,3632000,(주)팀플백,에듀테크
2026,강진중앙초등학교,1인수의,물품,[S2B] 연구학교 과제 수행을 위한 에듀테크(Zoom 프로) 구독료 지출,2026-05-11,210000,주식회사 레드포인트,에듀테크
2026,강진중앙초등학교,1인수의,물품,"[S2B] 연구학교 과제 수행을 위한 에듀테크 구독료 지출(힉스필드, 메쉬AI, 러버블AI",2026-05-07,472000,나이스쿨,에듀테크
2026,강진중앙초등학교,1인수의,물품,[S2B] 연구학교 과제 수행을 위한 에듀테크 구독료 지출(AI기반 교우관계분석서비스),2026-05-07,3000000,(주)퓨전소프트,에듀테크
2026,강진중앙초등학교,1인수의,물품,[S2B] 연구학교 과제 수행을 위한 에듀테크 구독료 지출(블루킷),2026-05-07,144000,에듀스쿨,에듀테크
2026,강진중앙초등학교,1인수의,물품,"[S2B] 연구학교 과제 수행을 위한 에듀테크 구독료 지출(카훗, 레오나르도AI, 제미나이",2026-05-07,6440000,주식회사 레드포인트,에듀테크
2026,해보초등학교,1인수의,물품,2026학년도 2030교실 운영을 위한 에듀테크 서비스 구독권(Claude AI) 구입비,2026-05-12,442800,올아이피정보통신,에듀테크
2026,삼호중학교,1인수의,물품,2026. AI·디지털 기반 수업 에듀테크(띵커벨 구독료) 구입비 지급,2026-05-12,180000,주식회사 아이스크림미디어,에듀테크
2026,무안행복초등학교,1인수의,물품,2026.디지털 선도학교 에듀테크 및 AI코스웨어(북크리에이터) 구입,2026-05-11,230000,바이에듀,에듀테크
2026,무안행복초등학교,1인수의,물품,2026.디지털 선도학교 에듀테크 및 AI코스웨어(아트봉봉) 구입,2026-05-08,4860000,위드플러스,에듀테크
2026,무안행복초등학교,1인수의,물품,2026.디지털 선도학교 에듀테크 및 AI코스웨어(우리반 관계읽기) 구입,2026-05-08,3000000,(주)퓨전소프트,에듀테크
2026,무안행복초등학교,1인수의,물품,2026.디지털 선도학교 에듀테크 및 AI코스웨어(스페이스틴AI) 구입,2026-05-08,2250000,주식회사 교육문화,에듀테크
2026,무안행복초등학교,1인수의,물품,2026.디지털 선도학교 에듀테크 및 AI코스웨어(매쓰홀릭) 구입,2026-05-07,4000000,테크빌교육(주),에듀테크
2026,무안행복초등학교,1인수의,물품,2026.디지털 선도학교 에듀테크 및 AI코스웨어(레드브릭 클래스) 구입,2026-05-08,2260000,주식회사 레드브릭,에듀테크
