계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
R26TE14746110,기술용역,부평초등학교 2026년 AI 어드벤처 행사 및 체험 프로그램 운영 용역 계약,2026-05-11,19800000,경기도교육청 경기도구리남양주교육청 부평초등학교,부평초등학교,주식회사 클래스포에듀,7652237,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01844623&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14747065,기술용역,덕소중학교 1학년 다재다능한 AI체험,2026-05-11,1750000,경기도남양주교육청 덕소중학교,덕소중학교,주식회사 디에스 컴퍼니,7652053,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01843258&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14748042,기술용역,발산중-2026창의영재동아리 인공지능교육 계약,2026-05-14,2475000,경기도고양교육청 발산중학교,발산중학교,주식회사 하이스타터,7621019,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01845914&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14748262,기술용역,[투닝] AI 디지털 학습지원 소프트웨어 구입,2026-05-11,2300000,전북특별자치도교육청 전북특별자치도부안교육지원청 부안동초등학교,부안동초등학교,주식회사 툰스퀘어,8462028,초등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01814185&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14749692,기술용역,2026 AI 디지털 활용 선도학교 교육과정 운영비 계약,2026-05-11,17640000,경기도파주교육청 청암초등학교,청암초등학교,주식회사 씨티,7681055,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01845856&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14749723,기술용역,남산초 AI리터러시교육 강사비 및 운영비 계약,2026-03-11,15000000,서울특별시중부교육청 서울남산초등학교,서울남산초등학교,(주)피플즈,7061060,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01846531&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14749866,기술용역,2026년 미래를 여는 드론& 자율주행 SW 프로그램 위탁 용역,2026-05-13,17400000,경기도교육청 경기도가평교육지원청 가평초등학교,가평초등학교,엔에스테크놀로지 주식회사,7721010,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01842165&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14750102,기술용역,2026년 심원초등학교 AI과학 진로 체험활동 용역계약,2026-05-08,10000000,경기도부천교육청 심원초등학교,심원초등학교,프로브,7581089,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01838389&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14750855,기술용역,AI활용 진로탐색 프로그램 운영 용역계약,2026-05-12,4800000,경기도교육청 경기도시흥교육지원청 시흥가온중학교,시흥가온중학교,주식회사 어썸스쿨,7781173,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01845760&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R26TE14750994,기술용역,2026학년 AI중점학교 연계 놀이체험한마당 용역 계약,2026-05-11,11996700,대전광역시교육청 대전광역시서부교육지원청 대전삼천초등학교,대전삼천초등학교,주식회사교육회사호연지기,7451092,초등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01839901&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
