회계연도,기관명,계약명,계약일,계약금액,계약방법,키워드
2022,성덕고등학교,2022학년도 진로심리검사지 구입,2022-03-28,2182000,1인수의,심리검사
2022,전남고등학교,2022학년도 진로표준화 심리검사지 구입비 지급,2022-03-15,1980400,1인수의,심리검사
2022,서강중학교,1학기 표준화 심리검사 실시,2022-03-21,1714500,1인수의,심리검사
2022,신가중학교,2022 진로 표준화 심리검사 수수료 지출,2022-03-23,2121900,1인수의,심리검사
2022,효천초등학교,"2022학년도 4,5,6학년 진로심리검사지 구입 요청",2022-03-08,3669000,1인수의,심리검사
2022,광주동성여자중학교,"2022학년도 1,2,3학년 표준화심리검사 실시 예산 신청",2022-03-21,1632000,1인수의,심리검사
2022,용두중학교,2022학년도 진로표준화 심리검사 실시 계획 및 관련 경비 지급,2022-03-18,2448600,1인수의,심리검사
2023,첨단초등학교,Wee클래스 학생 심리검사 및 상담 치료비 지원,2023-12-27,1143000,1인수의,심리검사
2023,효천중학교,"2023학년도 1학년, 2학년 학생 교육회복프로그램(도형진로심리검사) 운영 용역비 지급",2023-12-27,2160000,1인수의,심리검사
2023,상일여자고등학교,2023 자기이해를 위한 심리검사지 구입,2023-12-22,1008000,1인수의,심리검사
2023,금호중앙여자고등학교,2023년 2학년 표준화 심리검사 검사비 지출(원인),2023-09-20,1160500,1인수의,심리검사
2023,광덕중학교,2023학년도 2학기 표준화심리검사 검사비 지출,2023-08-24,1539000,1인수의,심리검사
2023,고실중학교,2023학년도 표준화심리검사지 구입,2023-08-16,1991800,1인수의,심리검사
2023,고실초등학교,"[원인]2023학년도 5,6학년 진로적성심리검사지 구입",2023-07-14,2898000,1인수의,심리검사
2023,운천초등학교,2023학년도 진로심리검사 검사지 구입,2023-06-09,2614000,1인수의,심리검사
2023,월곡초등학교,2023학년 진로교육 심리검사비 지급,2023-06-12,6622920,1인수의,심리검사
2023,정광중학교,2023학년도 진로 표준화 심리검사 실시,2023-04-20,1080000,1인수의,심리검사
2023,동아여자고등학교,2023 학생 표준화 심리검사 실시에 따른 경비,2023-05-08,1299000,1인수의,심리검사
2023,광주운암초등학교,"2023학년도 표준화심리검사(5,6학년) 비용 지급",2023-06-14,1825000,1인수의,심리검사
2023,광주고등학교,2023학년도 진로표준화 심리검사(와이즈멘토 스쿨멘토링 프리미엄 프로그램) 실시,2023-04-07,4200000,1인수의,심리검사
2023,광주진흥고등학교,진로 표준화 심리검사 문제지 학교장터 구입,2023-05-15,4090000,1인수의,심리검사
2023,광덕고등학교,"1,2학년 표준화 심리검사 실시",2023-04-03,2990500,1인수의,심리검사
2023,금호고등학교,[고교학점제 준비학교] 1학년 표준화 심리검사 실시(학과계열 선정검사 및 유형별 학습법 진,2023-05-03,5280000,1인수의,심리검사
2023,봉산중학교,"2023학년도 진로심리검사 실시 및 소요비용 지출(2,3학년)",2023-05-08,1600300,1인수의,심리검사
2023,성덕고등학교,2023 진로심리검사 검사지 구입비 지출,2023-04-04,2831000,1인수의,심리검사
2023,월곡중학교,(S2B) 2023년 진로표준화심리검사 운영계획 및 검사지 구입 전자계약,2023-03-23,2304000,1인수의,심리검사
2023,일곡중학교,2023년 전학년 진로직업심리검사비 지출,2023-05-03,1431000,1인수의,심리검사
2023,대성여자중학교,2학년 표준화 심리검사지(U&I학습유형검사) 구입,2023-04-28,1189500,1인수의,심리검사
2023,영천초등학교,2023학년도 표준화심리검사 검사비 지출,2023-03-29,1653000,1인수의,심리검사
2023,하남중학교,2023학년도 전학년 1차 진로심리검사 실시,2023-04-03,1562500,1인수의,심리검사
2023,대성여자고등학교,표준화심리검사비 지급,2023-04-26,1932300,1인수의,심리검사
2023,광주경신중학교,2023 종합진로심리검사 실시 및 검사 비용 청구비 지출,2023-04-03,1605000,1인수의,심리검사
2023,운암중학교,' 자기 이해' 를 위한 진로 심리검사지 구입,2023-03-16,1566000,1인수의,심리검사
2023,광주인성고등학교,2023학년도 고교학점제 연구 준비학교 관련 표준화심리검사지 구매의 건,2023-04-24,1495000,1인수의,심리검사
2023,신가중학교,2023 진로 표준화 심리검사 결과해석 특강 비용 지급,2023-04-14,1740000,1인수의,심리검사
2023,효천중학교,"2023학년도 1,2,3학년 학교표준화 심리검사비 지급",2023-03-13,2062500,1인수의,심리검사
2023,문흥중학교,"2023학년도 1, 2, 3학년 진로표준화심리검사 실시",2023-03-14,2034700,1인수의,심리검사
2023,광주인성고등학교,2023학년도 고교학점제 연구 준비학교 관련 표준화심리검사지 구매 및 검사해석 집단상담프로,2023-04-19,2769000,1인수의,심리검사
2023,운리중학교,2023 진로심리검사비 지출,2023-03-30,1740000,1인수의,심리검사
2023,금당중학교,2023학년도 표준화심리검사비 지급,2023-04-14,1458600,1인수의,심리검사
2023,동아여자중학교,재학생 표준화 심리검사 실시 및 소요비용 청구,2023-03-28,1464000,1인수의,심리검사
2023,광주화정중학교,"2023학년도 2, 3학년 진로표준화심리검사 비용 지출",2023-03-20,1584900,1인수의,심리검사
2023,첨단고등학교,2023학년도 진로심리검사 실시,2023-03-27,3190000,1인수의,심리검사
2023,진남중학교,2023년 진로심리검사 실시,2023-03-21,1115400,1인수의,심리검사
2023,장덕중학교,2023년 표준화 심리검사 검사비 지급,2023-04-10,3562000,1인수의,심리검사
2023,대자중학교,2023 학생 진로심리검사비 지출,2023-04-07,2148000,1인수의,심리검사
2023,광주중학교,"2023학년도 2,3학년 표준화심리검사 관련 검사지 구입비",2023-03-28,1065000,1인수의,심리검사
2023,영천중학교,2023학년도 진로심리검사(표준화 검사) 실시비 지출,2023-03-31,1302000,1인수의,심리검사
2023,봉선중학교,2023년 학생 표준화 진로심리검사 비용 지출,2023-04-03,1461600,1인수의,심리검사
2023,광주과학고등학교,2023학년도 1학년 대상 진로심리검사 실시,2023-03-17,1468800,1인수의,심리검사
2023,광주동성고등학교,[진로활동] 진로심리검사지 구입비 지출,2023-04-03,2645000,1인수의,심리검사
2023,금구중학교,"1, 2, 3학년 표준화심리검사 비용 지출",2023-03-15,2299000,1인수의,심리검사
2023,광주남초등학교,[일반] 2023학년도 2~6학년 진로심리검사지 구입비 지급,2023-03-06,2987000,1인수의,심리검사
2023,광주서초등학교,"5학년, 6학년 표준화 심리검사 실시",2023-03-23,1440000,1인수의,심리검사
2023,광주동성여자중학교,"1,2,3학년 학생 표준화 심리검사비",2023-03-23,1618500,1인수의,심리검사
2023,전남고등학교,진로 표준화 심리검사지 구입,2023-03-07,2212500,1인수의,심리검사
2023,광덕중학교,2023학년도 1학기 표준화 심리검사 검사비 지출,2023-03-09,1729200,1인수의,심리검사
2023,전남여자고등학교,"2023학년도 1,2,3학년 진로심리검사 검사지 구입비 지급",2023-03-08,2011500,1인수의,심리검사
2023,금호고등학교,"2023학년도 2,3학년 학생 대상 표준화 심리검사지 구입비",2023-03-06,1360000,1인수의,심리검사
2023,광주효광중학교,2023학년도 진로심리검사비 지급,2023-03-03,2463000,1인수의,심리검사
2023,용두중학교,2023학년도 진로표준화 심리검사지 구입,2023-03-02,2346300,1인수의,심리검사
2023,광주진흥고등학교,진로 표준화 심리검사 문제지 학교장터 구입,2023-03-03,2340000,1인수의,심리검사
2024,광주수창초등학교,2024학년도 학생맞춤통합지원 대상 학생 종합심리검사비 및 개인상담비 지원,2025-02-04,1220000,1인수의,심리검사
2024,신용초등학교,2024 교육복지 학생성장지원 심리검사 및 심리치료 실시,2024-10-15,1500000,1인수의,심리검사
2024,광주동산초등학교,2024년 관계회복생활교육프로그램을 위한 심리검사 도구 구입,2024-12-23,1092800,1인수의,심리검사
2024,전남고등학교,2024학년도 1학년 진로프로그램 운영 계획(도형심리검사) 실시,2024-12-13,1440000,1인수의,심리검사
2024,수문초등학교,학생 심리치료지원비 및 학교폭력및위기학생 심리검사비 지출,2024-11-01,1008000,1인수의,심리검사
2024,월곡초등학교,"2024 3,4학년 진로교육 심리검사비 지출[s2b]",2024-06-14,2005000,1인수의,심리검사
2024,월곡초등학교,"2024 1,2,5,6학년 진로교육 심리검사비 지출[s2b]",2024-06-14,4170000,1인수의,심리검사
2024,풍암중학교,위기학생 종합심리검사 및 심리상담비,2024-06-10,1000000,1인수의,심리검사
2024,광주효덕초등학교,2024학년도 상담실 심리검사비 지원,2024-04-29,1050000,1인수의,심리검사
2024,광주운암초등학교,"2024학년도 표준화심리검사(5,6학년) 비용 지급",2024-06-10,1590000,1인수의,심리검사
2024,운천초등학교,진로심리검사지 구입,2024-05-24,2690000,1인수의,심리검사
2024,동아여자고등학교,2024학년도 학생 진로 표준화심리검사 비용,2024-05-16,1278000,1인수의,심리검사
2024,광주동성중학교,2024학년도 1학기 학생 표준화심리검사비 지출,2024-04-05,1407000,1인수의,심리검사
2024,봉산중학교,"2024학년도 진로심리검사 실시(결과 해석 강의) 및 소요비용 지출(2,3학년)",2024-03-18,1665000,1인수의,심리검사
2024,우산중학교,2024년 진로탐색의 날에 필요한 물품(표준화심리검사지)구입,2024-05-08,1047000,1인수의,심리검사
2024,대성여자고등학교,"1,2,3학년 표준화 심리검사비 지출",2024-03-26,1923000,1인수의,심리검사
2024,광주고등학교,2024학년도 진로 표준화 심리검사 및 해석 집단상담 프로그램 실시,2024-04-01,2261000,1인수의,심리검사
2024,광주화정중학교,2024학년도 전학년 진로심리검사 비용(S2B),2024-05-07,3686500,1인수의,심리검사
2024,고려고등학교,2024학년도 1학년 표준화 심리검사 해석강연 및 커리어맵 실습 실시,2024-04-30,4100000,1인수의,심리검사
2024,광주경신중학교,2024 종합진로심리검사 실시 및 검사 비용 청구,2024-04-08,1720500,1인수의,심리검사
2024,대성여자중학교,(카드)2학년 표준화 심리검사지(학습유형검사지) 구입,2024-03-25,1118000,1인수의,심리검사
2024,상일여자고등학교,"2024학년도 1, 2학년 진로심리검사비 및 해석비 지급",2024-03-07,2317000,1인수의,심리검사
2024,운리중학교,2024학년도 진로심리검사 실시,2024-04-04,1683000,1인수의,심리검사
2024,무등중학교,2024학년도 진로심리검사 비용 지출,2024-03-11,1414000,1인수의,심리검사
2024,금당중학교,2024학년도 표준화 심리검사비 지급,2024-04-01,1341000,1인수의,심리검사
2024,신가중학교,2024학년도 진로 표준화 심리검사 결과해석 특강비 지급,2024-04-05,1500000,1인수의,심리검사
2024,경양초등학교,2024학년도 3~6학년 표준화심리검사비 지급,2024-03-28,1150000,1인수의,심리검사
2024,광주동성여자중학교,"2024학년도 1,2,3학년 학생 표준화 심리검사비 지출",2024-03-11,1550000,1인수의,심리검사
2024,광주남초등학교,[일반] 2024학년도 2~6학년 진로심리검사지 구입비 지급,2024-03-06,3037000,1인수의,심리검사
2024,광주서초등학교,"2024학년도 5, 6학년 표준화 심리검사지 구입",2024-03-22,1368000,1인수의,심리검사
2024,광주인성고등학교,2024학년도 학생 심리검사(2학년),2024-04-01,2385000,1인수의,심리검사
2024,광주인성고등학교,2024학년도 학생 심리검사(1학년),2024-04-01,1430000,1인수의,심리검사
2024,대광여자고등학교,2024학년도 표준화심리검사 실시,2024-03-21,1699000,1인수의,심리검사
2024,광주진흥고등학교,진로표준화 심리검사 문제지 학교장터 구입,2024-03-25,2445000,1인수의,심리검사
2024,진남중학교,2024학년 학년별 진로심리검사비,2024-03-20,1127000,1인수의,심리검사
2024,전남여자고등학교,"[S2B]2024년도 1,2,3학년 진로심리검사지 구입",2024-03-08,1953000,1인수의,심리검사
2024,광덕중학교,2024학년도 1학기 표준화 심리검사비 지출,2024-03-07,1676500,1인수의,심리검사
2024,금구중학교,"1, 2, 3학년 표준화심리검사 소요비용 지출",2024-03-25,2636800,1인수의,심리검사
2024,고실초등학교,"[원인]2024학년도 5,6학년 진로적성심리검사지 구입",2024-03-13,3112000,1인수의,심리검사
2024,장덕중학교,표준화 심리검사비 지출,2024-03-22,2946000,1인수의,심리검사
2024,영천중학교,2024학년도 진로심리검사(표준화검사) 실시비 지출,2024-03-08,1320000,1인수의,심리검사
2024,용두중학교,2024학년도 진로표준화 심리검사비 지출,2024-03-11,2663500,1인수의,심리검사
2025,광주동신고등학교,"1,2학년 표준화심리검사 및 해설 특강 실시",2025-12-31,2515000,1인수의,심리검사
2025,치평중학교,2025학년도 2학기 2학년 진로체험의 날 체험(도형심리검사)비 지급,2025-12-23,1000000,1인수의,심리검사
