계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL,업체명
2024050196226,물품,2024학년도 디지털선도학교 AI 에듀테크 및 코스웨어 프로그램 사용권 계약,2024-05-09,21617000,인천광역시남부교육청 선화여자중학교,선화여자중학교,7321076,중학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240506296_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퍼플스타
2024050197202,물품,시흥중 소프트웨어 구매,2024-05-09,1999200,경기도교육청 경기도시흥교육지원청 시흥중학교,시흥중학교,7781010,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240506370_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024050212218,물품,인공지능(AI)을 이용한 맞춤형 수학 학습 프로그램 사용,2024-05-10,21120000,경상북도구미교육청 원호초등학교,원호초등학교,8801121,초등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240506E82_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024050247233,물품,공동교육과정 진로프로그램 교육운영을 위한 프로그램 구입(Adobe),2024-06-11,1003200,경기도교육청 은혜고등학교,은혜고등학교,7530664,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240507286_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024050248981,물품,2024학년도 발곡초등학교 코딩교육 물품 구매 계약,2024-05-10,8000000,경기도의정부교육청 발곡초등학교,발곡초등학교,7561025,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050746F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 창의와교육
2024050249053,물품,2024 금산산업고 학교공간혁신사업 AI창의융합실(메이커스페이스) 운영 장비 구입,2024-05-16,10800000,충청남도교육청 금산산업고등학교,금산산업고등학교,8140115,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240507492_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,오성시스템 주식회사
2024050252200,물품,2024 디지털 기반 교육혁신 선도학교 운영을 위한 (수학코스웨어) 구입 계약,2024-05-10,5336000,경기도이천교육청 백사중학교,백사중학교,7741007,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240507813_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,테크빌교육(주)
2024050255069,물품,대성고 디지털교육혁신 수업용 밀리 프리미엄 서비스 구독권 구입,2024-05-10,12355200,강원특별자치도교육청 대성고등학교,대성고등학교,7801117,고등학교,강원특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240507A3A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 케이티밀리의서재
2024050346877,물품,디지털선도학교 AI코스웨어(수학학습보조자료) 구매,2024-05-14,16470000,충청북도교육청 충청북도청주교육지원청 남성초등학교,남성초등학교,8011169,초등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240508AE2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024050346916,물품,2024학년도 서울아주초등학교 미래역량을 키우는 SW/AI 교구 구입,2024-05-13,940000,서울특별시강동교육청 서울아주초등학교,서울아주초등학교,7130145,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240508B03_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,정토스페이스
2024050347587,물품,SW해커톤 챌린지 프로그램 운영 물품 구매 계약(스파이크 프라임 인공지능 패키지 구입 및 코어세트 대여),2024-05-13,6639500,인천광역시교육청 선인고등학교,선인고등학교,7310052,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240508C8E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퓨너스
2024050348329,물품,디지털온(溫) 선도학교 밀리의 서재 구독권(8개월) 구입,2024-05-13,12113640,경상북도교육청 경북과학고등학교,경북과학고등학교,8750078,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240508E4D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 케이티밀리의서재
2024050371601,물품,철산중학교 컴퓨터실2 학생용 컴퓨터 보안소프트웨어 구입,2024-05-14,1408000,경기도교육청 경기도광명교육지원청 철산중학교,철산중학교,7591010,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240509A4D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 세진인포
2024050376318,물품,2024학년도 태장고 인공지능 현미경 청개구리교실(자율교육형) 실험 물품 구입,2024-05-16,2940000,경기도교육청 태장고등학교,태장고등학교,7530129,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240509F83_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 네오젠바이오(NeoGenBio Inc.)
2024050380465,물품,성보경영고 응용소프트웨어 구입 건,2024-05-17,11286000,경기도교육청 성보경영고등학교,성보경영고등학교,7531054,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050A31F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024050381265,물품,성보경영고 업무용 소프트웨어 구입 건,2024-05-17,7104000,경기도교육청 성보경영고등학교,성보경영고등학교,7531054,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050A42B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024050384434,물품,2024년 진단수학 학교 라이선스 계약,2024-05-16,2000000,경기도안양교육청 관양중학교,관양중학교,7569055,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050A7F5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)카디날정보기술
2024050423083,물품,자유초 AI코스웨어(매쓰플랫)구입,2024-05-20,5040000,경기도교육청 경기도파주교육지원청 자유초등학교,자유초등학교,7681162,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050B12E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 프리윌린
2024050427129,물품,AI활용 수학학습프로그램(마타수학) 사용료,2024-05-16,8514000,충청북도교육청 충청북도충주교육지원청 충주대소원초등학교,충주대소원초등학교,8021144,초등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050BA72_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024050448878,물품,디지털 선도학교 운영을 위한 영어 AI코스웨어 사용 계약,2024-05-21,16371780,충청남도서산교육청 서산중학교,서산중학교,8191011,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050C508_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 제로엑스플로우
2024050450503,물품,AI 레고 로봇 교구 구입 계약,2024-05-21,6500000,경기도교육청 경기도부천교육지원청 범박중학교,범박중학교,7581289,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050C8CE_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퓨너스
2024050454744,물품,2024년 에듀테크 체육시설 물품 구입,2024-05-21,15920000,충청남도교육청 합덕고등학교,합덕고등학교,8140460,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050D289_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 비인더스트리
2024050479879,물품,"풍생고 2024학년도 논문, 학술저널 검색 플랫폼 서비스 이용",2024-05-20,1010000,경기도교육청 풍생고등학교,풍생고등학교,7530213,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050DB3F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 누리미디어
2024050480492,물품,24학년도 AI 맞춤형 수학학습 프로그램(마타수학) 사용,2024-05-20,15000000,경상남도교육청 웅상고등학교,웅상고등학교,9010221,고등학교,경상남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050DC95_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024050483500,물품,2024년 스마트팩토리 교육과정 운영을 위한 소프트웨어 구입,2024-05-22,18700000,충청남도교육청 아산스마트팩토리마이스터고등학교,아산스마트팩토리마이스터고등학교,8140472,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050E39E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,이원테크
2024050511012,물품,"금곡고 소프트웨어(Microsoft, OVS-ES, 2019, Core, 교육기관용) 사용권 구입",2024-05-23,8181250,경기도교육청 금곡고등학교,금곡고등학교,7530629,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050EF9B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 보아시스템
2024050519270,물품,동탄중학교 학생용 컴퓨터 관리 소프트웨어 구입,2024-05-22,2673000,경기도화성교육청 동탄중학교,동탄중학교,7679105,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050F894_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 시원아이티
2024050549461,물품,옥동초 디지털선도학교 코스웨어 구입 계약(3-4학년),2024-05-28,19800000,충청북도진천교육청 옥동초등학교,옥동초등학교,8081018,초등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240510517_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,좋은서점
2024050556619,물품,10차산업 미래직업교육 기자재 구입(AI 무인 자율주행 로봇 외 4종),2024-04-29,295400000,경상북도교육청 경주공업고등학교,경주공업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240215B5B_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이원테크놀로지
2024050583982,물품,AI기반 영어학습 프로그램 계약,2024-05-23,2484000,대구광역시동부교육청 대구욱수초등학교,대구욱수초등학교,7251103,초등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202405112FF_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 웨이브홀딩스
2024050584979,물품,인공지능(AI)활용 맞춤형 학습지원 클래스팅 구매 계약,2024-05-24,7040000,경기도용인교육청 백봉초등학교,백봉초등학교,7751083,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240511435_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2024050585680,물품,인공지능(AI)활용 맞춤형 학습지원 메타퀘스트3 세트 구매 계약,2024-05-24,9860000,경기도용인교육청 백봉초등학교,백봉초등학교,7751083,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202405114F8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,케이씨글로벌 주식회사
2024050585801,물품,신남초 2024학년도 1분기 방과후학교(코딩외 2건) 교재 교구 구입 계,2024-05-23,5125000,경기도교육청 경기도화성오산교육지원청 신남초등학교,신남초등학교,7679492,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202405114FF_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,포스쿨
2024050589305,물품,파주여고 소프트웨어 (Desktop Education ALng LSA OLV E 1Y Academic Enterprise) 구입,2024-05-24,3754140,경기도교육청 파주여자고등학교,파주여자고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024051185C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024050590642,물품,2024. 광양용강초등학교 디지털기반 교육혁신학교 코스웨어(수학) 구매 계약,2024-05-28,27086400,광양용강초등학교,광양용강초등학교,8552039,초등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240511901_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024050592475,물품,발안바이오과학고 정품 소프트웨어(ms제품군) 구입 계약,2024-05-23,3849900,경기도교육청 발안바이오과학고등학교,발안바이오과학고등학교,7530904,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240511B34_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024050592986,물품,2024학년도 인공지능(AI) 정보교육 중심학교 물품 구매 계약,2024-05-27,7321000,경기도용인교육청 이현중학교,이현중학교,7751035,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240511BDC_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이피스
2024050597168,물품,광주경신여고 디지털 선도학교 AI코스웨어(페더 에듀) 구입,2024-05-24,5200000,광주광역시교육청 광주경신여자고등학교,광주경신여자고등학교,7140330,고등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240511FC8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 스케치소프트
2024050629159,물품,자유초 AI코스웨어(클래스팅A)I소프트웨어 이용권 구입계약,2024-05-28,10665600,경기도교육청 경기도파주교육지원청 자유초등학교,자유초등학교,7681162,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202405125E6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 씨티
2024050636196,물품,2024 훈민중학교 정기간행물 연간 구독 계약,2024-05-28,1154200,경기도교육청 경기도의정부교육지원청 훈민중학교,훈민중학교,7561145,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240512B11_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 나이스북
2024050642389,물품,상률초등학교 AI코딩 및 에듀테크 체험용 재료(VINU) 구입,2024-05-27,4675000,경기도수원교육청 상률초등학교,상률초등학교,7541082,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240512F8A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,쥬아카데미
2024050643440,물품,그린스마트스쿨 스마트기기 구매(SW Final Cut),2024-05-24,10374000,경기도교육청 일산고등학교,일산고등학교,7530852,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240513092_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,에스지컴
2024050700475,물품,그린스마트스쿨 스마트기기 구매(SW Adobe),2024-05-28,6270000,경기도교육청 일산고등학교,일산고등학교,7530852,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202405140B8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사인피네트
2024050726376,물품,용아초등학교 디지털 선도학교 영어교과 코스웨어 라이선스 구매,2024-05-28,38520000,충청북도교육청 충청북도청주교육지원청 용아초등학교,용아초등학교,8011371,초등학교,충청북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240514990_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,시트북스토어
2024050730965,물품,2024학년도 한국애니메이션고등학교 소프트웨어(MS-Office 라이센스) 1년 계약,2024-05-30,4235000,경기도교육청 한국애니메이션고등학교,한국애니메이션고등학교,7530495,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240514D4D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 보아시스템
2024050740967,물품,2024학년도 김포과학기술고 학교교육과정용 MS제품군 소프트웨어 구매(1년 계약),2024-05-28,6545000,경기도교육청 김포과학기술고등학교,김포과학기술고등학교,7531517,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202405154F8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 보아시스템
2024050780809,물품,2024학년도 교육용 소프트웨어 구입,2024-06-03,3630000,광주광역시교육청 송원여자상업고등학교,송원여자상업고등학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240516AC8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주)닷넷소프트
2024050805226,물품,학생 실습용 소프트웨어 연간계약,2024-05-30,6270000,경기도교육청 경기게임마이스터고등학교,경기게임마이스터고등학교,7531377,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202405173AA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024050807678,물품,훈민중학교 특수 교과 AI 코스웨어 이용권 구입,2024-06-04,1770000,경기도교육청 경기도의정부교육지원청 훈민중학교,훈민중학교,7561145,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202405178E7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주) 핸즈온테크놀러지
2024050808626,물품,2024학년도 교육용 소프트웨어(Adobe CCT) 구매,2024-05-31,10282800,인천광역시교육청 인천대중예술고등학교,인천대중예술고등학교,7310563,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240517B0F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2024050809533,물품,2024학년도 AI정보교육 중심학교 운영물품(로봇) 구매 계약,2024-05-31,7000000,경기도교육청 정왕고등학교,정왕고등학교,7530120,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240517CDA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,(주) 핸즈온테크놀러지
2024050810073,물품,2024년 MS OVS-ES 1년 라이센스 구입,2024-05-31,7218750,경기도교육청 경기영상과학고등학교,경기영상과학고등학교,7530943,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240517E11_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 보아시스템
2024050834218,물품,디지털 온 선도학교 운영 수학 AI코스웨어 구입,2024-05-31,15000000,경상북도문경교육청 모전초등학교,모전초등학교,8841038,초등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024250021C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024050834350,물품,2024년 교육용 소프트웨어 라이센스 구입,2024-05-31,3950100,인천광역시교육청 영화국제관광고등학교,영화국제관광고등학교,7310560,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024250026F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2024050834352,물품,"용인성산초 AI, 에듀테크실 조성 물품(레고 스파이크 경기장, 경기장 매트) 구입 계약",2024-06-03,7755000,경기도용인교육청 용인성산초등학교,용인성산초등학교,7751051,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242500274_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 퓨너스
2024050834870,물품,디지털 기반 교육혁신 선도 학교 디지털 체험 VR 외 2건 구독,2024-05-30,5480000,경기도광명교육청 하안초등학교,하안초등학교,7591032,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20242500349_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 메타에듀시스
2024050837379,물품,2024학년도 실습용 소프트웨어 라이선스 구매 계약,2024-06-10,6270000,인천광역시교육청 문학정보고등학교,문학정보고등학교,7310192,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202425008B4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 에이마스
2024060024567,물품,2024년 디지털선도학교 운영을 위한 AI코스웨어(메타수학) 구매,2024-06-04,1940400,전북특별자치도교육청 전북특별자치도익산교육지원청 이리계문초등학교,이리계문초등학교,8352082,초등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202406004D8_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024060026259,물품,2024학년도 5학년 학교자율과정 코딩학습 운영 물품 구입(임대 포함),2024-06-03,4896000,경기도교육청 경기도구리남양주교육지원청 남양주신촌초등학교,남양주신촌초등학교,7652041,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202406008C7_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 창의와교육
2024060027804,물품,2024년 디지털선도학교 운영 교육용 플랫폼(마타수학) 구매,2024-06-03,10000000,전북특별자치도교육청 전북특별자치도고창교육지원청 고창중학교,고창중학교,8452049,중학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240600C3B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024060053635,물품,2024학년도 1학기 2차 인공지능반도체과 실험실습 소모품 구입,2024-06-04,3994600,경기도교육청 세경고등학교,세경고등학교,7530947,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240601A2B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 프란텍
2024060054261,물품,2024년 정품소프트웨어(MS제품군) 구입 계약,2024-06-10,6737500,경기도교육청 창의경영고등학교,창의경영고등학교,7531407,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240601AB3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 보아시스템
2024060056651,물품,인공지능 중학교 교육기자재(프로그래밍로봇실험세트) 구매,2024-06-04,15730000,충청남도교육청 충청남도서천교육지원청 장항중학교,장항중학교,8241008,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240601CFF_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,GL컴퍼니
2024060080344,물품,2024학년도 남양주고 스마트소프트웨어과 실습용 소프트웨어(Adobe) 구입 전자계약,2024-06-05,4138200,경기도교육청 남양주고등학교,남양주고등학교,7531425,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202406028A6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024060080745,물품,2024년 학교도서관 연속간행물 연간 구독 계약,,1000000,경기도남양주교육청 토평중학교,토평중학교,7652129,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202406028FD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 동아비앤엠
2024060082323,물품,2024 정품소프트웨어(MS제품군)구입,2024-06-05,3176580,경기도교육청 광탄고등학교,광탄고등학교,7530838,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240602AA5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024060083956,물품,2024학년도 디지털 기반 교육혁신 선도학교 AI 코스웨어 및 에듀테크 구입 계약,2024-06-05,46367300,대구광역시남부교육청 대구성당초등학교,대구성당초등학교,7271068,초등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240602C6C_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,제이로이
2024060089187,물품,서대전고등학교 수학 교과 에듀테크 교육콘텐츠 구독(마타수학),2024-06-05,8000000,대전광역시교육청 서대전고등학교,서대전고등학교,7430059,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202406030C6_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024060090190,물품,동탄중학교 학생용 컴퓨터 관리 소프트웨어 구입,2024-06-05,2343000,경기도화성교육청 동탄중학교,동탄중학교,7679105,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024050F894_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 시원아이티
2024060092192,물품,디지털 선도학교 운영을 위한 수학 교과 코스웨어 구입 건,2024-06-05,16500000,충청남도천안교육청 천안서여자중학교,천안서여자중학교,8151030,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202406033D4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,마타에듀 주식회사
2024060092202,물품,2024학년도 컴퓨터실 그래픽프로그램 라이선스 구입,2024-06-05,2445300,경기도교육청 고양국제고등학교,고양국제고등학교,7530977,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202406033ED_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
2024060160177,물품,사무용 소프트웨어 구입,2024-06-11,4716740,경기도교육청 경기폴리텍고등학교,경기폴리텍고등학교,7531378,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240604C49_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,주식회사 후니테크
