계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
울산-1d53d38be17c,물품,2024학년도 학생용 스마트기기 구입 (태블릿PC),2024-03-26,14829600,울산광역시교육청 옥동초등학교,옥동초등학교,에스지컴,7501056,초등학교,울산광역시,
울산-c0bd70ec9bc8,물품,2023학년도 학생용 스마트기기(태블릿컴퓨터) 구입비 지급,2024-02-22,9015600,울산광역시교육청 청솔초등학교,청솔초등학교,(주)엔정보기술,7501067,초등학교,울산광역시,
울산-0c5e0917664e,물품,과학실 운영 물품(태블릿컴퓨터) 구입비 지급,2024-02-20,2008000,울산광역시교육청 청솔초등학교,청솔초등학교,삼성전자 주식회사,7501067,초등학교,울산광역시,
울산-42928915782e,물품,[원인행위] 2024학년도 증설 특수학급 비품 구입(태블릿_G2B),2024-02-14,1004000,울산광역시교육청 울산동천고등학교,울산동천고등학교,삼성전자(주),7480172,고등학교,울산광역시,
울산-3d5929d3f275,물품,2023. 학생용 IT 기기 물품(태블릿PC) 구입비 [G2B],2024-01-24,3434440,울산광역시교육청 울산중앙초등학교,울산중앙초등학교,삼성전자 주식회사,7501062,초등학교,울산광역시,
울산-bee23287b76b,물품,정보기자재 구입(삼성 태블릿PC),2024-01-05,2297000,울산광역시교육청 반천초등학교,반천초등학교,부산지방조달청,7501081,초등학교,울산광역시,
울산-de61ca2ac145,물품,2023. 그린스마트미래학교 학생용 물품(태블릿) 구입비 [G2B],2024-01-02,1717220,울산광역시교육청 울산중앙초등학교,울산중앙초등학교,삼성전자 주식회사,7501062,초등학교,울산광역시,
울산-f8708e575bb1,물품,2023년 강북영재협력학교 태블릿PC 구입(카드),2023-12-27,1800000,울산광역시교육청 함월초등학교,함월초등학교,(주)에듀에이드,7491141,초등학교,울산광역시,
울산-0f478cd3cbc8,물품,교원 태블릿PC 구입,2023-11-30,7657000,울산광역시교육청 범서초등학교,범서초등학교,삼성전자 주식회사,7501083,초등학교,울산광역시,
울산-8a0a53e2843a,물품,거점치료실 운영 물품(태블릿컴퓨터) 구입,2023-11-29,1200000,울산광역시교육청 동천초등학교,동천초등학교,일렉테리어,7491104,초등학교,울산광역시,
울산-3e595a3e912c,물품,2023학년도 지능형 과학실 기자재(태블릿PC) 구입(G2B),2023-09-27,17574390,울산광역시교육청 내황초등학교,내황초등학교,부산지방조달청,7491096,초등학교,울산광역시,
울산-c9a79c6790dd,물품,정보교과 수업활동을 위한 태블릿 구입,2023-09-19,1713000,울산광역시교육청 함월고등학교,함월고등학교,애플코리아 유한회사,7480094,고등학교,울산광역시,
울산-f7abb1bc6ed8,물품,"AI융합교육 기자재 구입비 지급(노트북, 태블릿)",2023-09-04,5261000,울산광역시교육청 약사고등학교,약사고등학교,(주)빛나는 교육,7480189,고등학교,울산광역시,
울산-444c17141f50,물품,학생자치회 및 교직원회의용 태블릿PC 구입,2023-04-26,4950000,울산광역시교육청 명촌초등학교,명촌초등학교,(주)에듀에이드,7491108,초등학교,울산광역시,
울산-5dd332550fed,물품,유치원 울주군 교육경비 학습기자재(태블릿PC) 구입,2023-04-06,3064770,울산광역시교육청 천상초등학교,천상초등학교,프롬에이,7501099,초등학교,울산광역시,
울산-91cc52795879,물품,태블릿 PC 구입(학교장터),2023-03-29,5823870,울산광역시교육청 함월초등학교,함월초등학교,(주)에듀에이드,7491141,초등학교,울산광역시,
울산-f760d840ce1f,물품,[S2B]정보화기기 구입(태블릿컴퓨터),2023-03-28,1839000,울산광역시교육청 울산미용예술고등학교,울산미용예술고등학교,토리몰,7480173,고등학교,울산광역시,
울산-68994cb272ad,물품,학점제형 학교공간조성을 위한 태블릿 컴퓨터 구입,2023-02-27,49407000,울산광역시교육청 무거고등학교,무거고등학교,플랜드,7480107,고등학교,울산광역시,
울산-a38de2879ab9,물품,수업용 태블릿PC 구입비 지출,2023-02-24,1079000,울산광역시교육청 삼평초등학교,삼평초등학교,에스제이트랜드,7501087,초등학교,울산광역시,
울산-640e82db1977,물품,유치원 태블릿컴퓨터 구입비 지출원인행위,2023-02-17,1594000,울산광역시교육청 삼산초등학교,삼산초등학교,삼성전자 주식회사,7501047,초등학교,울산광역시,
울산-c7d1bca83fc3,물품,2023년 개축 준비물품 (태블릿) 구입비 지출,2023-02-01,8063680,울산광역시교육청 삼일여자고등학교,삼일여자고등학교,애플코리아 유한회사,,,울산광역시,
울산-ed28e8ed3869,물품,학생용 스마트기기(태블릿PC) 2차 공동구매 대금 납부,2023-01-09,5518330,울산광역시교육청 명산초등학교,명산초등학교,울산광역시교육청,7501078,초등학교,울산광역시,
울산-9e18f6ef10db,물품,그린스마트용 태블릿 pc 액정보호필름 구입 및 부착 작업,2023-01-04,1221000,울산광역시교육청 청량초등학교,청량초등학교,아이티솔루션,7501100,초등학교,울산광역시,
울산-15af7ff7c983,물품,2022학년도 정보교과 활동 물품 태블릿PC 구입비,2023-01-03,2145420,울산광역시교육청 온산초등학교,온산초등학교,(주)에듀에이드,7501093,초등학교,울산광역시,
울산-432cb47e51ba,물품,2022학년도 다솜병원학교 학생용 태블릿 컴퓨터 구입,2022-12-27,5180000,울산광역시교육청 전하초등학교,전하초등학교,부산지방조달청,7491135,초등학교,울산광역시,
울산-f261b84d6dee,물품,2022. 유치원 유아용 태블릿 구입,2022-12-27,3679760,울산광역시교육청 삼일초등학교,삼일초등학교,삼성전자주식회사,7491116,초등학교,울산광역시,
울산-76883f9c9d6d,물품,융합형 선진화 교실 구축관련 수업활용 물품(태블릿) 구입비 지출,2022-12-22,4016000,울산광역시교육청 동부초등학교,동부초등학교,쿠팡(주),7491103,초등학교,울산광역시,
울산-e5f6a026482f,물품,2022년 기술·가정 교과전용교실 구축 물품 구입(태블릿 등),2022-12-21,4218180,울산광역시교육청 울산서여자중학교,울산서여자중학교,주식회사 디딤스쿨,7501020,중학교,울산광역시,
울산-6de6309ab410,물품,전산소모품(태블릿 케이스 외 18종) 구입,2022-12-21,1945890,울산광역시교육청 울산미용예술고등학교,울산미용예술고등학교,쿠팡(주),7480173,고등학교,울산광역시,
울산-bbf0a33e5627,물품,그린스마트 미래학교 관련 학생용 태블릿 pc 구입,2022-12-09,29490480,울산광역시교육청 청량초등학교,청량초등학교,(주)에듀에이드,7501100,초등학교,울산광역시,
울산-20745637c507,물품,특수학급 환경개선사업 관련 물품( 태블릿PC) 구입비 지급,2022-12-08,1274460,울산광역시교육청 다전초등학교,다전초등학교,(주)에듀에이드,7491101,초등학교,울산광역시,
울산-22e8cb64d94f,물품,융합형 선진교실 오케스트라실 전면수납장(태블릿보관장 등 5종) 조달 구입,2022-11-25,3220200,울산광역시교육청 명정초등학교,명정초등학교,주식회사오넥트,7491107,초등학교,울산광역시,
울산-82c2208628c5,물품,융합형 선진교실 특별실 전면수납장(태블릿보관장 등 5종) 조달 구입,2022-11-24,9660600,울산광역시교육청 명정초등학교,명정초등학교,주식회사오넥트,7491107,초등학교,울산광역시,
울산-96f12e158646,물품,맞춤형자율평가 감독교사 태블릿 구입비 지출,2022-11-18,1399000,울산광역시교육청 화암초등학교,화암초등학교,(주)이베이코리아(G마켓),7491144,초등학교,울산광역시,
