계약번호,구분,계약명,계약일,금액,수요기관,학교명,학교코드,급별,시도,상세URL
R25TE02141264,물품,2025학년도 부곡중앙초등학교 디지털 역량강화교육(SW특성화교육) 교구 구입 계약,2025-03-20,6480000,경기도교육청 경기도군포의왕교육지원청 부곡중앙초등학교,부곡중앙초등학교,7642121,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00312328&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02168120,물품,2025학년도 부곡중앙초등학교 디지털 역량강화교육(SW특성화교육) 교구 구입 계약,2025-03-20,6480000,경기도교육청 경기도군포의왕교육지원청 부곡중앙초등학교,부곡중앙초등학교,7642121,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00312328&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02170073,물품,AI 글쓰기 플랫폼 ‘자작자작’ 라이선스 구매 계약,2025-03-19,5800000,인천광역시교육청 인화여자고등학교,인화여자고등학교,7310063,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00311390&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02268315,물품,연수고 인공지능 진학상담 프로그램 구입,2025-03-24,5032500,인천광역시교육청 연수고등학교,연수고등학교,7310053,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00332691&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02271486,물품,연수고 인공지능 진학상담 프로그램 구입,2025-03-24,5032500,인천광역시교육청 연수고등학교,연수고등학교,7310053,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00332691&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02276325,물품,경기북과학고 인공지능 연구용 컴퓨터 구입,2025-03-24,9512000,경기도교육청 경기북과학고등학교,경기북과학고등학교,7530851,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00335845&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02318783,물품,2025학년도 수일고 학교도서관 정기간행물 구독,2025-03-26,2496100,경기도교육청 수일고등학교,수일고등학교,7530524,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00336272&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02327192,물품,경기북과학고 인공지능 연구용 컴퓨터 구입,2025-03-24,9512000,경기도교육청 경기북과학고등학교,경기북과학고등학교,7530851,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00335845&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02383702,물품,에듀테크 활용 수업 프로그램 구입 계약 체결,2025-03-26,21780000,경기도교육청 성남고등학교,성남고등학교,7531291,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00344614&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02389333,물품,2025학년도 소하고등학교 학교도서관 정기간행물 구독,2025-03-28,2088100,경기도교육청 소하고등학교,소하고등학교,7530088,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00342735&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02397877,물품,문기초등학교병설유치원 자율과제 코딩블럭 교구 및 교재 구입,2025-03-31,4440000,경기도안성교육청 문기초등학교,문기초등학교,7761026,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00348573&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02446736,물품,2025학년도 수일고 학교도서관 정기간행물 구독,2025-03-26,2496100,경기도교육청 수일고등학교,수일고등학교,7530524,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00336272&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02447123,물품,에듀테크 활용 수업 프로그램 구입 계약 체결,2025-03-26,21780000,경기도교육청 성남고등학교,성남고등학교,7531291,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00344614&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02449679,물품,"2025학년도 창릉초등학교  방과후학교 재료비 계약 (컴퓨터, 컴퓨터코딩,  영어 등)",2025-03-27,4770000,경기도교육청 경기도고양교육지원청 창릉초등학교,창릉초등학교,7621361,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00327093&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02453694,물품,"2025학년도 창릉초등학교  방과후학교 재료비 계약 (컴퓨터, 컴퓨터코딩,  영어 등)",2025-03-27,4770000,경기도교육청 경기도고양교육지원청 창릉초등학교,창릉초등학교,7621361,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00327093&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02456321,물품,서변중학교 수학 점핑학교 AI 코스웨어 프로그램 구매 계약체결,2025-03-28,1200000,대구광역시교육청 대구광역시서부교육청 서변중학교,서변중학교,7261034,중학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00354846&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02457264,물품,2025년 실과교과 및 에듀테크 학습물품 구매 계약,2025-03-28,4829970,경기도이천교육청 율면초등학교,율면초등학교,7741032,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00355079&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02503019,물품,서변중학교 수학 점핑학교 AI 코스웨어 프로그램 구매 계약체결,2025-03-28,1200000,대구광역시교육청 대구광역시서부교육청 서변중학교,서변중학교,7261034,중학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00354846&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02503205,물품,2025학년도 소하고등학교 학교도서관 정기간행물 구독,2025-03-28,2088100,경기도교육청 소하고등학교,소하고등학교,7530088,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00342735&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02503231,물품,2025학년도 소하고등학교 학교도서관 정기간행물 구독,2025-03-28,2088100,경기도교육청 소하고등학교,소하고등학교,7530088,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00342735&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02508440,물품,2025학년도 인천첨단초 AIDT활용 부속 물품 계약,2025-03-28,6902000,인천광역시교육청 인천광역시동부교육지원청 인천첨단초등학교,인천첨단초등학교,7341283,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00360127&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02510984,물품,광주중앙고 에듀테크 활용 수업용 스마트솔루션 구입,2025-03-31,4015000,경기도교육청 광주중앙고등학교,광주중앙고등학교,7530786,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00360345&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02546469,물품,2025년 실과교과 및 에듀테크 학습물품 구매 계약,2025-03-28,4829970,경기도이천교육청 율면초등학교,율면초등학교,7741032,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00355079&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02547846,물품,2025학년도 인천첨단초 AIDT활용 부속 물품 계약,2025-03-28,6902000,인천광역시교육청 인천광역시동부교육지원청 인천첨단초등학교,인천첨단초등학교,7341283,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00360127&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02548117,물품,2025학년도 숭의초 AIDT활용 부속품 구매 계약,2025-03-31,7068000,인천광역시남부교육청 인천숭의초등학교,인천숭의초등학교,7321035,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00365082&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02548766,물품,2025학년도 나루고 도서관 DBpia 전체 패키지 구독 계약,2025-03-31,1090000,경기도교육청 나루고등학교,나루고등학교,7530880,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00365616&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02549258,물품,문기초등학교병설유치원 자율과제 코딩블럭 교구 및 교재 구입,2025-03-31,4308000,경기도안성교육청 문기초등학교,문기초등학교,7761026,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00348573&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02549942,물품,광주중앙고 에듀테크 활용 수업용 스마트솔루션 구입,2025-03-31,4015000,경기도교육청 광주중앙고등학교,광주중앙고등학교,7530786,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00360345&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02551266,물품,2025학년도 나루고 도서관 DBpia 전체 패키지 구독 계약,2025-03-31,1090000,경기도교육청 나루고등학교,나루고등학교,7530880,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00365616&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE02553518,물품,2025학년도 숭의초 AIDT활용 부속품 구매 계약,2025-03-31,7068000,인천광역시남부교육청 인천숭의초등학교,인천숭의초등학교,7321035,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00365082&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y
R25TE00152438,일반용역,독서 플랫폼 서비스 사용 계약,2025-01-16,19996900,강원특별자치도교육청 유봉여자고등학교,유봉여자고등학교,7801171,고등학교,강원특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00013358&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE00271957,일반용역,2024 학교 자율과제 에듀테크 수업 프로그램  용역,2025-01-14,882310,경기도교육청 경기도여주교육지원청 대신중학교,대신중학교,7661012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00027746&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE00276672,일반용역,2024 학교 자율과제 에듀테크 수업 프로그램  용역,2025-01-14,882310,경기도교육청 경기도여주교육지원청 대신중학교,대신중학교,7661012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00027746&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE00326682,일반용역,능실초등학교 2025년 코디마스터 라이선스 사용 계약,2025-01-16,1188000,경기도교육청 경기도수원교육지원청 능실초등학교,능실초등학교,7541341,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00034666&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE00369555,일반용역,독서 플랫폼 서비스 사용 계약,2025-01-16,19996900,강원특별자치도교육청 유봉여자고등학교,유봉여자고등학교,7801171,고등학교,강원특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00013358&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE00371448,일반용역,능실초등학교 2025년 코디마스터 라이선스 사용 계약,2025-01-16,1188000,경기도교육청 경기도수원교육지원청 능실초등학교,능실초등학교,7541341,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00034666&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE01441156,일반용역,한국해양마이스터고등학교 스마트아쿠아팜 플랫폼 도입 사업 용역,2025-02-26,162796000,경상북도교육청 한국해양마이스터고등학교,한국해양마이스터고등학교,8750804,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00219743&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE01462187,일반용역,한국해양마이스터고등학교 스마트아쿠아팜 플랫폼 도입 사업 용역,2025-02-26,162796000,경상북도교육청 한국해양마이스터고등학교,한국해양마이스터고등학교,8750804,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00219743&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE01545797,일반용역,2025.AI온라인 콘텐츠 학습 프로그램 용역,2025-03-04,19987000,전라남도화순교육청 사평초등학교,사평초등학교,8612026,초등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00233550&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE01704722,일반용역,2025.AI온라인 콘텐츠 학습 프로그램 용역,2025-03-04,19987000,전라남도화순교육청 사평초등학교,사평초등학교,8612026,초등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00233550&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE01709549,일반용역,2025.AI온라인 콘텐츠 학습 프로그램 용역,2025-03-04,19987000,전라남도화순교육청 사평초등학교,사평초등학교,8612026,초등학교,전남광주통합특별시(전남),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00233550&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE02135315,일반용역,대학입학정보프로그램 플랫폼 사용료,2025-03-19,880000,경기도교육청 안양여자고등학교,안양여자고등학교,7530185,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00313888&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE02138875,일반용역,대학입학정보프로그램 플랫폼 사용료,2025-03-19,880000,경기도교육청 안양여자고등학교,안양여자고등학교,7530185,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00313888&ctrtChgOrd=00&prcmBsneSeCd=조070002&srchName=ctrtCrst&openUrl=Y
R25TE00067255,기술용역,논산대건고등학교 AI융합.디지털 소양 리더십 캠프 용역 계약,2024-12-31,16548000,충청남도교육청 논산대건고등학교,논산대건고등학교,8140085,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024320B7FB_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
T25TE00069104,기술용역,2024학년도 서울인공지능고등학교 학교급식 일부위탁 용역(변경),2025-01-07,166811180,서울특별시교육청 서울인공지능고등학교,서울인공지능고등학교,7011498,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240216C21_5&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00069364,기술용역,2024학년도 산학일체형 도제학교 인공지능자동차과 학생 역량 강화 연수 ,2025-01-06,8000000,경기도교육청 부천공업고등학교,부천공업고등학교,7530254,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00000229&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00070591,기술용역,2024학년도 산학일체형 도제학교 인공지능자동차과 학생 역량 강화 연수 ,2025-01-06,8000000,경기도교육청 부천공업고등학교,부천공업고등학교,7530254,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00000229&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00071052,기술용역,2024학년도 서울인공지능고등학교 학교급식 일부위탁 용역(변경),2025-01-07,166811180,서울특별시교육청 서울인공지능고등학교,서울인공지능고등학교,7011498,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240216C21_5&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00072212,기술용역,2024학년도 겨울캠프(자율과제) 드론코딩 프로그램 용역,2025-01-07,5104000,경기도교육청 경기도양평교육지원청 정배초등학교,정배초등학교,7731075,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20243209B7B_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00073255,기술용역,2024학년도 겨울캠프(자율과제) 드론코딩 프로그램 용역,2025-01-07,5104000,경기도교육청 경기도양평교육지원청 정배초등학교,정배초등학교,7731075,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20243209B7B_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00101874,기술용역,2024학년도 서울인공지능고등학교 학교급식 일부위탁 용역(변경),2025-01-07,166811180,서울특별시교육청 서울인공지능고등학교,서울인공지능고등학교,7011498,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240216C21_5&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00104650,기술용역,2024학년도 금산교육특구 사업 관련 자동화 시뮬레이션 소프트웨어 라이선스 사용 계약,2025-01-08,55000000,충청남도교육청 금산산업고등학교,금산산업고등학교,8140115,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00006492&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00105295,기술용역,2024학년도 정산중학교 인공지능캠프 버스임차용역,2024-12-24,600000,충청남도청양교육청 정산중학교,정산중학교,8251005,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202432027EC_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00107932,기술용역,교무실 환경개선 및 AI팩토리 구축 공사 감리용역 계약,2025-01-09,2425000,광주광역시교육청 광주광역시동부교육지원청 살레시오중학교,살레시오중학교,7392195,중학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00009695&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00109563,기술용역,영흥중학교 AI교실 구축 전기통신 감리용역,2025-01-08,900000,전라남도목포교육청 영흥중학교,영흥중학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00010011&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00109673,기술용역,2024 동일여고 AI융합교실 구축 및 기타공사 설계용역,2025-01-08,7570000,서울특별시교육청 동일여자고등학교,동일여자고등학교,7010156,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00010345&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00111466,기술용역,2024학년도 인공지능 AI 동아리 체험학습에 따른 버스임대차(1.10.~11.),2025-01-08,1650000,충청남도당진교육청 신평중학교,신평중학교,8291015,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00011026&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00112074,기술용역,2024학년도 금산교육특구 사업 관련 자동화 시뮬레이션 소프트웨어 라이선스 사용 계약,2025-01-08,55000000,충청남도교육청 금산산업고등학교,금산산업고등학교,8140115,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00006492&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00113396,기술용역,영흥중학교 AI교실 구축 전기통신 감리용역,2025-01-08,900000,전라남도목포교육청 영흥중학교,영흥중학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00010011&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00113917,기술용역,2024년 디지털 기반 교육혁신  AI·디지털 리더십 캠프 위탁교육 용역비,2025-01-02,13446300,충청남도교육청 복자여자고등학교,복자여자고등학교,8140087,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00011635&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00113944,기술용역,학생 취업역량강화를 위한 AI 인공지능 캠프 운영,2025-01-08,2950000,충청남도교육청 공주정보고등학교,공주정보고등학교,8140196,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00011857&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00114503,기술용역,영흥중학교 AI교실 구축 전기통신 감리용역,2025-01-08,900000,전라남도목포교육청 영흥중학교,영흥중학교,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00010011&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00141834,기술용역,2024 동일여고 AI융합교실 구축 및 기타공사 전기설계용역,2025-01-09,3500000,서울특별시교육청 동일여자고등학교,동일여자고등학교,7010156,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00012708&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00142647,기술용역,2024 동일여고 AI융합교실 구축 및 기타공사 설계용역,2025-01-08,7570000,서울특별시교육청 동일여자고등학교,동일여자고등학교,7010156,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00010345&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00143529,기술용역,학생 취업역량강화를 위한 AI 인공지능 캠프 운영,2025-01-08,2950000,충청남도교육청 공주정보고등학교,공주정보고등학교,8140196,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00011857&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00152367,기술용역,2024 동일여고 AI융합교실 구축 및 기타공사 전기설계용역,2025-01-09,3500000,서울특별시교육청 동일여자고등학교,동일여자고등학교,7010156,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00012708&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00160708,기술용역,교무실 환경개선 및 AI팩토리 구축 공사 감리용역 계약,2025-01-09,2425000,광주광역시교육청 광주광역시동부교육지원청 살레시오중학교,살레시오중학교,7392195,중학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00009695&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00192757,기술용역,2024학년도 인공지능 AI 동아리 체험학습에 따른 버스임대차(1.10.~11.),2025-01-08,1650000,충청남도당진교육청 신평중학교,신평중학교,8291015,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00011026&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00194445,기술용역,2024학년도 산학일체형 도제학교(SW개발) 도제 마인드 함양 캠프 계약,2025-01-14,9988000,서울특별시교육청 세명컴퓨터고등학교,세명컴퓨터고등학교,7010537,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00017455&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00198689,기술용역,대덕소프트웨어마이스터고등학교 공기청정기 임차 및 유지관리 용역 계약,2025-01-10,7151200,대전광역시교육청 대덕소프트웨어마이스터고등학교,대덕소프트웨어마이스터고등학교,7430310,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00015898&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00207438,기술용역,"인천당하초등학교 AI융합실, 학부모커뮤니티실 구축공사 및 돌봄교실, 복도 환경개선공사 감리용역",2025-01-10,1903000,인천광역시서부교육청 인천당하초등학교,인천당하초등학교,7361032,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00018989&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00208393,기술용역,2024학년도 SW·AI 글로벌 리서치 프로그램 위탁용역 계약,2024-12-27,66000000,대구광역시교육청 대구일과학고등학교,대구일과학고등학교,7240331,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20243202F2B_5&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00209320,기술용역,2024년 디지털 기반 교육혁신  AI·디지털 리더십 캠프 위탁교육 용역비,2025-01-02,13446300,충청남도교육청 복자여자고등학교,복자여자고등학교,8140087,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00011635&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00211063,기술용역,"인천당하초등학교 AI융합실, 학부모커뮤니티실 구축공사 및 돌봄교실, 복도 환경개선공사 감리용역",2025-01-10,1903000,인천광역시서부교육청 인천당하초등학교,인천당하초등학교,7361032,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00018989&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
R25TE00252575,기술용역,2025학년도 계성고등학교 리로스쿨 소프트웨어 사용 용역,2025-01-17,4356000,서울특별시교육청 계성고등학교,계성고등학교,7011312,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00022855&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y
